,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.8894572,0.9709090909090909,0.8894572257995605,0.9709090909090909
1,default_af_1,0.8855403,0.9672727272727273,0.8855403065681458,0.9672727272727273
2,default_af_2,0.8638985,0.92,0.863898515701294,0.92
3,default_af_3,0.86527723,0.9236363636363636,0.8652772307395935,0.9236363636363636
4,default_af_4,0.871347,0.9309090909090909,0.8713470101356506,0.9309090909090909
5,default_af_5,0.8733347,0.9345454545454546,0.8733347058296204,0.9345454545454546
6,default_af_6,0.87719816,0.9490909090909091,0.8771981596946716,0.9490909090909091
7,default_af_7,0.87850475,0.9563636363636364,0.878504753112793,0.9563636363636364
8,default_af_8,0.8689621,0.9272727272727272,0.8689621090888977,0.9272727272727272
9,default_af_9,0.87551934,0.9418181818181818,0.875519335269928,0.9418181818181818
10,default_comp_0,0.8152747,0.34545454545454546,0.815274715423584,0.34545454545454546
11,default_comp_1,0.8111699,0.2909090909090909,0.8111699223518372,0.2909090909090909
12,default_comp_2,0.8221614,0.5018181818181818,0.8221613764762878,0.5018181818181818
13,default_comp_3,0.8261095,0.5818181818181818,0.8261095285415649,0.5818181818181818
14,default_comp_4,0.82836384,0.6145454545454545,0.828363835811615,0.6145454545454545
15,default_comp_5,0.8166253,0.38545454545454544,0.8166252970695496,0.38545454545454544
16,default_comp_6,0.80384696,0.18181818181818182,0.8038469552993774,0.18181818181818182
17,default_comp_7,0.82388645,0.5381818181818182,0.8238864541053772,0.5381818181818182
18,default_comp_8,0.79988587,0.11636363636363636,0.7998858690261841,0.11636363636363636
19,default_comp_9,0.7966588,0.08363636363636363,0.7966588139533997,0.08363636363636363
20,default_img_0,0.80994487,0.27636363636363637,0.8099448680877686,0.27636363636363637
21,default_img_1,0.8161268,0.3781818181818182,0.816126823425293,0.3781818181818182
22,default_img_2,0.8221274,0.49818181818181817,0.8221274018287659,0.49818181818181817
23,default_img_3,0.82417923,0.5490909090909091,0.8241792321205139,0.5490909090909091
24,default_img_4,0.8161395,0.38181818181818183,0.8161395192146301,0.38181818181818183
25,default_img_5,0.8146581,0.33090909090909093,0.8146581053733826,0.33090909090909093
26,default_img_6,0.80451715,0.19636363636363635,0.8045171499252319,0.19636363636363635
27,default_img_7,0.8192961,0.44363636363636366,0.81929612159729,0.44363636363636366
28,default_img_8,0.80278915,0.15272727272727274,0.8027891516685486,0.15272727272727274
29,default_img_9,0.8005256,0.12727272727272726,0.8005256056785583,0.12727272727272726
30,default_mul_newest_0,0.8473268,0.8836363636363637,0.8473268151283264,0.8836363636363637
31,default_mul_newest_1,0.8453849,0.8654545454545455,0.8453848958015442,0.8654545454545455
32,default_mul_newest_2,0.83520997,0.7490909090909091,0.8352099657058716,0.7490909090909091
33,default_mul_newest_3,0.8419263,0.8218181818181818,0.8419262766838074,0.8218181818181818
34,default_mul_newest_4,0.83860576,0.7854545454545454,0.8386057615280151,0.7854545454545454
35,default_mul_newest_5,0.8365309,0.7709090909090909,0.8365309238433838,0.7709090909090909
