,model,plddt,percentile,plddt_norm,percentile_norm
82,iter_1_2,0.9514701,0.705,0.9514700770378113,0.705
83,iter_1_3,0.9511478,0.685,0.9511477947235107,0.685
84,iter_1_4,0.95019644,0.635,0.9501964449882507,0.635
85,iter_1_5,0.9488736,0.535,0.9488735795021057,0.535
86,iter_1_6,0.94346917,0.3,0.9434691667556763,0.3
87,iter_1_7,0.94418764,0.34,0.9441876411437988,0.34
88,iter_1_8,0.94308984,0.285,0.9430898427963257,0.285
89,iter_1_9,0.94380665,0.315,0.9438066482543945,0.315
90,iter_2_0,0.95641124,0.85,0.9564112424850464,0.85
91,iter_2_1,0.9461857,0.42,0.9461857080459595,0.42
92,iter_2_2,0.95675594,0.86,0.9567559361457825,0.86
93,iter_2_3,0.9457504,0.405,0.9457504153251648,0.405
94,iter_2_4,0.9458527,0.415,0.9458526968955994,0.415
95,iter_2_5,0.9443139,0.345,0.9443138837814331,0.345
96,iter_2_6,0.95054847,0.66,0.9505484700202942,0.66
97,iter_2_7,0.95470476,0.8,0.954704761505127,0.8
98,iter_2_8,0.9493899,0.57,0.9493898749351501,0.57
99,iter_2_9,0.9484978,0.495,0.9484977722167969,0.495
100,pdb_iter_uniref_a3m_0,0.9360009,0.16,0.9360008835792542,0.16
101,pdb_iter_uniref_a3m_1,0.9356106,0.155,0.9356105923652649,0.155
102,pdb_iter_uniref_a3m_2,0.9406487,0.21,0.9406486749649048,0.21
103,pdb_iter_uniref_a3m_3,0.94059825,0.2,0.9405982494354248,0.2
104,pdb_iter_uniref_a3m_4,0.9353674,0.145,0.9353674054145813,0.145
105,pdb_iter_uniref_a3m_5,0.93504775,0.135,0.9350477457046509,0.135
106,pdb_iter_uniref_a3m_6,0.93231606,0.12,0.9323160648345947,0.12
107,pdb_iter_uniref_a3m_7,0.93151915,0.115,0.9315191507339478,0.115
108,pdb_iter_uniref_a3m_8,0.92813075,0.08,0.9281307458877563,0.08
109,pdb_iter_uniref_a3m_9,0.92755115,0.07,0.9275511503219604,0.07
110,spec_af_0,0.96656805,0.945,0.9665680527687073,0.945
111,spec_af_1,0.9664121,0.94,0.9664121270179749,0.94
112,spec_af_2,0.9692491,0.955,0.9692491292953491,0.955
113,spec_af_3,0.969115,0.95,0.9691150188446045,0.95
114,spec_af_4,0.9608463,0.925,0.9608463048934937,0.925
115,spec_af_5,0.9605291,0.92,0.960529088973999,0.92
116,spec_af_6,0.95624936,0.84,0.9562493562698364,0.84
117,spec_af_7,0.9552091,0.81,0.9552090764045715,0.81
118,spec_af_8,0.9546139,0.795,0.9546139240264893,0.795
119,spec_af_9,0.9534505,0.745,0.9534505009651184,0.745
120,spec_comp_0,0.9366934,0.165,0.9366933703422546,0.165
121,spec_comp_1,0.9303207,0.095,0.930320680141449,0.095
122,spec_comp_2,0.9209798,0.06,0.9209797978401184,0.06
123,spec_comp_3,0.9196866,0.05,0.9196866154670715,0.05
124,spec_comp_4,0.9200418,0.055,0.9200417995452881,0.055
125,spec_comp_5,0.9051914,0.04,0.9051914215087891,0.04
126,spec_comp_6,0.87267643,0.015,0.872676432132721,0.015
127,spec_comp_7,0.87079823,0.0,0.8707982301712036,0.0
128,spec_comp_8,0.8799918,0.03,0.8799918293952942,0.03
129,spec_comp_9,0.8793037,0.025,0.8793036937713623,0.025
130,spec_iter_uniprot_sto_0,0.9496299,0.59,0.9496299028396606,0.59
131,spec_iter_uniprot_sto_1,0.9499432,0.62,0.9499431848526001,0.62
132,spec_iter_uniprot_sto_2,0.9569732,0.875,0.9569731950759888,0.875
133,spec_iter_uniprot_sto_3,0.9558033,0.83,0.9558032751083374,0.83
134,spec_iter_uniprot_sto_4,0.9449771,0.37,0.9449771046638489,0.37
135,spec_iter_uniprot_sto_5,0.9457454,0.4,0.9457454085350037,0.4
136,spec_iter_uniprot_sto_6,0.9464517,0.43,0.946451723575592,0.43
137,spec_iter_uniprot_sto_7,0.95083237,0.67,0.9508323669433594,0.67
138,spec_iter_uniprot_sto_8,0.95003533,0.63,0.9500353336334229,0.63
139,spec_iter_uniprot_sto_9,0.9439696,0.33,0.9439696073532104,0.33
140,spec_iter_uniref_a3m_0,0.94991744,0.615,0.9499174356460571,0.615
141,spec_iter_uniref_a3m_1,0.9449262,0.365,0.9449262022972107,0.365
142,spec_iter_uniref_a3m_2,0.9478038,0.465,0.947803795337677,0.465
143,spec_iter_uniref_a3m_3,0.94459075,0.35,0.9445907473564148,0.35
144,spec_iter_uniref_a3m_4,0.9419743,0.24,0.9419742822647095,0.24
145,spec_iter_uniref_a3m_5,0.9414498,0.23,0.9414498209953308,0.23
146,spec_iter_uniref_a3m_6,0.94264627,0.27,0.9426462650299072,0.27
147,spec_iter_uniref_a3m_7,0.94228697,0.25,0.9422869682312012,0.25
148,spec_iter_uniref_a3m_8,0.928693,0.085,0.9286929965019226,0.085
149,spec_iter_uniref_a3m_9,0.9278577,0.075,0.9278576970100403,0.075
150,spec_iter_uniref_sto_0,0.9557974,0.825,0.9557973742485046,0.825
151,spec_iter_uniref_sto_1,0.95638686,0.845,0.9563868641853333,0.845
152,spec_iter_uniref_sto_2,0.96004766,0.915,0.9600476622581482,0.915
153,spec_iter_uniref_sto_3,0.9519971,0.71,0.9519971013069153,0.71
154,spec_iter_uniref_sto_4,0.95052594,0.655,0.9505259394645691,0.655
155,spec_iter_uniref_sto_5,0.9478083,0.47,0.9478083252906799,0.47
156,spec_iter_uniref_sto_6,0.9497892,0.61,0.9497892260551453,0.61
157,spec_iter_uniref_sto_7,0.94639474,0.425,0.9463947415351868,0.425
158,spec_iter_uniref_sto_8,0.93740225,0.175,0.9374022483825684,0.175
159,spec_iter_uniref_sto_9,0.93549407,0.15,0.935494065284729,0.15
160,spec_pdb_0,0.93821174,0.195,0.9382117390632629,0.195
161,spec_pdb_1,0.93756455,0.185,0.9375645518302917,0.185
162,spec_pdb_2,0.935105,0.14,0.93510502576828,0.14
163,spec_pdb_3,0.9296027,0.09,0.9296026825904846,0.09
164,spec_pdb_4,0.92307514,0.065,0.9230751395225525,0.065
165,spec_pdb_5,0.9064683,0.045,0.9064682722091675,0.045
166,spec_pdb_6,0.8802776,0.035,0.8802775740623474,0.035
167,spec_pdb_7,0.8724414,0.01,0.8724414110183716,0.01
168,spec_pdb_8,0.8733601,0.02,0.8733600974082947,0.02
169,spec_pdb_9,0.871578,0.005,0.8715779781341553,0.005
170,spec_pdb70_0,0.94834584,0.485,0.9483458399772644,0.485
171,spec_pdb70_1,0.9504564,0.65,0.9504563808441162,0.65
172,spec_pdb70_2,0.9458134,0.41,0.9458134174346924,0.41
173,spec_pdb70_3,0.94557184,0.39,0.9455718398094177,0.39
174,spec_pdb70_4,0.94291675,0.28,0.942916750907898,0.28
175,spec_pdb70_5,0.94469255,0.36,0.9446925520896912,0.36
176,spec_pdb70_6,0.94414246,0.335,0.9441424608230591,0.335
177,spec_pdb70_7,0.94221854,0.245,0.942218542098999,0.245
178,spec_pdb70_8,0.93108004,0.1,0.9310800433158875,0.1
179,spec_pdb70_9,0.9314846,0.11,0.931484580039978,0.11
180,spec_struct_0,0.9527112,0.72,0.9527112245559692,0.72
181,spec_struct_1,0.95025593,0.64,0.9502559304237366,0.64
182,spec_struct_2,0.94526505,0.375,0.9452650547027588,0.375
183,spec_struct_3,0.9453388,0.38,0.945338785648346,0.38
184,spec_struct_4,0.94692725,0.455,0.9469272494316101,0.455
185,spec_struct_5,0.9446674,0.355,0.944667398929596,0.355
186,spec_struct_6,0.9426634,0.275,0.9426633715629578,0.275
187,spec_struct_7,0.9423912,0.26,0.9423912167549133,0.26
188,spec_struct_8,0.9325723,0.125,0.9325723052024841,0.125
189,spec_struct_9,0.9311004,0.105,0.9311004281044006,0.105
190,uniclust_oxmatch_a3m_0,0.9532027,0.735,0.9532027244567871,0.735
191,uniclust_oxmatch_a3m_1,0.9541744,0.77,0.9541743993759155,0.77
192,uniclust_oxmatch_a3m_2,0.9473271,0.46,0.9473270773887634,0.46
193,uniclust_oxmatch_a3m_3,0.94648945,0.435,0.9464894533157349,0.435
194,uniclust_oxmatch_a3m_4,0.9454819,0.385,0.9454818964004517,0.385
195,uniclust_oxmatch_a3m_5,0.94564956,0.395,0.9456495642662048,0.395
196,uniclust_oxmatch_a3m_6,0.9468978,0.45,0.9468978047370911,0.45
197,uniclust_oxmatch_a3m_7,0.9468203,0.445,0.9468203186988831,0.445
198,uniclust_oxmatch_a3m_8,0.93781006,0.19,0.9378100633621216,0.19
199,uniclust_oxmatch_a3m_9,0.93745947,0.18,0.9374594688415527,0.18
