,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.86172295,0.8350515463917526,0.8617229461669922,0.8350515463917526
1,default_af_1,0.86250734,0.8762886597938144,0.8625073432922363,0.8762886597938144
2,default_af_2,0.82581025,0.20618556701030927,0.8258102536201477,0.20618556701030927
3,default_af_3,0.8209529,0.18556701030927836,0.8209528923034668,0.18556701030927836
4,default_af_4,0.8383477,0.4020618556701031,0.8383476734161377,0.4020618556701031
5,default_af_5,0.8388599,0.41237113402061853,0.8388599157333374,0.41237113402061853
6,default_af_6,0.82712626,0.21649484536082475,0.8271262645721436,0.21649484536082475
7,default_af_7,0.82407486,0.1958762886597938,0.8240748643875122,0.1958762886597938
8,default_af_8,0.8373819,0.3917525773195876,0.837381899356842,0.3917525773195876
9,default_af_9,0.7876655,0.061855670103092786,0.7876654863357544,0.061855670103092786
10,default_comp_0,0.86300117,0.8969072164948454,0.8630011677742004,0.8969072164948454
11,default_comp_1,0.8611229,0.7731958762886598,0.8611229062080383,0.7731958762886598
12,default_comp_2,0.8592638,0.7216494845360825,0.8592637777328491,0.7216494845360825
13,default_comp_3,0.85781026,0.6804123711340206,0.8578102588653564,0.6804123711340206
14,default_comp_4,0.84626865,0.4639175257731959,0.8462686538696289,0.4639175257731959
15,default_comp_5,0.84207135,0.4329896907216495,0.8420713543891907,0.4329896907216495
16,default_comp_6,0.8097063,0.17525773195876287,0.8097062706947327,0.17525773195876287
17,default_comp_7,0.830922,0.26804123711340205,0.83092200756073,0.26804123711340205
18,default_comp_8,0.83082044,0.24742268041237114,0.8308204412460327,0.24742268041237114
19,default_comp_9,0.8053443,0.16494845360824742,0.80534428358078,0.16494845360824742
20,default_mul_newest_0,0.86694044,0.9587628865979382,0.866940438747406,0.9587628865979382
21,default_mul_newest_1,0.86163443,0.8144329896907216,0.8616344332695007,0.8144329896907216
22,default_mul_newest_2,0.8582384,0.7010309278350515,0.8582383990287781,0.7010309278350515
23,default_mul_newest_3,0.8533907,0.6082474226804123,0.8533906936645508,0.6082474226804123
24,default_mul_newest_4,0.85262316,0.5876288659793815,0.8526231646537781,0.5876288659793815
