,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.9662592,0.995,0.9662591814994812,0.995
1,default_af_1,0.96622616,0.99,0.9662261605262756,0.99
2,default_af_2,0.9577009,0.975,0.9577009081840515,0.975
3,default_af_3,0.9566932,0.95,0.956693172454834,0.95
4,default_af_4,0.9569556,0.96,0.95695561170578,0.96
5,default_af_5,0.95695406,0.955,0.9569540619850159,0.955
6,default_af_6,0.94935846,0.915,0.9493584632873535,0.915
7,default_af_7,0.9521992,0.93,0.9521992206573486,0.93
8,default_af_8,0.9515235,0.92,0.95152348279953,0.92
9,default_af_9,0.95304745,0.94,0.9530474543571472,0.94
10,default_comp_0,0.88535744,0.545,0.8853574395179749,0.545
11,default_comp_1,0.8843108,0.47,0.884310781955719,0.47
12,default_comp_2,0.88841385,0.745,0.8884138464927673,0.745
13,default_comp_3,0.8878923,0.73,0.8878923058509827,0.73
14,default_comp_4,0.88292676,0.435,0.8829267621040344,0.435
15,default_comp_5,0.88513255,0.535,0.8851325511932373,0.535
16,default_comp_6,0.88631755,0.63,0.8863175511360168,0.63
17,default_comp_7,0.8832774,0.44,0.883277416229248,0.44
18,default_comp_8,0.88554794,0.57,0.885547935962677,0.57
19,default_comp_9,0.88220626,0.42,0.8822062611579895,0.42
20,default_multimer_0,0.8889263,0.79,0.8889263272285461,0.79
21,default_multimer_1,0.8858552,0.58,0.8858551979064941,0.58
22,default_multimer_2,0.88511485,0.53,0.885114848613739,0.53
23,default_multimer_3,0.88460463,0.505,0.8846046328544617,0.505
24,default_multimer_4,0.89109945,0.835,0.8910994529724121,0.835
25,default_multimer_5,0.8888232,0.785,0.8888232111930847,0.785
26,default_multimer_6,0.88761616,0.705,0.8876161575317383,0.705
27,default_multimer_7,0.88672787,0.655,0.8867278695106506,0.655
28,default_multimer_8,0.88785833,0.725,0.8878583312034607,0.725
29,default_multimer_9,0.88594365,0.595,0.8859436511993408,0.595
30,default_pdb_0,0.88592774,0.59,0.8859277367591858,0.59
31,default_pdb_1,0.8861828,0.61,0.8861827850341797,0.61
32,default_pdb_2,0.8865397,0.645,0.8865396976470947,0.645
33,default_pdb_3,0.8914773,0.85,0.8914772868156433,0.85
34,default_pdb_4,0.8887327,0.77,0.8887326717376709,0.77
35,default_pdb_5,0.8904025,0.83,0.8904024958610535,0.83
36,default_pdb_6,0.8871224,0.685,0.887122392654419,0.685
37,default_pdb_7,0.88732314,0.695,0.8873231410980225,0.695
38,default_pdb_8,0.88533205,0.54,0.8853320479393005,0.54
39,default_pdb_9,0.8845888,0.495,0.8845887780189514,0.495
40,default_pdb70_0,0.88702315,0.675,0.8870231509208679,0.675
41,default_pdb70_1,0.8863862,0.635,0.8863862156867981,0.635
42,default_pdb70_2,0.891164,0.84,0.8911640048027039,0.84
43,default_pdb70_3,0.8877106,0.71,0.8877105712890625,0.71
44,default_pdb70_4,0.88853246,0.765,0.8885324597358704,0.765
45,default_pdb70_5,0.8868551,0.665,0.8868551254272461,0.665
46,default_pdb70_6,0.8844843,0.485,0.8844842910766602,0.485
47,default_pdb70_7,0.8835396,0.45,0.883539617061615,0.45
48,default_pdb70_8,0.8825992,0.425,0.8825991749763489,0.425
49,default_pdb70_9,0.88218194,0.415,0.8821819424629211,0.415
50,default_struct_0,0.89395636,0.875,0.8939563632011414,0.875
51,default_struct_1,0.8884539,0.75,0.8884539008140564,0.75
52,default_struct_2,0.89032143,0.825,0.8903214335441589,0.825
53,default_struct_3,0.88622206,0.62,0.8862220644950867,0.62
54,default_struct_4,0.892446,0.86,0.892445981502533,0.86
55,default_struct_5,0.8927464,0.87,0.8927463889122009,0.87
56,default_struct_6,0.88647777,0.64,0.8864777684211731,0.64
57,default_struct_7,0.88153535,0.4,0.8815353512763977,0.4
58,default_struct_8,0.8814574,0.395,0.8814573884010315,0.395
59,default_struct_9,0.8846577,0.515,0.8846576809883118,0.515
60,default_uniclust30_0,0.8889629,0.795,0.8889629244804382,0.795
61,default_uniclust30_1,0.88684887,0.66,0.8868488669395447,0.66
62,default_uniclust30_2,0.88875455,0.775,0.8887545466423035,0.775
63,default_uniclust30_3,0.8847012,0.52,0.8847011923789978,0.52
64,default_uniclust30_4,0.8914056,0.845,0.8914055824279785,0.845
65,default_uniclust30_5,0.8840949,0.46,0.8840948939323425,0.46
66,default_uniclust30_6,0.8871358,0.69,0.8871358036994934,0.69
67,default_uniclust30_7,0.88627124,0.625,0.8862712383270264,0.625
68,default_uniclust30_8,0.8862109,0.615,0.8862109184265137,0.615
69,default_uniclust30_9,0.88595086,0.6,0.8859508633613586,0.6
70,iter_1_0,0.88779336,0.72,0.8877933621406555,0.72
71,iter_1_1,0.88537663,0.55,0.8853766322135925,0.55
72,iter_1_2,0.8925875,0.865,0.8925874829292297,0.865
73,iter_1_3,0.8826542,0.43,0.8826541900634766,0.43
74,iter_1_4,0.8900189,0.81,0.890018880367279,0.81
75,iter_1_5,0.88961774,0.805,0.8896177411079407,0.805
76,iter_1_6,0.8901954,0.82,0.8901954293251038,0.82
77,iter_1_7,0.8789832,0.36,0.878983199596405,0.36
78,iter_1_8,0.88040406,0.385,0.8804040551185608,0.385
79,iter_1_9,0.88069934,0.39,0.8806993365287781,0.39
80,iter_1_old_0,0.8743901,0.33,0.8743901252746582,0.33
81,iter_1_old_1,0.8728707,0.295,0.872870683670044,0.295
82,iter_1_old_2,0.86593133,0.205,0.8659313321113586,0.205
83,iter_1_old_3,0.8498509,0.105,0.8498508930206299,0.105
84,iter_1_old_4,0.84248036,0.075,0.8424803614616394,0.075
85,iter_1_old_5,0.8371465,0.065,0.837146520614624,0.065
86,iter_1_old_6,0.8330447,0.05,0.833044707775116,0.05
87,iter_1_old_7,0.81950456,0.015,0.8195045590400696,0.015
88,iter_1_old_8,0.78998613,0.005,0.7899861335754395,0.005
89,iter_1_old_9,0.78361577,0.0,0.78361576795578,0.0
90,pdb_iter_uniref_a3m_0,0.8469169,0.09,0.846916913986206,0.09
91,pdb_iter_uniref_a3m_1,0.8383557,0.07,0.8383557200431824,0.07
92,pdb_iter_uniref_a3m_2,0.83481485,0.06,0.8348148465156555,0.06
93,pdb_iter_uniref_a3m_3,0.83293676,0.045,0.8329367637634277,0.045
94,pdb_iter_uniref_a3m_4,0.82577896,0.035,0.8257789611816406,0.035
95,pdb_iter_uniref_a3m_5,0.82463837,0.03,0.8246383666992188,0.03
96,pdb_iter_uniref_a3m_6,0.81953216,0.02,0.8195321559906006,0.02
97,pdb_iter_uniref_a3m_7,0.8266055,0.04,0.826605498790741,0.04
98,pdb_iter_uniref_a3m_8,0.82057047,0.025,0.8205704689025879,0.025
99,pdb_iter_uniref_a3m_9,0.81316376,0.01,0.8131637573242188,0.01
100,spec_af_0,0.96443033,0.98,0.9644303321838379,0.98
101,spec_af_1,0.96473175,0.985,0.964731752872467,0.985
102,spec_af_2,0.9549194,0.945,0.9549193978309631,0.945
103,spec_af_3,0.93929505,0.9,0.9392950534820557,0.9
104,spec_af_4,0.9575805,0.97,0.9575805068016052,0.97
105,spec_af_5,0.95747787,0.965,0.957477867603302,0.965
106,spec_af_6,0.95237136,0.935,0.95237135887146,0.935
107,spec_af_7,0.95169395,0.925,0.9516939520835876,0.925
108,spec_af_8,0.9456317,0.91,0.9456316828727722,0.91
109,spec_af_9,0.94461185,0.905,0.9446118474006653,0.905
110,spec_comp_0,0.8992734,0.895,0.8992733955383301,0.895
111,spec_comp_1,0.8756382,0.34,0.8756381869316101,0.34
112,spec_comp_2,0.87350196,0.31,0.8735019564628601,0.31
113,spec_comp_3,0.8647385,0.2,0.8647385239601135,0.2
114,spec_comp_4,0.86844665,0.23,0.8684466481208801,0.23
115,spec_comp_5,0.86374706,0.195,0.8637470602989197,0.195
116,spec_comp_6,0.85775596,0.15,0.8577559590339661,0.15
117,spec_comp_7,0.86248237,0.18,0.8624823689460754,0.18
118,spec_comp_8,0.85952514,0.165,0.8595251441001892,0.165
119,spec_comp_9,0.8438036,0.085,0.8438035845756531,0.085
120,spec_iter_uniprot_sto_0,0.8884708,0.755,0.8884708285331726,0.755
121,spec_iter_uniprot_sto_1,0.88388425,0.455,0.8838842511177063,0.455
122,spec_iter_uniprot_sto_2,0.8841767,0.465,0.8841766715049744,0.465
123,spec_iter_uniprot_sto_3,0.88549995,0.56,0.8854999542236328,0.56
124,spec_iter_uniprot_sto_4,0.8845903,0.5,0.8845903277397156,0.5
125,spec_iter_uniprot_sto_5,0.88454825,0.49,0.8845482468605042,0.49
126,spec_iter_uniprot_sto_6,0.8833246,0.445,0.8833246231079102,0.445
127,spec_iter_uniprot_sto_7,0.88209724,0.41,0.8820972442626953,0.41
128,spec_iter_uniprot_sto_8,0.8843691,0.475,0.8843690752983093,0.475
129,spec_iter_uniprot_sto_9,0.8764672,0.35,0.876467227935791,0.35
130,spec_iter_uniref_a3m_0,0.89665157,0.88,0.896651566028595,0.88
131,spec_iter_uniref_a3m_1,0.8846264,0.51,0.8846263885498047,0.51
132,spec_iter_uniref_a3m_2,0.8736117,0.315,0.8736116886138916,0.315
133,spec_iter_uniref_a3m_3,0.8696596,0.235,0.8696596026420593,0.235
134,spec_iter_uniref_a3m_4,0.86844283,0.225,0.8684428334236145,0.225
135,spec_iter_uniref_a3m_5,0.8705576,0.24,0.8705576062202454,0.24
136,spec_iter_uniref_a3m_6,0.85787076,0.155,0.8578707575798035,0.155
137,spec_iter_uniref_a3m_7,0.8538544,0.135,0.8538544178009033,0.135
138,spec_iter_uniref_a3m_8,0.84847945,0.1,0.8484794497489929,0.1
139,spec_iter_uniref_a3m_9,0.8436752,0.08,0.8436751961708069,0.08
140,spec_iter_uniref_sto_0,0.887899,0.735,0.8878989815711975,0.735
141,spec_iter_uniref_sto_1,0.8879202,0.74,0.8879202008247375,0.74
142,spec_iter_uniref_sto_2,0.8865612,0.65,0.8865612149238586,0.65
