,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.948193,0.9789473684210527,0.9481930136680603,0.9789473684210527
1,default_af_1,0.94838893,0.9859649122807017,0.948388934135437,0.9859649122807017
2,default_af_2,0.9436517,0.9614035087719298,0.9436516761779785,0.9614035087719298
3,default_af_3,0.94288915,0.9578947368421052,0.9428891539573669,0.9578947368421052
4,default_af_4,0.9382287,0.9508771929824561,0.9382287263870239,0.9508771929824561
5,default_af_5,0.93084085,0.9403508771929825,0.9308408498764038,0.9403508771929825
6,default_af_6,0.93723565,0.9473684210526315,0.9372356534004211,0.9473684210526315
7,default_af_7,0.931407,0.9438596491228071,0.9314069747924805,0.9438596491228071
8,default_af_8,0.9254883,0.9368421052631579,0.925488293170929,0.9368421052631579
9,default_af_9,0.92465365,0.9333333333333333,0.9246536493301392,0.9333333333333333
10,default_comp_0,0.87063396,0.8807017543859649,0.8706339597702026,0.8807017543859649
11,default_comp_1,0.8702701,0.8701754385964913,0.8702700734138489,0.8701754385964913
12,default_comp_2,0.86403203,0.6666666666666666,0.8640320301055908,0.6666666666666666
13,default_comp_3,0.86431384,0.6701754385964912,0.8643138408660889,0.6701754385964912
14,default_comp_4,0.8605413,0.5719298245614035,0.8605412840843201,0.5719298245614035
15,default_comp_5,0.85867757,0.48771929824561405,0.8586775660514832,0.48771929824561405
16,default_comp_6,0.858441,0.4807017543859649,0.8584409952163696,0.4807017543859649
17,default_comp_7,0.8597511,0.5403508771929825,0.8597511053085327,0.5403508771929825
18,default_comp_8,0.85953546,0.5333333333333333,0.8595354557037354,0.5333333333333333
19,default_comp_9,0.85602874,0.4245614035087719,0.8560287356376648,0.4245614035087719
20,default_img_0,0.8694389,0.8491228070175438,0.869438886642456,0.8491228070175438
21,default_img_1,0.8680121,0.8140350877192982,0.8680120706558228,0.8140350877192982
22,default_img_2,0.8647957,0.6877192982456141,0.8647956848144531,0.6877192982456141
23,default_img_3,0.8605903,0.5824561403508772,0.8605902791023254,0.5824561403508772
24,default_img_4,0.85888326,0.49122807017543857,0.858883261680603,0.49122807017543857
25,default_img_5,0.86507535,0.7017543859649122,0.8650753498077393,0.7017543859649122
26,default_img_6,0.8615288,0.6,0.8615288138389587,0.6
27,default_img_7,0.86040115,0.5614035087719298,0.8604011535644531,0.5614035087719298
28,default_img_8,0.82765967,0.3543859649122807,0.8276596665382385,0.3543859649122807
29,default_img_9,0.8220077,0.3473684210526316,0.8220077157020569,0.3473684210526316
