,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.9718238,0.991304347826087,0.9718238115310669,0.991304347826087
1,default_af_1,0.9712249,0.9826086956521739,0.9712249040603638,0.9826086956521739
2,default_af_2,0.96867937,0.9782608695652174,0.9686793684959412,0.9782608695652174
3,default_af_3,0.9686542,0.9739130434782609,0.968654215335846,0.9739130434782609
4,default_af_4,0.97194225,0.9956521739130435,0.9719422459602356,0.9956521739130435
5,default_af_5,0.97177136,0.9869565217391304,0.9717713594436646,0.9869565217391304
6,default_af_6,0.96461344,0.9652173913043478,0.9646134376525879,0.9652173913043478
7,default_af_7,0.9650062,0.9695652173913043,0.9650061726570129,0.9695652173913043
8,default_af_8,0.95989496,0.9434782608695652,0.9598949551582336,0.9434782608695652
9,default_af_9,0.9594447,0.9391304347826087,0.9594447016716003,0.9391304347826087
10,default_comp_0,0.9298412,0.6173913043478261,0.9298412203788757,0.6173913043478261
11,default_comp_1,0.9211621,0.5739130434782609,0.9211621284484863,0.5739130434782609
12,default_comp_2,0.916439,0.5521739130434783,0.9164389967918396,0.5521739130434783
13,default_comp_3,0.9070731,0.5,0.9070730805397034,0.5
14,default_comp_4,0.9032482,0.4608695652173913,0.9032481908798218,0.4608695652173913
15,default_comp_5,0.9110557,0.5217391304347826,0.9110556840896606,0.5217391304347826
16,default_comp_6,0.9030363,0.45652173913043476,0.9030362963676453,0.45652173913043476
17,default_comp_7,0.8876886,0.30869565217391304,0.8876885771751404,0.30869565217391304
18,default_comp_8,0.8909522,0.3521739130434783,0.8909522294998169,0.3521739130434783
19,default_comp_9,0.8783947,0.17391304347826086,0.8783947229385376,0.17391304347826086
20,default_multimer_0,0.94771147,0.8173913043478261,0.9477114677429199,0.8173913043478261
21,default_multimer_1,0.94544715,0.7913043478260869,0.9454471468925476,0.7913043478260869
22,default_multimer_2,0.9452552,0.782608695652174,0.9452552199363708,0.782608695652174
23,default_multimer_3,0.9422703,0.7217391304347827,0.9422702789306641,0.7217391304347827
24,default_multimer_4,0.9439068,0.7608695652173914,0.9439067840576172,0.7608695652173914
25,default_multimer_5,0.942775,0.7347826086956522,0.9427750110626221,0.7347826086956522
26,default_multimer_6,0.9393084,0.6782608695652174,0.9393084049224854,0.6782608695652174
27,default_multimer_7,0.9383791,0.6695652173913044,0.9383791089057922,0.6695652173913044
28,default_multimer_8,0.9433326,0.7565217391304347,0.9433326125144958,0.7565217391304347
29,default_multimer_9,0.9427661,0.7304347826086957,0.9427660703659058,0.7304347826086957
30,default_pdb_0,0.9324548,0.6347826086956522,0.9324548244476318,0.6347826086956522
31,default_pdb_1,0.9220187,0.5782608695652174,0.9220187067985535,0.5782608695652174
32,default_pdb_2,0.9186987,0.5652173913043478,0.9186987280845642,0.5652173913043478
33,default_pdb_3,0.9132482,0.5391304347826087,0.9132481813430786,0.5391304347826087
34,default_pdb_4,0.9086956,0.5173913043478261,0.9086955785751343,0.5173913043478261
35,default_pdb_5,0.8943161,0.3826086956521739,0.8943160772323608,0.3826086956521739
36,default_pdb_6,0.9007341,0.4391304347826087,0.9007341265678406,0.4391304347826087
37,default_pdb_7,0.90357834,0.4652173913043478,0.9035783410072327,0.4652173913043478
38,default_pdb_8,0.8911474,0.36086956521739133,0.8911473751068115,0.36086956521739133
39,default_pdb_9,0.88908607,0.3217391304347826,0.8890860676765442,0.3217391304347826
40,default_pdb70_0,0.95445526,0.8956521739130435,0.9544552564620972,0.8956521739130435
41,default_pdb70_1,0.94733703,0.8043478260869565,0.9473370313644409,0.8043478260869565
42,default_pdb70_2,0.9477771,0.8260869565217391,0.9477770924568176,0.8260869565217391
43,default_pdb70_3,0.94708943,0.7956521739130434,0.947089433670044,0.7956521739130434
44,default_pdb70_4,0.9423326,0.7260869565217392,0.9423326253890991,0.7260869565217392
45,default_pdb70_5,0.9474798,0.8130434782608695,0.947479784488678,0.8130434782608695
46,default_pdb70_6,0.940226,0.6956521739130435,0.9402260184288025,0.6956521739130435
47,default_pdb70_7,0.9403551,0.7,0.940355122089386,0.7
48,default_pdb70_8,0.9453302,0.7869565217391304,0.9453302025794983,0.7869565217391304
49,default_pdb70_9,0.943027,0.7434782608695653,0.9430270195007324,0.7434782608695653
50,default_struct_0,0.95451146,0.9,0.9545114636421204,0.9
51,default_struct_1,0.95387775,0.8869565217391304,0.9538777470588684,0.8869565217391304
52,default_struct_2,0.9531877,0.8739130434782608,0.9531877040863037,0.8739130434782608
53,default_struct_3,0.94798285,0.8347826086956521,0.9479828476905823,0.8347826086956521
54,default_struct_4,0.95242953,0.8695652173913043,0.9524295330047607,0.8695652173913043
55,default_struct_5,0.9473203,0.8,0.947320282459259,0.8
56,default_struct_6,0.95186806,0.8652173913043478,0.9518680572509766,0.8652173913043478
57,default_struct_7,0.9477663,0.8217391304347826,0.9477663040161133,0.8217391304347826
58,default_struct_8,0.95032775,0.8565217391304348,0.9503277540206909,0.8565217391304348
59,default_struct_9,0.9430346,0.7478260869565218,0.9430345892906189,0.7478260869565218
60,default_uniref30_0,0.94848806,0.8434782608695652,0.9484880566596985,0.8434782608695652
61,default_uniref30_1,0.9500938,0.8521739130434782,0.9500938057899475,0.8521739130434782
