,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.9281385,0.9236363636363636,0.9281384944915771,0.9236363636363636
1,default_af_1,0.92857075,0.9381818181818182,0.9285707473754883,0.9381818181818182
2,default_af_2,0.93290836,0.9527272727272728,0.9329083561897278,0.9527272727272728
3,default_af_3,0.93059796,0.9454545454545454,0.9305979609489441,0.9454545454545454
4,default_af_4,0.92692393,0.8690909090909091,0.926923930644989,0.8690909090909091
5,default_af_5,0.9257355,0.8436363636363636,0.9257354736328125,0.8436363636363636
6,default_af_6,0.9132323,0.6618181818181819,0.9132323265075684,0.6618181818181819
7,default_af_7,0.9117031,0.6327272727272727,0.9117031097412109,0.6327272727272727
8,default_af_8,0.9055729,0.49818181818181817,0.9055728912353516,0.49818181818181817
9,default_af_9,0.9046469,0.46545454545454545,0.9046468734741211,0.46545454545454545
10,default_comp_0,0.9275709,0.9018181818181819,0.9275708794593811,0.9018181818181819
11,default_comp_1,0.9358937,0.9818181818181818,0.935893714427948,0.9818181818181818
12,default_comp_2,0.9356365,0.9781818181818182,0.9356365203857422,0.9781818181818182
13,default_comp_3,0.91960734,0.7781818181818182,0.9196073412895203,0.7781818181818182
14,default_comp_4,0.92604584,0.850909090909091,0.926045835018158,0.850909090909091
15,default_comp_5,0.9237053,0.8036363636363636,0.9237052798271179,0.8036363636363636
16,default_comp_6,0.8931031,0.2509090909090909,0.8931031227111816,0.2509090909090909
17,default_comp_7,0.89163953,0.2290909090909091,0.8916395306587219,0.2290909090909091
18,default_comp_8,0.8783104,0.15636363636363637,0.8783103823661804,0.15636363636363637
19,default_comp_9,0.8747812,0.13090909090909092,0.8747811913490295,0.13090909090909092
20,default_img_0,0.92612296,0.8545454545454545,0.9261229634284973,0.8545454545454545
21,default_img_1,0.93322605,0.9563636363636364,0.9332260489463806,0.9563636363636364
22,default_img_2,0.92399055,0.8072727272727273,0.9239905476570129,0.8072727272727273
23,default_img_3,0.9147865,0.7090909090909091,0.9147865176200867,0.7090909090909091
24,default_img_4,0.9165198,0.7490909090909091,0.916519820690155,0.7490909090909091
25,default_img_5,0.9136427,0.6727272727272727,0.9136427044868469,0.6727272727272727
26,default_img_6,0.89642304,0.3418181818181818,0.8964230418205261,0.3418181818181818
27,default_img_7,0.89245003,0.23636363636363636,0.8924500346183777,0.23636363636363636
28,default_img_8,0.86079997,0.04363636363636364,0.8607999682426453,0.04363636363636364
29,default_img_9,0.8559479,0.02181818181818182,0.8559479117393494,0.02181818181818182
30,default_mul_newest_0,0.9273322,0.8872727272727273,0.9273322224617004,0.8872727272727273
31,default_mul_newest_1,0.9272708,0.8836363636363637,0.9272708296775818,0.8836363636363637
32,default_mul_newest_2,0.9275896,0.9054545454545454,0.9275895953178406,0.9054545454545454
33,default_mul_newest_3,0.9253344,0.8290909090909091,0.9253343939781189,0.8290909090909091
34,default_mul_newest_4,0.9252687,0.8254545454545454,0.9252687096595764,0.8254545454545454
35,default_mul_newest_5,0.9338792,0.96,0.9338791966438293,0.96
36,default_mul_newest_6,0.9284875,0.9345454545454546,0.9284874796867371,0.9345454545454546
37,default_mul_newest_7,0.91908234,0.7672727272727272,0.9190823435783386,0.7672727272727272
38,default_mul_newest_8,0.908401,0.5672727272727273,0.9084010124206543,0.5672727272727273
39,default_mul_newest_9,0.9111552,0.6254545454545455,0.9111552238464355,0.6254545454545455
40,default_mul_newest_10,0.90684795,0.5236363636363637,0.9068479537963867,0.5236363636363637
41,default_mul_newest_11,0.91449374,0.6945454545454546,0.91449373960495,0.6945454545454546
42,default_mul_newest_12,0.9142344,0.6909090909090909,0.9142343997955322,0.6909090909090909
43,default_mul_newest_13,0.9104875,0.6072727272727273,0.9104874730110168,0.6072727272727273
44,default_mul_newest_14,0.91363853,0.6690909090909091,0.9136385321617126,0.6690909090909091
45,default_mul_newest_15,0.9025062,0.41818181818181815,0.9025061726570129,0.41818181818181815
46,default_mul_newest_16,0.9046114,0.4618181818181818,0.9046114087104797,0.4618181818181818
47,default_mul_newest_17,0.91217184,0.6436363636363637,0.9121718406677246,0.6436363636363637
48,default_mul_newest_18,0.91083544,0.610909090909091,0.9108354449272156,0.610909090909091
49,default_mul_newest_19,0.90155107,0.4109090909090909,0.9015510678291321,0.4109090909090909
50,default_mul_newest_20,0.8686948,0.08727272727272728,0.8686947822570801,0.08727272727272728
51,default_mul_newest_21,0.8688062,0.09454545454545454,0.8688061833381653,0.09454545454545454
52,default_mul_newest_22,0.8613553,0.05090909090909091,0.8613553047180176,0.05090909090909091
53,default_mul_newest_23,0.85608023,0.025454545454545455,0.8560802340507507,0.025454545454545455
