,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.90768164,0.39636363636363636,0.9076816439628601,0.39636363636363636
1,default_af_1,0.9137748,0.9418181818181818,0.9137747883796692,0.9418181818181818
2,default_af_2,0.9074252,0.36363636363636365,0.9074252247810364,0.36363636363636365
3,default_af_3,0.9140225,0.9454545454545454,0.9140225052833557,0.9454545454545454
4,default_af_4,0.90945446,0.5454545454545454,0.9094544649124146,0.5454545454545454
5,default_af_5,0.90853375,0.4763636363636364,0.9085337519645691,0.4763636363636364
6,default_af_6,0.9078841,0.4218181818181818,0.9078841209411621,0.4218181818181818
7,default_af_7,0.9092001,0.5236363636363637,0.9092000722885132,0.5236363636363637
8,default_af_8,0.90286946,0.07272727272727272,0.902869462966919,0.07272727272727272
9,default_af_9,0.90203965,0.05818181818181818,0.902039647102356,0.05818181818181818
10,default_comp_0,0.9024977,0.06545454545454546,0.9024977087974548,0.06545454545454546
11,default_comp_1,0.903892,0.10181818181818182,0.9038919806480408,0.10181818181818182
12,default_comp_2,0.89827555,0.007272727272727273,0.8982755541801453,0.007272727272727273
13,default_comp_3,0.90136594,0.03636363636363636,0.9013659358024597,0.03636363636363636
14,default_comp_4,0.89572716,0.0,0.8957271575927734,0.0
15,default_comp_5,0.90011823,0.014545454545454545,0.9001182317733765,0.014545454545454545
16,default_comp_6,0.90012836,0.01818181818181818,0.9001283645629883,0.01818181818181818
17,default_comp_7,0.8976693,0.0036363636363636364,0.8976693153381348,0.0036363636363636364
18,default_comp_8,0.90417576,0.11272727272727273,0.9041757583618164,0.11272727272727273
19,default_comp_9,0.90247166,0.06181818181818182,0.902471661567688,0.06181818181818182
20,default_mul_newest_0,0.91159546,0.76,0.9115954637527466,0.76
21,default_mul_newest_1,0.9111884,0.7163636363636363,0.9111884236335754,0.7163636363636363
22,default_mul_newest_2,0.9126305,0.88,0.9126304984092712,0.88
23,default_mul_newest_3,0.91181874,0.7890909090909091,0.9118187427520752,0.7890909090909091
24,default_mul_newest_4,0.91214675,0.8218181818181818,0.9121467471122742,0.8218181818181818
25,default_mul_newest_5,0.9125,0.8727272727272727,0.9125000238418579,0.8727272727272727
26,default_mul_newest_6,0.9104768,0.6145454545454545,0.910476803779602,0.6145454545454545
27,default_mul_newest_7,0.91194385,0.8109090909090909,0.9119438529014587,0.8109090909090909
28,default_mul_newest_8,0.9109063,0.6654545454545454,0.9109063148498535,0.6654545454545454
29,default_mul_newest_9,0.91163355,0.7672727272727272,0.9116335511207581,0.7672727272727272
30,default_mul_newest_10,0.9120188,0.8145454545454546,0.9120187759399414,0.8145454545454546
31,default_mul_newest_11,0.9111757,0.7127272727272728,0.9111757278442383,0.7127272727272728
32,default_mul_newest_12,0.9117075,0.7818181818181819,0.9117075204849243,0.7818181818181819
33,default_mul_newest_13,0.9110214,0.68,0.9110214114189148,0.68
34,default_mul_newest_14,0.9114682,0.7381818181818182,0.9114682078361511,0.7381818181818182
35,default_mul_newest_15,0.9109773,0.6727272727272727,0.910977303981781,0.6727272727272727
36,default_mul_newest_16,0.9111714,0.7090909090909091,0.9111713767051697,0.7090909090909091
37,default_mul_newest_17,0.9094925,0.5490909090909091,0.9094924926757812,0.5490909090909091
38,default_mul_newest_18,0.9096834,0.5672727272727273,0.9096834063529968,0.5672727272727273
39,default_mul_newest_19,0.9106282,0.6436363636363637,0.9106281995773315,0.6436363636363637
40,default_mul_newest_20,0.90780056,0.41454545454545455,0.907800555229187,0.41454545454545455
41,default_mul_newest_21,0.9064596,0.2509090909090909,0.906459629535675,0.2509090909090909
42,default_mul_newest_22,0.90695715,0.31636363636363635,0.9069571495056152,0.31636363636363635
43,default_mul_newest_23,0.90648246,0.2581818181818182,0.906482458114624,0.2581818181818182
44,default_mul_newest_24,0.9077565,0.4109090909090909,0.907756507396698,0.4109090909090909
45,default_mul_newest_25,0.9081647,0.44,0.9081646800041199,0.44
46,default_mul_newest_26,0.9067931,0.29818181818181816,0.9067931175231934,0.29818181818181816
47,default_mul_newest_27,0.90613323,0.20727272727272728,0.906133234500885,0.20727272727272728
48,default_mul_newest_28,0.9076667,0.3927272727272727,0.9076666831970215,0.3927272727272727
49,default_mul_newest_29,0.90719163,0.34545454545454546,0.9071916341781616,0.34545454545454546
50,default_mul_newest_30,0.90714484,0.3418181818181818,0.9071448445320129,0.3418181818181818
51,default_mul_newest_31,0.9076888,0.4,0.9076887965202332,0.4
52,default_mul_newest_32,0.906486,0.26181818181818184,0.9064859747886658,0.26181818181818184
53,default_mul_newest_33,0.906903,0.3090909090909091,0.9069030284881592,0.3090909090909091
54,default_mul_newest_34,0.90597373,0.18545454545454546,0.9059737324714661,0.18545454545454546
55,default_mul_newest_35,0.9071359,0.3381818181818182,0.9071359038352966,0.3381818181818182
56,default_mul_newest_36,0.90623736,0.2290909090909091,0.9062373638153076,0.2290909090909091
57,default_mul_newest_37,0.90645754,0.24727272727272728,0.9064575433731079,0.24727272727272728
