,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.8779815,0.9555555555555556,0.8779814839363098,0.9555555555555556
1,default_af_1,0.87262076,0.9333333333333333,0.8726207613945007,0.9333333333333333
2,default_af_2,0.87566584,0.9481481481481482,0.8756658434867859,0.9481481481481482
3,default_af_3,0.87488663,0.9407407407407408,0.8748866319656372,0.9407407407407408
4,default_af_4,0.8836316,0.9851851851851852,0.8836315870285034,0.9851851851851852
5,default_af_5,0.87305844,0.937037037037037,0.8730584383010864,0.937037037037037
6,default_af_6,0.8866861,0.9925925925925926,0.8866860866546631,0.9925925925925926
7,default_af_7,0.8783456,0.9629629629629629,0.8783456087112427,0.9629629629629629
8,default_af_8,0.8752699,0.9444444444444444,0.875269889831543,0.9444444444444444
9,default_af_9,0.8779516,0.9518518518518518,0.8779516220092773,0.9518518518518518
10,default_comp_0,0.83060884,0.1111111111111111,0.8306088447570801,0.1111111111111111
11,default_comp_1,0.8270163,0.04814814814814815,0.827016294002533,0.04814814814814815
12,default_comp_2,0.85029083,0.8074074074074075,0.850290834903717,0.8074074074074075
13,default_comp_3,0.8489037,0.7703703703703704,0.8489037156105042,0.7703703703703704
14,default_comp_4,0.8358653,0.24444444444444444,0.835865318775177,0.24444444444444444
15,default_comp_5,0.8322039,0.15185185185185185,0.8322039246559143,0.15185185185185185
16,default_comp_6,0.8321582,0.14814814814814814,0.8321582078933716,0.14814814814814814
17,default_comp_7,0.83652395,0.26296296296296295,0.8365239500999451,0.26296296296296295
18,default_comp_8,0.8429592,0.5481481481481482,0.8429592251777649,0.5481481481481482
19,default_comp_9,0.8296516,0.09259259259259259,0.8296515941619873,0.09259259259259259
20,default_multimer_0,0.840996,0.42962962962962964,0.8409960269927979,0.42962962962962964
21,default_multimer_1,0.8346775,0.2037037037037037,0.834677517414093,0.2037037037037037
22,default_multimer_2,0.8489673,0.7777777777777778,0.8489673137664795,0.7777777777777778
23,default_multimer_3,0.8422621,0.5074074074074074,0.8422620892524719,0.5074074074074074
24,default_multimer_4,0.84843874,0.7592592592592593,0.8484387397766113,0.7592592592592593
25,default_multimer_5,0.83178884,0.12962962962962962,0.8317888379096985,0.12962962962962962
26,default_multimer_6,0.85141176,0.837037037037037,0.851411759853363,0.837037037037037
27,default_multimer_7,0.83719856,0.3,0.8371985554695129,0.3
28,default_multimer_8,0.8463015,0.6851851851851852,0.8463014960289001,0.6851851851851852
29,default_multimer_9,0.8388253,0.37407407407407406,0.8388252854347229,0.37407407407407406
30,default_pdb_0,0.831978,0.13703703703703704,0.8319780230522156,0.13703703703703704
31,default_pdb_1,0.84250826,0.5148148148148148,0.8425082564353943,0.5148148148148148
32,default_pdb_2,0.82360286,0.022222222222222223,0.8236028552055359,0.022222222222222223
33,default_pdb_3,0.82830316,0.06666666666666667,0.8283031582832336,0.06666666666666667
34,default_pdb_4,0.82320654,0.014814814814814815,0.8232065439224243,0.014814814814814815
35,default_pdb_5,0.8292028,0.08148148148148149,0.8292027711868286,0.08148148148148149
36,default_pdb_6,0.83211905,0.14444444444444443,0.8321190476417542,0.14444444444444443
37,default_pdb_7,0.82309794,0.011111111111111112,0.8230979442596436,0.011111111111111112
38,default_pdb_8,0.8227863,0.003703703703703704,0.822786271572113,0.003703703703703704
39,default_pdb_9,0.83278203,0.15925925925925927,0.8327820301055908,0.15925925925925927
40,default_pdb70_0,0.8298609,0.0962962962962963,0.8298609256744385,0.0962962962962963
41,default_pdb70_1,0.82779,0.05925925925925926,0.8277900218963623,0.05925925925925926
42,default_pdb70_2,0.8445516,0.6111111111111112,0.8445516228675842,0.6111111111111112
43,default_pdb70_3,0.8462125,0.6777777777777778,0.8462125062942505,0.6777777777777778
44,default_pdb70_4,0.83540803,0.23333333333333334,0.8354080319404602,0.23333333333333334
45,default_pdb70_5,0.8302917,0.1,0.8302916884422302,0.1
46,default_pdb70_6,0.82564884,0.040740740740740744,0.825648844242096,0.040740740740740744
47,default_pdb70_7,0.83165896,0.1259259259259259,0.8316589593887329,0.1259259259259259
48,default_pdb70_8,0.83199406,0.14074074074074075,0.8319940567016602,0.14074074074074075
49,default_pdb70_9,0.82213366,0.0,0.8221336603164673,0.0
50,default_struct_0,0.8490155,0.7851851851851852,0.849015474319458,0.7851851851851852
