,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.89897406,0.9672727272727273,0.8989740610122681,0.9672727272727273
1,default_af_1,0.8998988,0.9709090909090909,0.8998988270759583,0.9709090909090909
2,default_af_2,0.8873715,0.9418181818181818,0.8873714804649353,0.9418181818181818
3,default_af_3,0.881779,0.9345454545454546,0.8817790150642395,0.9345454545454546
4,default_af_4,0.8817778,0.9309090909090909,0.881777822971344,0.9309090909090909
5,default_af_5,0.890244,0.9636363636363636,0.8902440071105957,0.9636363636363636
6,default_af_6,0.8889758,0.9563636363636364,0.8889757990837097,0.9563636363636364
7,default_af_7,0.87959224,0.9236363636363636,0.87959223985672,0.9236363636363636
8,default_af_8,0.8775185,0.92,0.8775184750556946,0.92
9,default_af_9,0.8727167,0.9163636363636364,0.8727167248725891,0.9163636363636364
10,default_comp_0,0.8338098,0.11272727272727273,0.8338097929954529,0.11272727272727273
11,default_comp_1,0.8492407,0.5563636363636364,0.8492407202720642,0.5563636363636364
12,default_comp_2,0.84740174,0.44,0.8474017381668091,0.44
13,default_comp_3,0.8425029,0.23636363636363636,0.8425028920173645,0.23636363636363636
14,default_comp_4,0.8353392,0.13818181818181818,0.8353391885757446,0.13818181818181818
15,default_comp_5,0.83279014,0.09090909090909091,0.8327901363372803,0.09090909090909091
16,default_comp_6,0.829217,0.04,0.8292170166969299,0.04
17,default_comp_7,0.83315647,0.10181818181818182,0.8331564664840698,0.10181818181818182
18,default_comp_8,0.83609104,0.14545454545454545,0.8360910415649414,0.14545454545454545
19,default_comp_9,0.83912766,0.18545454545454546,0.8391276597976685,0.18545454545454546
20,default_mul_newest_0,0.8501236,0.5890909090909091,0.8501235842704773,0.5890909090909091
21,default_mul_newest_1,0.8480251,0.4690909090909091,0.8480250835418701,0.4690909090909091
22,default_mul_newest_2,0.84612274,0.34545454545454546,0.8461227416992188,0.34545454545454546
23,default_mul_newest_3,0.84643716,0.3709090909090909,0.8464371562004089,0.3709090909090909
24,default_mul_newest_4,0.85056484,0.6145454545454545,0.8505648374557495,0.6145454545454545
25,default_mul_newest_5,0.851032,0.6436363636363637,0.851032018661499,0.6436363636363637
26,default_mul_newest_6,0.8529539,0.7381818181818182,0.8529539108276367,0.7381818181818182
27,default_mul_newest_7,0.8427447,0.24,0.8427447080612183,0.24
28,default_mul_newest_8,0.8443855,0.2909090909090909,0.8443855047225952,0.2909090909090909
29,default_mul_newest_9,0.8431513,0.2509090909090909,0.8431512713432312,0.2509090909090909
30,default_mul_newest_10,0.853634,0.7672727272727272,0.8536339998245239,0.7672727272727272
31,default_mul_newest_11,0.85630286,0.8472727272727273,0.8563028573989868,0.8472727272727273
32,default_mul_newest_12,0.8482409,0.4909090909090909,0.8482409119606018,0.4909090909090909
33,default_mul_newest_13,0.84373856,0.2690909090909091,0.8437385559082031,0.2690909090909091
34,default_mul_newest_14,0.8468072,0.39636363636363636,0.8468071818351746,0.39636363636363636
35,default_mul_newest_15,0.8520084,0.7127272727272728,0.8520084023475647,0.7127272727272728
36,default_mul_newest_16,0.8510124,0.64,0.8510124087333679,0.64
37,default_mul_newest_17,0.8532173,0.7490909090909091,0.8532173037528992,0.7490909090909091
38,default_mul_newest_18,0.8508201,0.6290909090909091,0.8508201241493225,0.6290909090909091
39,default_mul_newest_19,0.85666686,0.8545454545454545,0.8566668629646301,0.8545454545454545
40,default_mul_newest_20,0.8550681,0.8072727272727273,0.8550680875778198,0.8072727272727273
41,default_mul_newest_21,0.855772,0.8327272727272728,0.8557720184326172,0.8327272727272728
42,default_mul_newest_22,0.85107756,0.6509090909090909,0.8510775566101074,0.6509090909090909
43,default_mul_newest_23,0.8511083,0.6545454545454545,0.8511083126068115,0.6545454545454545
44,default_mul_newest_24,0.8478355,0.45454545454545453,0.8478354811668396,0.45454545454545453
45,default_multimer_0,0.8461821,0.3527272727272727,0.846182107925415,0.3527272727272727
46,default_multimer_1,0.8457712,0.32727272727272727,0.8457711935043335,0.32727272727272727
47,default_multimer_2,0.84862936,0.5054545454545455,0.848629355430603,0.5054545454545455
48,default_multimer_3,0.85116595,0.6618181818181819,0.8511659502983093,0.6618181818181819
49,default_multimer_4,0.8551456,0.8181818181818182,0.8551455736160278,0.8181818181818182
50,default_multimer_5,0.8544689,0.7854545454545454,0.8544688820838928,0.7854545454545454
51,default_multimer_6,0.8405922,0.19272727272727272,0.8405922055244446,0.19272727272727272
52,default_multimer_7,0.846581,0.38181818181818183,0.846580982208252,0.38181818181818183
53,default_multimer_8,0.84736544,0.43636363636363634,0.8473654389381409,0.43636363636363634
54,default_multimer_9,0.8493464,0.5636363636363636,0.849346399307251,0.5636363636363636
55,default_pdb_0,0.83373344,0.10909090909090909,0.8337334394454956,0.10909090909090909
56,default_pdb_1,0.8332752,0.10545454545454545,0.8332751989364624,0.10545454545454545
57,default_pdb_2,0.8267395,0.01818181818181818,0.826739490032196,0.01818181818181818
58,default_pdb_3,0.83292794,0.09818181818181818,0.832927942276001,0.09818181818181818
59,default_pdb_4,0.8298922,0.05454545454545454,0.8298922181129456,0.05454545454545454
60,default_pdb_5,0.831019,0.06545454545454546,0.8310189843177795,0.06545454545454546
61,default_pdb_6,0.8264971,0.01090909090909091,0.8264970779418945,0.01090909090909091
62,default_pdb_7,0.83732706,0.16363636363636364,0.8373270630836487,0.16363636363636364
63,default_pdb_8,0.8380528,0.17454545454545456,0.8380528092384338,0.17454545454545456
64,default_pdb_9,0.82277274,0.007272727272727273,0.822772741317749,0.007272727272727273
65,default_pdb70_0,0.83440983,0.11636363636363636,0.8344098329544067,0.11636363636363636
66,default_pdb70_1,0.8278365,0.02181818181818182,0.8278365135192871,0.02181818181818182
67,default_pdb70_2,0.83652675,0.14909090909090908,0.8365267515182495,0.14909090909090908
68,default_pdb70_3,0.8296625,0.04363636363636364,0.8296625018119812,0.04363636363636364
69,default_pdb70_4,0.8315099,0.07272727272727272,0.8315098881721497,0.07272727272727272
70,default_pdb70_5,0.8460536,0.3418181818181818,0.8460536003112793,0.3418181818181818
71,default_pdb70_6,0.8452801,0.3018181818181818,0.845280110836029,0.3018181818181818
72,default_pdb70_7,0.82911557,0.03272727272727273,0.8291155695915222,0.03272727272727273
73,default_pdb70_8,0.83225906,0.08727272727272728,0.8322590589523315,0.08727272727272728
74,default_pdb70_9,0.83204675,0.08363636363636363,0.8320467472076416,0.08363636363636363
75,default_struct_0,0.8569723,0.8618181818181818,0.8569722771644592,0.8618181818181818
76,default_struct_1,0.84884554,0.5345454545454545,0.8488455414772034,0.5345454545454545
77,default_struct_2,0.8480179,0.46545454545454545,0.8480178713798523,0.46545454545454545
78,default_struct_3,0.8549934,0.8036363636363636,0.8549934029579163,0.8036363636363636
79,default_struct_4,0.85614496,0.8436363636363636,0.8561449646949768,0.8436363636363636
80,default_struct_5,0.86103594,0.8945454545454545,0.861035943031311,0.8945454545454545
81,default_struct_6,0.8604564,0.8909090909090909,0.8604564070701599,0.8909090909090909
82,default_struct_7,0.85355186,0.7636363636363637,0.8535518646240234,0.7636363636363637
83,default_struct_8,0.8513335,0.6763636363636364,0.851333498954773,0.6763636363636364
84,default_struct_9,0.85841244,0.8763636363636363,0.8584124445915222,0.8763636363636363
85,default_uniclust30_0,0.850234,0.5927272727272728,0.8502339720726013,0.5927272727272728
86,default_uniclust30_1,0.85001445,0.5818181818181818,0.8500144481658936,0.5818181818181818
87,default_uniclust30_2,0.84532106,0.3090909090909091,0.8453210592269897,0.3090909090909091
88,default_uniclust30_3,0.85350984,0.76,0.8535098433494568,0.76
89,default_uniclust30_4,0.85507035,0.8109090909090909,0.8550703525543213,0.8109090909090909
90,default_uniclust30_5,0.85479915,0.8,0.8547991514205933,0.8
91,default_uniclust30_6,0.8428326,0.24363636363636362,0.842832624912262,0.24363636363636362
92,default_uniclust30_7,0.8487251,0.52,0.8487250804901123,0.52
93,default_uniclust30_8,0.85033625,0.6,0.8503362536430359,0.6
94,default_uniclust30_9,0.8443594,0.2872727272727273,0.8443593978881836,0.2872727272727273
95,default_uniref30_22_0,0.84649307,0.37454545454545457,0.8464930653572083,0.37454545454545457
96,default_uniref30_22_1,0.84810203,0.4763636363636364,0.8481020331382751,0.4763636363636364
97,default_uniref30_22_2,0.84627837,0.36,0.8462783694267273,0.36
98,default_uniref30_22_3,0.85295683,0.7418181818181818,0.8529568314552307,0.7418181818181818
99,default_uniref30_22_4,0.8473614,0.4290909090909091,0.8473613858222961,0.4290909090909091
100,default_uniref30_22_5,0.8441181,0.27636363636363637,0.8441181182861328,0.27636363636363637
101,default_uniref30_22_6,0.8421412,0.23272727272727273,0.8421412110328674,0.23272727272727273
102,default_uniref30_22_7,0.8529391,0.7345454545454545,0.8529391288757324,0.7345454545454545
103,default_uniref30_22_8,0.8545828,0.7927272727272727,0.8545827865600586,0.7927272727272727
104,default_uniref30_22_9,0.8532678,0.7527272727272727,0.8532677888870239,0.7527272727272727
105,default_uniref30_22_10,0.85777754,0.8690909090909091,0.8577775359153748,0.8690909090909091
106,default_uniref30_22_11,0.8523141,0.7236363636363636,0.8523141145706177,0.7236363636363636
107,default_uniref30_22_12,0.8565213,0.850909090909091,0.8565213084220886,0.850909090909091
108,default_uniref30_22_13,0.85041267,0.6036363636363636,0.8504126667976379,0.6036363636363636
109,default_uniref30_22_14,0.8512257,0.6654545454545454,0.8512256741523743,0.6654545454545454
110,default_uniref30_22_15,0.84867984,0.5163636363636364,0.8486798405647278,0.5163636363636364
111,default_uniref30_22_16,0.8513064,0.6727272727272727,0.8513063788414001,0.6727272727272727
112,default_uniref30_22_17,0.843445,0.2581818181818182,0.8434450030326843,0.2581818181818182
113,default_uniref30_22_18,0.8542922,0.7818181818181819,0.8542922139167786,0.7818181818181819
114,default_uniref30_22_19,0.8437288,0.26545454545454544,0.84372878074646,0.26545454545454544
115,default_uniref30_22_20,0.84875715,0.5272727272727272,0.8487571477890015,0.5272727272727272
116,default_uniref30_22_21,0.847362,0.43272727272727274,0.8473619818687439,0.43272727272727274
117,default_uniref30_22_22,0.8483683,0.49818181818181817,0.8483682870864868,0.49818181818181817
118,default_uniref30_22_23,0.8468857,0.4072727272727273,0.8468856811523438,0.4072727272727273
119,default_uniref30_22_24,0.84673375,0.3890909090909091,0.8467337489128113,0.3890909090909091
120,iter_1_0,0.85146135,0.6836363636363636,0.8514613509178162,0.6836363636363636
121,iter_1_1,0.851866,0.7090909090909091,0.8518660068511963,0.7090909090909091
122,iter_1_2,0.8572682,0.8654545454545455,0.857268214225769,0.8654545454545455
123,iter_1_3,0.85844815,0.88,0.8584481477737427,0.88
124,iter_1_4,0.8477308,0.44727272727272727,0.847730815410614,0.44727272727272727
125,iter_1_5,0.85185015,0.7054545454545454,0.851850152015686,0.7054545454545454
126,iter_1_6,0.8594421,0.8872727272727273,0.8594421148300171,0.8872727272727273
