,model,plddt,percentile,plddt_norm,percentile_norm
0,default_af_0,0.9198812,0.6857142857142857,0.9198812246322632,0.6857142857142857
1,default_af_1,0.9182591,0.6775510204081633,0.9182590842247009,0.6775510204081633
2,default_af_2,0.9120314,0.6612244897959184,0.9120314121246338,0.6612244897959184
3,default_af_3,0.90737516,0.6244897959183674,0.907375156879425,0.6244897959183674
4,default_af_4,0.90844744,0.6285714285714286,0.9084474444389343,0.6285714285714286
5,default_af_5,0.9039094,0.5877551020408164,0.9039093852043152,0.5877551020408164
6,default_af_6,0.9055774,0.6163265306122448,0.9055774211883545,0.6163265306122448
7,default_af_7,0.9046445,0.6081632653061224,0.9046444892883301,0.6081632653061224
8,default_af_8,0.9046968,0.6122448979591837,0.9046968221664429,0.6122448979591837
9,default_af_9,0.90081316,0.563265306122449,0.9008131623268127,0.563265306122449
10,default_comp_0,0.9408369,0.8571428571428571,0.9408369064331055,0.8571428571428571
11,default_comp_1,0.93660855,0.7795918367346939,0.9366085529327393,0.7795918367346939
12,default_comp_2,0.9374843,0.7959183673469388,0.9374843239784241,0.7959183673469388
13,default_comp_3,0.9369963,0.7877551020408163,0.9369962811470032,0.7877551020408163
14,default_comp_4,0.93481857,0.7591836734693878,0.9348185658454895,0.7591836734693878
15,default_comp_5,0.8730092,0.17959183673469387,0.873009204864502,0.17959183673469387
16,default_comp_6,0.86378,0.04081632653061224,0.8637800216674805,0.04081632653061224
17,default_comp_7,0.8629538,0.036734693877551024,0.862953782081604,0.036734693877551024
18,default_comp_8,0.8681386,0.10204081632653061,0.8681386113166809,0.10204081632653061
19,default_comp_9,0.8678608,0.09795918367346938,0.8678607940673828,0.09795918367346938
20,default_multimer_0,0.93805176,0.8081632653061225,0.9380517601966858,0.8081632653061225
21,default_multimer_1,0.9386314,0.8285714285714286,0.9386314153671265,0.8285714285714286
22,default_multimer_2,0.9342546,0.7551020408163265,0.9342545866966248,0.7551020408163265
23,default_multimer_3,0.9236486,0.7020408163265306,0.9236485958099365,0.7020408163265306
24,default_multimer_4,0.921022,0.689795918367347,0.9210219979286194,0.689795918367347
25,default_multimer_5,0.9100586,0.6408163265306123,0.9100586175918579,0.6408163265306123
26,default_multimer_6,0.89345485,0.5224489795918368,0.8934548497200012,0.5224489795918368
27,default_multimer_7,0.8918089,0.49387755102040815,0.8918089270591736,0.49387755102040815
28,default_multimer_8,0.88504916,0.3510204081632653,0.8850491642951965,0.3510204081632653
29,default_multimer_9,0.8857546,0.3673469387755102,0.8857545852661133,0.3673469387755102
30,default_pdb_0,0.93114287,0.7306122448979592,0.9311428666114807,0.7306122448979592
31,default_pdb_1,0.928888,0.7183673469387755,0.9288880228996277,0.7183673469387755
32,default_pdb_2,0.9102151,0.6448979591836734,0.9102150797843933,0.6448979591836734
33,default_pdb_3,0.87629455,0.22857142857142856,0.8762945532798767,0.22857142857142856
34,default_pdb_4,0.8581714,0.004081632653061225,0.8581714034080505,0.004081632653061225
35,default_pdb_5,0.86432713,0.05714285714285714,0.8643271327018738,0.05714285714285714
36,default_pdb_6,0.8481754,0.0,0.8481754064559937,0.0
37,default_pdb_7,0.8624074,0.0326530612244898,0.862407386302948,0.0326530612244898
38,default_pdb_8,0.8642403,0.053061224489795916,0.864240288734436,0.053061224489795916
39,default_pdb_9,0.8602463,0.0163265306122449,0.8602463006973267,0.0163265306122449
40,default_pdb70_0,0.9255676,0.7142857142857143,0.925567626953125,0.7142857142857143
41,default_pdb70_1,0.89311403,0.5142857142857142,0.8931140303611755,0.5142857142857142
42,default_pdb70_2,0.90040255,0.5551020408163265,0.9004025459289551,0.5551020408163265
43,default_pdb70_3,0.8812908,0.27755102040816326,0.8812907934188843,0.27755102040816326
44,default_pdb70_4,0.8856214,0.363265306122449,0.8856214284896851,0.363265306122449
45,default_pdb70_5,0.87518936,0.21224489795918366,0.8751893639564514,0.21224489795918366
46,default_pdb70_6,0.8807317,0.27346938775510204,0.8807317018508911,0.27346938775510204
47,default_pdb70_7,0.8756963,0.22448979591836735,0.8756963014602661,0.22448979591836735
48,default_pdb70_8,0.86392576,0.04897959183673469,0.8639257550239563,0.04897959183673469
49,default_pdb70_9,0.8618528,0.02857142857142857,0.8618528246879578,0.02857142857142857
50,default_struct_0,0.94548255,0.9795918367346939,0.9454825520515442,0.9795918367346939
51,default_struct_1,0.9442542,0.9551020408163265,0.9442542195320129,0.9551020408163265
52,default_struct_2,0.9188928,0.6816326530612244,0.9188928008079529,0.6816326530612244
53,default_struct_3,0.89858514,0.5510204081632653,0.8985851407051086,0.5510204081632653
54,default_struct_4,0.8884541,0.4204081632653061,0.8884540796279907,0.4204081632653061
55,default_struct_5,0.8862859,0.3795918367346939,0.8862859010696411,0.3795918367346939
56,default_struct_6,0.87987655,0.2653061224489796,0.8798765540122986,0.2653061224489796
57,default_struct_7,0.8814286,0.2816326530612245,0.881428599357605,0.2816326530612245
58,default_struct_8,0.88264406,0.3183673469387755,0.8826440572738647,0.3183673469387755
59,default_struct_9,0.8738795,0.18775510204081633,0.8738794922828674,0.18775510204081633
60,default_uniclust30_0,0.94158053,0.8775510204081632,0.9415805339813232,0.8775510204081632
61,default_uniclust30_1,0.9409323,0.8653061224489796,0.9409322738647461,0.8653061224489796
62,default_uniclust30_2,0.93855566,0.8244897959183674,0.9385556578636169,0.8244897959183674
63,default_uniclust30_3,0.93299174,0.746938775510204,0.9329917430877686,0.746938775510204
64,default_uniclust30_4,0.89045626,0.46122448979591835,0.8904562592506409,0.46122448979591835
65,default_uniclust30_5,0.88535964,0.35918367346938773,0.8853596448898315,0.35918367346938773
66,default_uniclust30_6,0.8829449,0.3224489795918367,0.8829448819160461,0.3224489795918367
67,default_uniclust30_7,0.8739795,0.19183673469387755,0.8739795088768005,0.19183673469387755
68,default_uniclust30_8,0.8820609,0.30612244897959184,0.8820608854293823,0.30612244897959184
69,default_uniclust30_9,0.8698957,0.13877551020408163,0.8698956966400146,0.13877551020408163
70,default_uniref30_22_0,0.9425454,0.9061224489795918,0.9425454139709473,0.9061224489795918
71,default_uniref30_22_1,0.93769,0.8040816326530612,0.937690019607544,0.8040816326530612
72,default_uniref30_22_2,0.93674403,0.7836734693877551,0.9367440342903137,0.7836734693877551
73,default_uniref30_22_3,0.93748283,0.7918367346938775,0.9374828338623047,0.7918367346938775
74,default_uniref30_22_4,0.93641603,0.7755102040816326,0.9364160299301147,0.7755102040816326
75,default_uniref30_22_5,0.9341074,0.7510204081632653,0.9341074228286743,0.7510204081632653
76,default_uniref30_22_6,0.9326989,0.7387755102040816,0.9326989054679871,0.7387755102040816
77,default_uniref30_22_7,0.9353214,0.763265306122449,0.9353213906288147,0.763265306122449
78,default_uniref30_22_8,0.93012977,0.726530612244898,0.9301297664642334,0.726530612244898
79,default_uniref30_22_9,0.92341346,0.6979591836734694,0.9234134554862976,0.6979591836734694
80,default_uniref30_22_10,0.9039791,0.5959183673469388,0.9039791226387024,0.5959183673469388
81,default_uniref30_22_11,0.8926851,0.5061224489795918,0.8926851153373718,0.5061224489795918
82,default_uniref30_22_12,0.8858109,0.37142857142857144,0.885810911655426,0.37142857142857144
83,default_uniref30_22_13,0.8868774,0.39183673469387753,0.8868774175643921,0.39183673469387753
