jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
default_mul_newest_0,0.839418372311781,466893,0.8369335532188416,1.0479999999995873
default_mul_newest_1,0.8256972604459255,526026,0.824301540851593,1.0479999999997611
default_mul_newest_2,0.8191226053801707,493378,0.8175531625747681,1.0479999999987948
default_mul_newest_3,0.8177635346408529,215102,0.8143242597579956,1.0479999999967564
default_uniref30_22_0,0.8172840529597196,560764,0.8158905506134033,1.0479999999995522
default_mul_newest_4,0.8150448952699623,193479,0.8111264109611511,1.0479999999980647
default_mul_newest_5,0.8132146826106978,199038,0.8096555471420288,1.047999999997962
default_uniref30_22_1,0.812540455105419,451296,0.8108646869659424,1.047999999999582
default_mul_newest_6,0.812268176604735,181447,0.8089097738265991,1.0479999999972098
default_uniref30_22_2,0.8077505852643789,447386,0.8058786988258362,1.0479999999991734
default_mul_newest_7,0.8075502666788463,473215,0.8056402206420898,1.0479999999993972
default_af_0,0.8056628973265713,48369,0.7982674241065979,1.0479999999998266
default_pdb_0,0.8041393924280005,222863,0.8006445169448853,1.047999999999462
default_af_1,0.803721975156042,47059,0.796256422996521,1.0479999999998326
default_mul_newest_8,0.8020999679637237,162219,0.7989001274108887,1.0479999999989664
default_af_2,0.8018392722583598,127504,0.7947536706924438,1.0479999999999112
default_af_3,0.7974977930898653,108639,0.7900694608688354,1.0479999999999388
default_mul_newest_9,0.7931036028281204,129197,0.7888021469116211,1.047999999998071
default_uniref30_22_3,0.7920603856783149,402818,0.7901593446731567,1.0479999999937368
default_mul_newest_10,0.7891954640395326,416224,0.7873586416244507,1.0479999999997416
default_pdb70_0,0.7889924473619565,248666,0.7850742340087891,1.0479999999998115
default_struct_0,0.7856300447489373,224227,0.7815912365913391,1.047999999998945
default_uniref30_22_4,0.7783383815938787,430696,0.7767617702484131,1.0479999999701375
default_struct_1,0.7761011824581734,248782,0.7731657028198242,1.0479999999949632
Elo_0,0.7739007982064061,312490,0.771965503692627,1.047999999998966
spec_iter_uniref_a3m_0,0.7737516581932361,270712,0.7705974578857422,1.047999999997776
default_af_4,0.77333957815045,39022,0.762636661529541,1.048
default_struct_2,0.7724404853450583,266154,0.7688524127006531,1.0479999999995384
default_mul_newest_11,0.7718309293876154,361032,0.769697904586792,1.0479999999974645
default_uniref30_22_5,0.7698265424727062,248274,0.7670098543167114,1.0479999999991823
spec_pdb_0,0.7697802871385954,383891,0.7678470611572266,1.0479999999988843
default_pdb_1,0.7688330941255688,340998,0.7669507265090942,1.0479999999999894
spec_comp_0,0.767677442679623,233815,0.7642489671707153,1.0479999999976999
default_uniref30_22_6,0.7671935589557778,256150,0.7642532587051392,1.0479999999981815
spec_comp_1,0.7639027158079665,236588,0.7606858611106873,1.047999999997679
spec_pdb_1,0.7637169765459826,301725,0.7610312700271606,1.0479999999992606
default_struct_3,0.7618934357430269,293639,0.7594699859619141,1.0479999999962597
default_af_5,0.7599733204681348,63114,0.7490229606628418,1.047999999999992
default_comp_0,0.7591930171481803,270913,0.7567532062530518,1.0479999999983347
default_mul_newest_12,0.7591296931620076,27763,0.753597617149353,1.0479999999928806
default_pdb_2,0.7567693105162194,347923,0.7543078660964966,1.0479999999999206
default_pdb_3,0.7549795056909617,160087,0.7516411542892456,1.0479999999967213
default_uniref30_22_7,0.7533502439145053,200609,0.7501131892204285,1.0479999999957128
default_pdb_4,0.753254601523232,223625,0.7502985596656799,1.0479999999988934
default_pdb_5,0.7532185838716398,172602,0.7497601509094238,1.0479999999947442
default_comp_1,0.7504836374106709,348477,0.7481326460838318,1.0479999999999086
default_uniref30_22_8,0.7502003849657111,170251,0.7467142939567566,1.0479999999927356
spec_comp_2,0.7491770006492331,347107,0.7472511529922485,1.0479999999996512
spec_iter_uniref_a3m_1,0.7481988621074162,316336,0.746108889579773,1.047999999998737
default_struct_4,0.7472674631758849,31436,0.7408223152160645,1.0479999999846998
spec_comp_3,0.7460633217111519,247725,0.7433079481124878,1.047999999996711
default_af_6,0.7455220835030252,41343,0.7336947917938232,1.0479999999999945
default_mul_newest_13,0.7440861249479603,145545,0.7405052185058594,1.0479999999978074
spec_comp_4,0.743775292518425,139502,0.7394636273384094,1.0479999999923018
default_comp_2,0.7436173696958785,123990,0.7399259805679321,1.0479999999987004
spec_pdb_2,0.7424582692072489,329725,0.7403301000595093,1.0479999999988556
default_comp_3,0.7395480975833502,178242,0.7364122867584229,1.047999999994844
default_comp_4,0.7387694948064017,175766,0.7352761030197144,1.0479999999989371
spec_iter_uniref_a3m_2,0.7385572664418002,335830,0.7364839315414429,1.047999999999792
spec_iter_uniref_a3m_3,0.7383549889845583,209379,0.7358679175376892,1.0479999999941045
default_comp_5,0.7360568671487069,13285,0.7285848259925842,1.047999999988506
default_comp_6,0.735881867490041,235665,0.7326521277427673,1.047999999999797
default_struct_5,0.7348937178571994,68187,0.7302123308181763,1.0479999999946394
spec_comp_5,0.7305031221396112,272542,0.7280511260032654,1.0479999999995129
default_mul_newest_14,0.7303884732435937,250597,0.7277281284332275,1.047999999955172
default_multimer_0,0.7292886214973245,21862,0.7230817079544067,1.0479999999285892
spec_iter_uniref_a3m_4,0.7275588230186537,33785,0.7216110229492188,1.0479999999968015
default_uniref30_22_9,0.7262660069643818,73014,0.7216251492500305,1.0479999999782081
spec_pdb_3,0.725588369495855,164727,0.7222556471824646,1.0479999999965657
default_mul_newest_15,0.7255116663649425,95973,0.7215086221694946,1.047999999991774
spec_pdb_4,0.7254583869598769,221090,0.7225748896598816,1.0479999999979783
default_pdb_6,0.7226467587609605,29650,0.7150838971138,1.0479999993657871
spec_iter_uniref_a3m_5,0.7225346695335824,120793,0.7190149426460266,1.0479999999779184
default_comp_7,0.7219539353703506,176407,0.7188665866851807,1.0479999999999134
default_mul_newest_16,0.7174212001877852,63820,0.7129586935043335,1.047999999954771
spec_iter_uniref_a3m_6,0.7166001057346167,22974,0.7101132869720459,1.0479999999654606
spec_pdb_5,0.7135816941622579,13952,0.7062591314315796,1.0479999999955538
Elo_1,0.712459153271217,116102,0.7084855437278748,1.0479999999988718
default_mul_newest_17,0.712428964042772,15419,0.7068934440612793,1.0479999999211576
spec_pdb70_0,0.7096556637833427,85097,0.7059471607208252,1.0479999999917367
