jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
avg_refine_0,0.7376974139032312,8440,0.7229384183883667,0.17107053110553727
img_multimer_0,0.7252506510483008,4596,0.743392288684845,0.42494794343341097
spec_comp_0,0.7207155623054636,7906,0.7074427604675293,0.15382456156469207
avg_refine_1,0.706918288507445,6492,0.6894447803497314,0.2873078807436608
avg_refine_2,0.6656890168358238,1733,0.6483408212661743,0.11250039467982137
img_multimer_1,0.6504448347707206,45,0.6272604465484619,0.10545347769026897
spec_struct_0,0.6450167161039037,1207,0.6276354193687439,0.09494079604318777
spec_pdb_0,0.6373949079650245,338,0.6157989501953125,0.15051107663052313
spec_struct_1,0.615067644249051,185,0.5948446393013,0.08743624728577268
avg_refine_3,0.5864806681730281,0,0.5572646856307983,0.10500843941711391
spec_comp_1,0.5764254253288397,5,0.5480577945709229,0.08848835175382475
spec_pdb_1,0.5682886872686231,0,0.5437444448471069,0.07941436694471321
spec_iter_uniref_a3m_0,0.563250539446442,76,0.5382680892944336,0.07488378072624262
default_pdb70_0,0.5460463669141219,0,0.5251595973968506,0.10578827277521963
spec_pdb70_0,0.5428859539105035,0,0.5145240426063538,0.06768790346146909
spec_comp_2,0.5393672311246224,0,0.5076856017112732,0.0941589018467903
spec_comp_3,0.5392484074212791,1,0.5144947171211243,0.06608471880945618
spec_comp_4,0.5300509049950005,0,0.5018284320831299,0.07941047933492451
avg_refine_4,0.5274330286205398,0,0.4947117865085602,0.07078809345963565
spec_struct_2,0.5273480064885061,0,0.49623632431030273,0.05671051256412575
spec_struct_3,0.5239057883195639,0,0.49191856384277344,0.060457705733369865
spec_iter_uniref_a3m_1,0.5184550303755215,0,0.4846799373626709,0.0647276885828908
default_mul_newest_0,0.5176115337493143,0,0.4938775599002838,0.06447708469005183
spec_pdb70_1,0.5020998582448254,0,0.4707898795604706,0.09542421784076659
spec_iter_uniref_a3m_2,0.4838007387448935,0,0.4463636577129364,0.06293323092237299
default_uniclust30_0,0.4830129429902126,0,0.44562965631484985,0.06220928959928926
