jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
img_multimer_0,0.8565816418401092,3981,0.8581643104553223,0.7181412700587003
img_multimer_1,0.8468036950701243,3843,0.8484177589416504,0.7161155198013526
default_mul_newest_0,0.8431707545940346,3775,0.8444721102714539,0.7151129689068407
default_mul_newest_1,0.842295619269161,3782,0.84363853931427,0.7152760548922458
default_uniref30_22_0,0.8421864939058314,3768,0.8435088396072388,0.7152912790867173
lewis_0,0.8417817550226474,3782,0.8429237604141235,0.7147855316706552
lewis_1,0.8416475850914342,3775,0.842754602432251,0.7152779952215922
lewis_2,0.8414789991899783,3790,0.8425818681716919,0.7153493348290453
Elo_0,0.8412601069683457,3757,0.8425107002258301,0.7141536213775657
default_mul_newest_2,0.8412321824406338,3768,0.8426268100738525,0.715145927586661
lewis_3,0.8411801256686041,3778,0.8423694968223572,0.7152516409539278
img_multimer_2,0.8411332689672492,3784,0.8425391316413879,0.7174645534956041
default_uniref30_22_1,0.8409434836183769,3762,0.842302680015564,0.7149423204532241
Elo_1,0.840918445507644,3768,0.8420357704162598,0.7155770740288688
default_uniclust30_0,0.8408933427010705,3764,0.8421773910522461,0.714345901824779
default_uniref30_22_2,0.8405887150962957,3759,0.8418903350830078,0.7154839628312296
default_uniref30_22_3,0.8405323379188626,3760,0.84186851978302,0.7149255902690308
lewis_4,0.8405186066850795,3773,0.8417612910270691,0.7152777422015102
default_uniref30_22_4,0.8399774299139761,3761,0.8413341045379639,0.7148621998911932
default_mul_newest_3,0.8399413431510312,3774,0.8412891626358032,0.7150280771200633
Elo_2,0.8399241339240435,3757,0.8400528430938721,0.7158010521037114
img_multimer_3,0.8398972801069472,3770,0.8413175940513611,0.7184002822158975
default_mul_newest_4,0.8397330283944853,3759,0.8411058187484741,0.7144558884252463
Elo_3,0.8397041934678695,3757,0.840704083442688,0.71542570520865
default_uniclust30_1,0.8396641528059815,3764,0.8406945466995239,0.7152013513288186
default_img_0,0.839648910718646,3762,0.8407824039459229,0.7151419337570653
default_pdb_0,0.8394429283662657,3765,0.8395183682441711,0.7205162288804683
default_af_0,0.8392760890672876,3838,0.8408039808273315,0.7139091278351162
default_mul_newest_5,0.8386996451590909,3755,0.8391062021255493,0.7158193159659443
default_uniref30_22_5,0.8383955087338454,3757,0.8388603329658508,0.7168002648566122
default_af_1,0.8383626227404103,3840,0.8398429155349731,0.7138049507440243
default_multimer_0,0.8381376548807054,3747,0.8393275737762451,0.7147996315630756
Elo_4,0.8380495456805247,3747,0.8394436836242676,0.7148697386621891
default_pdb_1,0.8377667550134458,3753,0.8389450311660767,0.7167610280735106
default_img_1,0.8376396097068397,3750,0.8377264142036438,0.7158577459315373
default_comp_0,0.8374364173797413,3767,0.8383492827415466,0.7170259512523172
default_img_2,0.8373070362471495,3750,0.8385591506958008,0.7125948460961893
default_pdb_2,0.8372642042561839,3759,0.8373305797576904,0.7204943168197938
default_pdb_3,0.8372509335614945,3756,0.8381918668746948,0.7176230281572236
default_comp_1,0.8368541416848163,3764,0.836807370185852,0.7203371861230089
default_multimer_1,0.8363385419498441,3745,0.8374709486961365,0.7142803968029254
default_comp_2,0.836083468032339,3757,0.8359967470169067,0.7203567174225909
default_af_2,0.8348756044309509,3834,0.8363751173019409,0.7141536674095618
default_uniref30_22_6,0.8345341461847393,3746,0.8347517251968384,0.7146761675102613
default_mul_newest_6,0.8343168236141445,3707,0.8343294262886047,0.7146041838291809
default_uniclust30_2,0.8339676136287918,3733,0.8342827558517456,0.7154149009774172
default_af_3,0.8333045769310667,3814,0.8350096940994263,0.7134799103313909
