jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
avg_refine_0,0.7642887636568848,29961,0.763975203037262,0.4769634532486149
avg_refine_1,0.750603884464398,26948,0.7509925961494446,0.4760865885535788
spec_iter_uniprot_sto_0,0.726547317482646,24087,0.7272793054580688,0.45779369387435004
spec_iter_uniprot_sto_1,0.7199045076751909,23824,0.7205857634544373,0.45706452034791384
avg_refine_2,0.7185221694880078,24053,0.7204903364181519,0.5031463921907556
lewis_0,0.7170265174894601,26350,0.7183557748794556,0.4938312219533979
iter_2_old_0,0.7162576160621827,27186,0.7170602083206177,0.4837928696749676
default_uniref30_22_0,0.7149007170513373,26371,0.7161391973495483,0.49814761241742406
avg_refine_3,0.7140529953726501,25744,0.715469479560852,0.4871508288566264
avg_refine_4,0.7117939125972366,24557,0.7129202485084534,0.4868203563607058
iter_1_old_0,0.7114986760625917,25823,0.7127280235290527,0.46981181913719644
default_uniclust30_0,0.7112902726851968,25630,0.712506115436554,0.4898297462215411
iter_1_0,0.7100958459080304,24691,0.7112522125244141,0.5011980818699155
iter_1_1,0.7081550592259477,24571,0.7094077467918396,0.48312544988609923
default_pdb_0,0.7078120174743113,24484,0.7094473838806152,0.48638763695411225
iter_1_old_1,0.7044572918180775,24938,0.7052656412124634,0.4564320869858354
lewis_1,0.6997324750395707,25511,0.6999971270561218,0.4769289066607996
default_multimer_0,0.6987028729631486,25331,0.7002062201499939,0.4648916793441605
default_comp_0,0.6982251807911742,23836,0.6992314457893372,0.49545837063927356
default_uniclust30_1,0.6980053416290891,24919,0.6992400288581848,0.4679010593156076
default_img_0,0.6968312070342204,23451,0.6983455419540405,0.48180070595134317
lewis_2,0.6965416072842202,25454,0.6966079473495483,0.46560096608247364
default_pdb_1,0.6965198237890331,23108,0.6977615356445312,0.45954705712944777
lewis_3,0.6944362512001463,25085,0.6945689916610718,0.46858998041232947
default_img_1,0.6933048711421397,23982,0.694743275642395,0.4872209587333603
default_pdb70_0,0.692319880349814,23619,0.6933917999267578,0.48072688127718116
default_pdb70_1,0.6914853848401149,23992,0.6927639245986938,0.4893190044162913
Elo_0,0.6905820558059448,25783,0.6922919750213623,0.4753540118442646
default_uniref30_22_1,0.6903050735301028,25454,0.6910593509674072,0.4687426952456077
default_struct_0,0.6859603110008294,23320,0.6870238780975342,0.4833351268408115
default_uniref30_22_2,0.6855536839762634,25526,0.6864567995071411,0.4805043465030513
Elo_1,0.6854669933773692,25466,0.6867414116859436,0.4566453118399357
spec_iter_uniref_sto_0,0.6833813604389555,22926,0.6840355396270752,0.4488265145794947
default_struct_1,0.6825535703266394,23709,0.6833834052085876,0.4876727915095192
default_comp_1,0.6809892999591852,23287,0.6819599866867065,0.4611437399495537
Elo_2,0.6796042688349182,25739,0.6804055571556091,0.4633030964388539
lewis_4,0.6791379054369582,24969,0.6791062951087952,0.4586344941688001
uniclust_oxmatch_a3m_0,0.6783417651094235,18960,0.6787189245223999,0.4521800914153682
Elo_3,0.677981806902545,25838,0.6791449785232544,0.4637192904883451
img_multimer_0,0.6761086925338169,19652,0.6773816347122192,0.46747692959977166
spec_iter_uniref_a3m_0,0.6758077474581924,17598,0.6779553890228271,0.43671397969414183
default_multimer_1,0.6753662504023027,24942,0.6762266159057617,0.4852354911155403
img_multimer_1,0.673947164054745,19035,0.6757320165634155,0.46766943464498917
iter_2_old_1,0.66813254046453,25631,0.6686176061630249,0.48160937264238046
spec_iter_uniref_sto_1,0.66622004359004,22738,0.6667044162750244,0.4225453616152888
spec_pdb_0,0.6660610700003957,17767,0.6677030324935913,0.4457795229588556
default_uniref30_22_3,0.6644906300985127,26306,0.6652361154556274,0.471030666704135
spec_iter_uniprot_sto_2,0.6641243209424009,14182,0.6635289192199707,0.4070421561551559
spec_iter_uniref_a3m_1,0.6594339498367624,17911,0.6613430976867676,0.41832493147374433
spec_struct_0,0.6555628750993976,16727,0.6569880247116089,0.4332027181100784
uniclust_oxmatch_a3m_1,0.650499724381884,19436,0.6510248184204102,0.4319230164051607
spec_comp_0,0.64810815028619,17782,0.6495386362075806,0.43489583857751996
default_uniref30_22_4,0.6476503301932717,24226,0.6483765840530396,0.445103763478098
