jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
default_af_0,0.4239949320073897,0,0.3593210279941559,0.0372470588100441
default_af_1,0.40656090371573617,0,0.34001731872558594,0.03557669687489699
default_af_2,0.3832777020899385,0,0.3141612708568573,0.022588662740200677
default_multimer_0,0.3801506990687939,0,0.31610894203186035,0.02625886970348982
default_af_3,0.3767589227591128,0,0.3069700002670288,0.02323887318420423
default_pdb70_0,0.3697591210700333,0,0.30446934700012207,0.023680751345647795
default_multimer_1,0.3692334081181551,0,0.30380868911743164,0.024992705372968913
default_img_0,0.367268825051284,0,0.30167126655578613,0.024896105493874728
default_pdb70_v2_0,0.36585277636010416,0,0.30022069811820984,0.023100442271637458
default_pdb70_v2_1,0.3652833279328681,0,0.29950693249702454,0.02199391115507624
default_pdb70_1,0.3649119355103102,0,0.2990207076072693,0.027602305419857122
unidist_uniprot_img_0,0.36476197650037734,0,0.29887503385543823,0.02320743889161422
Elo_0,0.3633072592228567,0,0.299564391374588,0.028737103128628535
default_struct_v2_0,0.36316008167419445,0,0.2982977628707886,0.02765272437118211
default_struct_v2_1,0.3625597117581869,0,0.29625624418258667,0.027767162561421636
default_struct_v2_2,0.36235667833808205,0,0.2962191104888916,0.035510749129666674
default_pdb70_2,0.36231695532537406,0,0.2977766990661621,0.037760982380481645
default_struct_v2_3,0.36136980235658817,0,0.29617518186569214,0.031014336556640203
default_struct_v2_4,0.361158859754649,0,0.29503709077835083,0.029774387470143084
Elo_1,0.360214498294412,0,0.2934439778327942,0.03166171670585542
default_img_1,0.3596093216892641,0,0.2949167788028717,0.029818359424603758
Elo_2,0.3582582436380166,0,0.2916491627693176,0.02750843087901121
default_struct_v2_5,0.35770001754278763,0,0.29098278284072876,0.030695523962992185
default_struct_v2_6,0.35721387786575576,0,0.2900146245956421,0.030676010916148452
Elo_3,0.35701142868721514,0,0.29281705617904663,0.027952234648112362
default_img_2,0.35697805781926906,0,0.2918820381164551,0.031160064645006168
default_img_3,0.3557076430990736,0,0.2887749671936035,0.024730551382653232
default_pdb70_3,0.35331062380922407,0,0.28730303049087524,0.032556863897054984
unidist_uniprot_img_1,0.353199408220205,0,0.2880440056324005,0.026652843230450772
default_pdb70_v2_2,0.3528460550252018,0,0.28608500957489014,0.030182723209202483
default_struct_v2_7,0.3527138502105824,0,0.28555601835250854,0.033198296303323806
default_img_4,0.35202047577026313,0,0.28499847650527954,0.034122706152283175
default_pdb70_v2_3,0.35162036666569385,0,0.28469622135162354,0.03734648387759722
Elo_4,0.3515861452906075,0,0.2840919494628906,0.023213730162152113
unidist_uniprot_img_2,0.35124301726384316,0,0.28602445125579834,0.031509077003526065
