jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
Elo_0,0.8674435375384864,11886,0.8987938165664673,0.5790163774916633
spec_iter_uniref_sto_v2_0,0.8662312932565204,12280,0.8969760537147522,0.5878343365926216
iter_3_v1_0,0.8662124682879665,12256,0.8931178450584412,0.604127847760012
iter_2_v1_0,0.8656502859255976,11293,0.8941600322723389,0.5781085309616675
Elo_1,0.8655691078248808,11803,0.8968475461006165,0.5804376267330664
spec_iter_uniref_sto_v2_1,0.8655441888339737,12350,0.895797610282898,0.5880941571718465
iter_2_v1_1,0.8654899011665236,11724,0.8933799266815186,0.5788894968598202
spec_iter_uniprot_sto_v2_0,0.863853749219281,12276,0.894024133682251,0.5790824672786131
str_iter_uniprot_sto_v2_0,0.8635888929305435,12120,0.8939490914344788,0.5856962537135408
default_uniref30_v1_0,0.8631908440236506,12084,0.8932805061340332,0.5673253220266719
spec_iter_uniprot_sto_v2_1,0.8626613571577199,12157,0.8929381966590881,0.5798521657040059
str_iter_uniprot_sto_v2_1,0.8625310331299083,12212,0.8924663662910461,0.5768776972193349
default_uniref30_v1_1,0.862181023625129,12117,0.8917177319526672,0.576046158055665
default_pdb70_v2_0,0.8621527549795228,12136,0.892327070236206,0.5729774194548863
spec_iter_uniref_sto_v1_0,0.8618943055113413,11806,0.8923550844192505,0.5961936940372256
iter_3_v1_1,0.8617599791389091,11275,0.8900193572044373,0.5685920018561578
default_pdb70_v2_1,0.8616414875581639,12146,0.8916225433349609,0.5779268643495643
str_pdb70_v2_0,0.8612747425561129,11935,0.8915063142776489,0.574744346509921
default_comp_v2_0,0.8611818569507342,12222,0.8908286690711975,0.5810191631753235
unidist_uniref_sto_v2_0,0.8611340787703871,12290,0.8906295299530029,0.5809265262668541
str_pdb_v2_0,0.861043627711719,11873,0.8913083076477051,0.5701198811132797
iter_5_v1_0,0.8609787842953612,10953,0.8907102942466736,0.562929962260899
iter_4_v1_0,0.8608731117225664,11577,0.8894134163856506,0.5712726342616455
str_comp_v2_0,0.8606796824452495,12098,0.8903635144233704,0.5786875116042162
unidist_uniprot_sto_v2_0,0.8606772043631945,12259,0.8901749849319458,0.5795001225406589
iter_1_v1_0,0.8606701088216594,11527,0.8888165950775146,0.5833371534823634
default_pdb_v2_0,0.8606321962171668,12137,0.8901991844177246,0.5731371395554156
unidist_uniref_sto_v2_1,0.8604943718003892,12010,0.89045250415802,0.5817136880991955
default_struct_v2_0,0.8604442527959926,12218,0.8900712132453918,0.5779932291499216
str_pdb_v2_1,0.8603535121686046,11897,0.8904321193695068,0.576496060316142
default_pdb_v2_1,0.8603498079577443,12202,0.8897712230682373,0.5746578072544235
spec_comp_v2_0,0.8603275939065046,11711,0.8907245397567749,0.574415859588038
default_multimer_v2_0,0.8602917405256,12189,0.8897761106491089,0.5777224931324225
str_iter_uniref_sto_v2_0,0.8602375030486322,12046,0.8899620175361633,0.5777674881715507
str_iter_uniref_sto_v2_1,0.8601483548754805,12162,0.8895093202590942,0.5739566645919059
uniclust_oxmatch_a3m_v2_0,0.8600718154745941,11998,0.8898690342903137,0.5685446560140437
spec_iter_uniprot_sto_v1_0,0.8598568527565015,11994,0.889604926109314,0.5752970619175075
spec_pdb_v2_0,0.8597336087376519,11504,0.8902884721755981,0.5689568038387345
spec_pdb_v2_1,0.8597126366413448,11557,0.8904604911804199,0.5737934250966744
str_pdb70_v2_1,0.8595773781981703,11912,0.8895235061645508,0.5842201092353065
spec_colab_iter_v2_0,0.8595096797477535,11848,0.8892925977706909,0.5793682651577502
default_struct_v2_1,0.859464765633715,12219,0.8887099027633667,0.5775374196376375
default_comp_v2_1,0.8592064770759599,12162,0.8882851004600525,0.5834241673729501
H1106_lewis_0,0.859102191753973,11974,0.888643741607666,0.5773060889859911
Elo_2,0.8590902782344724,11662,0.886125922203064,0.601795368580144
spec_iter_uniprot_sto_v2_2,0.8590644058154906,11995,0.8848924040794373,0.5985604487958092
H1106_lewis_1,0.859061577799374,11923,0.8887028694152832,0.5725728835423296
iter_1_v1_1,0.8590207465781861,11568,0.8863446116447449,0.5791635838770413
str_iter_uniprot_sto_v2_2,0.8589845596985324,12097,0.8845796585083008,0.5973623726130117
default_multimer_v2_1,0.8589273035052856,12111,0.8877875208854675,0.5743555960411492
Elo_3,0.8589023406949245,11941,0.8885833024978638,0.5841559359154542
default_comp_v1_0,0.8588857093605433,11801,0.8887825012207031,0.5752478390857455
default_struct_v2_2,0.8587303586555931,11814,0.884730339050293,0.5932672649823288
default_struct_v1_0,0.8586868814114266,11776,0.8885085582733154,0.5639901837229513
spec_iter_uniref_a3m_v2_0,0.8586339349085423,11930,0.888302206993103,0.5762491750524268
iter_4_v1_1,0.8586187098554344,11334,0.8876372575759888,0.5697166709433715
Elo_4,0.8586154566098614,11840,0.8856331706047058,0.589687855498686
spec_iter_uniprot_sto_v1_1,0.8586053350467164,12018,0.8880882263183594,0.5784859630930421
default_pdb70_v2_2,0.8585992236604963,11943,0.8842403888702393,0.5991862353232195
spec_iter_uniref_sto_v1_1,0.8585934489460765,11793,0.8883038759231567,0.5832173071404185
spec_colab_iter_v2_1,0.8585144473650729,11809,0.8884584307670593,0.5748477194126486
H1106_lewis_2,0.8584885211851262,11926,0.8879714608192444,0.5765354283713101
H1106_lewis_3,0.8584581320946969,11997,0.8852112293243408,0.6035679750946538
H1106_lewis_4,0.858394759593451,11904,0.8852840065956116,0.5998040715915112
default_uniref30_v1_2,0.8582937339856952,11714,0.8850657939910889,0.5940113691912775
default_comp_v2_2,0.858271274046313,11778,0.8848168253898621,0.5971667732921829
default_comp_v1_1,0.8581941879496949,11811,0.8878500461578369,0.5761067069838033
spec_comp_v2_1,0.858140359414915,11484,0.8887366056442261,0.5735821122933182
default_struct_v2_3,0.8581222127459385,11853,0.8843657970428467,0.5966616503894582
str_comp_v2_1,0.858079832864935,11869,0.8875553607940674,0.5809215199094201
unidist_uniprot_sto_v2_1,0.8580117320673823,12111,0.8873652219772339,0.5793340906760236
default_pdb_v2_2,0.8579970377417775,11841,0.8842403888702393,0.5984923511106546
spec_pdb70_v2_0,0.8579770131258406,11526,0.8884941339492798,0.5701624538900976
spec_iter_uniref_sto_v2_2,0.8579323330956403,11961,0.8836402893066406,0.5952978920938491
spec_iter_uniref_sto_v1_2,0.857916508397092,12002,0.8834704756736755,0.5959313257189842
spec_iter_uniprot_sto_v2_3,0.857881516142357,11960,0.884321928024292,0.6021749659436586
str_iter_uniprot_sto_v1_0,0.8578611458761348,12010,0.8834968209266663,0.5939395856923864
str_iter_uniprot_sto_v2_3,0.8578448118798905,12064,0.8833290934562683,0.6009925005126371
spec_struct_v2_0,0.8577491551480494,11548,0.8879719376564026,0.5712023861275738
spec_af_v2_0,0.8576687834682495,11788,0.8832569122314453,0.5851168634872386
str_iter_uniprot_sto_v1_1,0.8576649190195591,11734,0.8874657154083252,0.5708204248340473
unidist_uniprot_sto_v2_2,0.857551228397019,12105,0.8832951188087463,0.5904824524803677
str_af_v2_0,0.8574795666008064,11391,0.8837567567825317,0.5846341208231494
spec_pdb70_v2_1,0.8574320804012718,11580,0.8875705003738403,0.5735650804436127
iter_5_v1_1,0.857412391440104,11239,0.8858973979949951,0.5787260163978722
str_pdb70_v1_0,0.8573689914103857,11647,0.8871411085128784,0.579599464954726
str_af_v2_1,0.8573607521004657,11397,0.883379340171814,0.5837695551577416
str_af_v1_0,0.8573427720941993,11859,0.8839549422264099,0.5934548309502763
default_comp_v2_3,0.8573370590458088,11783,0.8834976553916931,0.5936296121718261
spec_iter_uniref_sto_v2_3,0.8572956565577201,12025,0.8826876878738403,0.5814792103725971
str_comp_v2_2,0.8572546792705041,11978,0.882656991481781,0.5880899508807242
str_iter_uniprot_sto_v1_2,0.8571866365686933,11634,0.8870527148246765,0.5737337816689899
default_pdb70_v2_3,0.8571759888396739,11822,0.8838958144187927,0.5985851344739874
spec_iter_uniref_sto_v1_3,0.8571033471878803,11938,0.8828636407852173,0.5921337473298612
str_iter_uniprot_sto_v1_3,0.8570436243030264,11878,0.8829113245010376,0.5916972421797613
str_struct_v2_0,0.8569278783275944,11791,0.8864545226097107,0.5703288112278116
unidist_uniprot_sto_v2_3,0.8568852983256434,12065,0.8823578357696533,0.5979290251386542
str_pdb_v2_2,0.8568369101700486,11847,0.8820884227752686,0.5884970078783325
unidist_uniref_sto_v1_0,0.85683225686893,11908,0.8830998539924622,0.6000497255301986
