jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
iter_2_ori_0,0.28655391497296073,0,0.19871851801872253,0.06467705384309143
spec_af_0,0.27305029722838486,0,0.1785161942243576,0.07075431643152663
iter_1_0,0.26931397835572596,0,0.18287889659404755,0.08323704766721038
default_pdb70_0,0.2648252771415194,0,0.17426802217960358,0.06504793814034078
default_pdb70_1,0.26334075009533503,0,0.1724245250225067,0.06314833458685432
iter_1_1,0.26197698395721364,0,0.17418742179870605,0.14599680754533964
spec_colab_iter_0,0.261527613192378,0,0.17070211470127106,0.05410072587569191
spec_pdb70_0,0.2604803440754492,0,0.17028512060642242,0.06109337261509949
default_uniref30_22_0,0.2592513814915236,0,0.1689009815454483,0.06495230161762938
avg_refine_0,0.2576234053562405,0,0.16808927059173584,0.06114966768714106
avg_refine_1,0.257443492938888,0,0.16832226514816284,0.08292910069600737
spec_colab_iter_1,0.2560969491509406,0,0.16416579484939575,0.05179348995933873
iter_1_2,0.2546219156006153,0,0.1634371429681778,0.05251056665270576
avg_refine_2,0.25377417163532096,0,0.16183874011039734,0.04039738320684953
spec_colab_iter_2,0.253570210161757,0,0.16248637437820435,0.0813168395872214
default_af_0,0.2535536278140605,0,0.15642103552818298,0.07153024014444793
default_comp_0,0.2518346381628053,0,0.16182591021060944,0.07605073034321944
spec_struct_0,0.2515295864601784,0,0.1580565869808197,0.058504339481970064
spec_pdb_0,0.25150998531367635,0,0.16385580599308014,0.0630137165493604
default_pdb_0,0.2512684081851055,0,0.16348391771316528,0.05763272305623311
spec_iter_uniprot_sto_0,0.2510680854073073,0,0.15945744514465332,0.07649623712275015
default_pdb_1,0.25060704521639365,0,0.16229867935180664,0.08444729420557137
iter_1_3,0.25060624924809394,0,0.15957796573638916,0.06647163590102745
iter_2_0,0.250558625803429,0,0.15914267301559448,0.041031474095587085
iter_1_4,0.2503264222863917,0,0.15874366462230682,0.049175684585053336
iter_2_1,0.24983134726164186,0,0.159033864736557,0.053173794817749795
spec_iter_uniref_a3m_0,0.24928732859174368,0,0.15646930038928986,0.04997214684640752
spec_af_1,0.24897302086511147,0,0.15099374949932098,0.060701427579838915
spec_iter_uniprot_sto_1,0.24887638320305577,0,0.1587315946817398,0.08347350749069683
spec_af_2,0.24872908813894434,0,0.15242107212543488,0.060075395387581304
spec_pdb_1,0.24869326947501544,0,0.15975189208984375,0.07332647479145146
iter_2_2,0.24856568910365298,0,0.15850713849067688,0.06685090498572047
spec_iter_uniref_sto_0,0.24842482216923772,0,0.15784132480621338,0.07491524129342024
avg_refine_3,0.2484102068301346,0,0.1573217511177063,0.07701301273357614
default_struct_0,0.24836552913066218,0,0.15752214193344116,0.06599172396071519
spec_af_3,0.24819741371414322,0,0.15202298760414124,0.059785959915410414
iter_2_3,0.24817770636396627,0,0.1578252911567688,0.061969430766233735
spec_comp_0,0.24810442317489184,0,0.15634144842624664,0.045606542523929886
spec_struct_1,0.24809173213821561,0,0.1561989039182663,0.05920291286006746
avg_refine_4,0.24771515648367626,0,0.15655949711799622,0.058440658402629575
spec_pdb70_1,0.24767258997521335,0,0.1572250872850418,0.05271169236854978
iter_2_4,0.2473527755882329,0,0.15572470426559448,0.040877392063412274
default_comp_1,0.24697584509713374,0,0.15584076941013336,0.04808017553686898
iter_2_5,0.2467168165012617,0,0.1570381075143814,0.06771480097231128
iter_1_5,0.24666288848354123,0,0.1561235785484314,0.06040649126464308
spec_iter_uniref_sto_1,0.24642803641880645,0,0.15468576550483704,0.07951786969576054
iter_1_ori_0,0.24596104907674066,0,0.15415170788764954,0.0840850397363284
spec_iter_uniref_a3m_1,0.2458865958600041,0,0.15496602654457092,0.049083406674357365
uniclust_oxmatch_a3m_0,0.24586379654205048,0,0.15293948352336884,0.04721427648520659
default_uniref30_22_1,0.2456700207848017,0,0.15300172567367554,0.05177045234241921
unidist_uniprot_sto_0,0.2454464818939228,0,0.1520262360572815,0.04510052175794112
iter_2_6,0.2454003704714232,0,0.1544632464647293,0.04589839311645679
Elo_0,0.24536737087563773,0,0.15376190841197968,0.0484965188518363
default_uniref30_22_2,0.24526839528063785,0,0.15326213836669922,0.060243944429306404
default_pdb_2,0.24521057357257425,0,0.15489624440670013,0.072596855572436
uniclust_oxmatch_a3m_1,0.2451914018404533,0,0.15411679446697235,0.08308468809568863
lewis_0,0.24498467958711878,0,0.1533658653497696,0.03800736291551279
spec_pdb70_2,0.24495098392037257,0,0.15539433062076569,0.06845764870243053
unidist_uniprot_sto_1,0.24470920675535035,0,0.15339747071266174,0.054810993762069646
spec_colab_iter_3,0.2446737531760801,0,0.15377146005630493,0.0632699148780356
uniclust_oxmatch_a3m_2,0.24460949211790808,0,0.15128855407238007,0.04972322294365042
Elo_1,0.24459548488209976,0,0.15371179580688477,0.06491795524676756
spec_struct_2,0.24443333361937927,0,0.15331287682056427,0.14176292416765746
spec_pdb70_3,0.2443283030628034,0,0.15444660186767578,0.050689678716330094
spec_pdb_2,0.24429041736352763,0,0.15379419922828674,0.06330261075943604
uniclust_oxmatch_a3m_3,0.2442494036366799,0,0.15258391201496124,0.06591731720217311
default_pdb_3,0.24423140501019208,0,0.1537119299173355,0.05639900229656969
unidist_uniref_sto_0,0.24415556163605828,0,0.152320995926857,0.08642338709212928
default_comp_2,0.24414540117107947,0,0.1539531648159027,0.06533053259822924
iter_2_ori_1,0.2439669743209128,0,0.15215492248535156,0.05119107539890666
default_uniclust30_0,0.2438690992297527,0,0.15248118340969086,0.07525283712042002
spec_iter_uniprot_sto_2,0.2438432740145423,0,0.15203949809074402,0.07472465880191274
spec_comp_1,0.2436079431831787,0,0.1522982120513916,0.056418814784607835
spec_comp_2,0.24353801147121262,0,0.15330256521701813,0.06208155875445584
default_uniref30_22_3,0.24349061608642736,0,0.15034648776054382,0.04874955107493496
spec_iter_uniref_a3m_2,0.2434576084733392,0,0.15102899074554443,0.0412761825134836
spec_struct_3,0.24302739378805904,0,0.1492815613746643,0.04534784720885694
default_struct_1,0.24297290745443045,0,0.14991721510887146,0.07780251089049664
uniclust_oxmatch_a3m_4,0.2429395684306176,0,0.15127670764923096,0.05429826409149442
unidist_uniprot_sto_2,0.2429324602901206,0,0.14921864867210388,0.05112638770206661
Elo_2,0.2428627629742514,0,0.14944159984588623,0.044376860699393
default_uniref30_22_4,0.24283207840123072,0,0.1493147760629654,0.049832021311798314
default_uniref30_22_5,0.2428105878680572,0,0.15100467205047607,0.05396316715224497
lewis_1,0.24270138874344194,0,0.1505776345729828,0.039887624138251906
lewis_2,0.24260457804306887,0,0.15063592791557312,0.0548393564307918
Elo_3,0.24258899563347883,0,0.1508112996816635,0.031078962258536277
spec_comp_3,0.24241182879331102,0,0.15221437811851501,0.0651690352211366
uniclust_oxmatch_a3m_5,0.24241083757101411,0,0.1510707437992096,0.04572887932806528
unidist_uniref_sto_1,0.2423537300615446,0,0.150411456823349,0.060455553622234384
default_uniclust30_1,0.2423320737475998,0,0.15006868541240692,0.03477672479435879
default_pdb_4,0.24221621580779318,0,0.15224085748195648,0.05363372783430187
lewis_3,0.24218566854829793,0,0.15043826401233673,0.04972504144481059
default_pdb70_2,0.24215915040363836,0,0.15080523490905762,0.0668662280424128
lewis_4,0.24204245953129958,0,0.14968907833099365,0.038544486208899914
spec_colab_iter_4,0.24199052521680336,0,0.14997908473014832,0.039367796779996606
iter_1_ori_1,0.24186151839039377,0,0.14874643087387085,0.04580828410160401
default_multimer_0,0.2417493882859239,0,0.14889898896217346,0.04365187436874338
unidist_uniprot_sto_3,0.24157573015762346,0,0.14900316298007965,0.06597449612379118
iter_1_6,0.2414076672327959,0,0.148870050907135,0.06279516334803803
unidist_uniprot_sto_4,0.24123401432202168,0,0.14884822070598602,0.06695516867470222
default_comp_3,0.2411973585692861,0,0.14930842816829681,0.07247512577046705
iter_2_7,0.2409843415666345,0,0.14851664006710052,0.06224226716622419
unidist_uniprot_sto_5,0.24096272775072117,0,0.14837831258773804,0.05194436117997368
iter_1_7,0.24094388599870162,0,0.14946387708187103,0.03862935838099282
spec_comp_4,0.24090799856637882,0,0.14925864338874817,0.05705776905112754
default_uniclust30_2,0.24088651630732744,0,0.14851891994476318,0.050372101073267075
default_uniclust30_3,0.24086380494868045,0,0.1465858519077301,0.05957171086806304
default_pdb70_3,0.24080779748037645,0,0.14975227415561676,0.052521850036840095
default_af_1,0.24080156306154687,0,0.14482828974723816,0.050288008366304385
unidist_uniref_sto_2,0.24074816967505067,0,0.1465909630060196,0.042925675672730146
iter_2_ori_2,0.24043962813545144,0,0.14810509979724884,0.05351319599335164
spec_colab_iter_5,0.2402063633118731,0,0.14809727668762207,0.035881927649660736
iter_1_8,0.24008947208051282,0,0.14869575202465057,0.053553891492505334
unidist_uniref_sto_3,0.23996863395813237,0,0.14590615034103394,0.04931226404507688
default_multimer_1,0.2399503602736368,0,0.14799921214580536,0.03492110311874652
spec_iter_uniref_a3m_3,0.23987754434638076,0,0.14809300005435944,0.06766881157555014
default_struct_2,0.23979716629630016,0,0.146806538105011,0.09398219265522824
spec_comp_5,0.23966948901647434,0,0.1468149721622467,0.04232434314074278
iter_1_ori_2,0.2395407005727677,0,0.1468922197818756,0.07376531941970876
spec_iter_uniref_sto_2,0.23951686376259457,0,0.14781568944454193,0.07452800594568466
default_uniref30_22_6,0.23921795882083563,0,0.14560799300670624,0.04189621733200035
default_pdb70_4,0.23918603932790342,0,0.1465766578912735,0.06855283609076065
default_struct_3,0.2389337774277953,0,0.14457668364048004,0.043023919677894054
iter_1_ori_3,0.23869440051301205,0,0.14531216025352478,0.04337393031779599
default_af_2,0.23857673946677843,0,0.1422293484210968,0.06387696852432657
Elo_4,0.23840460560210786,0,0.14573228359222412,0.06247070189287214
spec_iter_uniprot_sto_3,0.23829436515375269,0,0.14402112364768982,0.05178747055806959
spec_pdb_3,0.2382847329434517,0,0.1466561257839203,0.05981727540018848
spec_iter_uniref_sto_3,0.23828283226632863,0,0.14445918798446655,0.04644714766018773
spec_comp_6,0.23820249685659076,0,0.14742118120193481,0.04070596445909116
default_pdb_5,0.23803530297937253,0,0.14735570549964905,0.050540297344606175
spec_iter_uniref_a3m_4,0.23769929622221309,0,0.1450335681438446,0.04131874015423448
unidist_uniref_sto_4,0.23765821869634884,0,0.14510253071784973,0.04013883182755096
default_multimer_2,0.23730848203053193,0,0.14450755715370178,0.0677597655633832
spec_iter_uniprot_sto_4,0.23695884702372316,0,0.1428222358226776,0.04575175053469038
