jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
spec_uniprot_sto_0,0.8821161949745853,60076,0.8895190358161926,0.48723354248477785
spec_uniref_a3m_0,0.8790218301373882,60929,0.8837295770645142,0.3565502527678246
avg_refine_0,0.8730723176181721,57716,0.8772624731063843,0.35292836909464687
spec_comp_0,0.8696661752255253,56876,0.8732473850250244,0.32345263671500557
avg_refine_1,0.8686512816809884,55145,0.8716804385185242,0.33310317856153315
oxmatch_a3m_0,0.8683902128099825,55390,0.8715137839317322,0.3347938696283743
iter_2_0,0.8675454860806234,55185,0.8697757720947266,0.36317088416884513
spec_struct_0,0.8651790826877643,55589,0.8685674071311951,0.3212911398979236
oxmatch_a3m_1,0.8639243372425778,54602,0.8678218126296997,0.33849708493882175
avg_refine_2,0.8638157213778694,53558,0.8675563335418701,0.33421896960189407
str_struct_0,0.8633055948773581,51919,0.8660440444946289,0.32007137548511855
str_uniprot_sto_0,0.8632870991773876,52607,0.8664826154708862,0.31233548636632213
iter_2_1,0.8632127082338592,52671,0.8670267462730408,0.3410959462562376
str_pdb70_0,0.8631693365134204,52463,0.8662569522857666,0.331155419474633
Elo_multimer_0,0.8630394844523035,50751,0.8658648133277893,0.3677870893938784
iter_2_2,0.8619652696320881,51127,0.867862343788147,0.32451904725623143
spec_pdb_0,0.8614853706886065,53333,0.8635572195053101,0.32359513500968606
Elo_multimer_1,0.858109582065641,47298,0.8628772497177124,0.4369856036460262
iter_1_0,0.8566247462646289,50780,0.8591168522834778,0.3371699609058099
str_uniref_sto_0,0.8560787594089573,49104,0.8581010103225708,0.3280378527603177
default_pdb_0,0.8559289323440307,46569,0.8594872355461121,0.38106284262948564
spec_pdb70_0,0.8558725643796209,49314,0.8571088314056396,0.31962408455814795
unidist_uniref_0,0.8556933412808729,48647,0.8609291911125183,0.32654195262597957
default_pdb70_0,0.8556200644721523,48911,0.8586030602455139,0.3299825447216213
spec_pdb70_1,0.8545451659163337,48150,0.8554941415786743,0.30675321960427576
oxmatch_a3m_2,0.854247040179113,47888,0.8591365814208984,0.32242234580223345
iter_2_3,0.8539609574231091,47997,0.8594818115234375,0.32485297087704207
Elo_multimer_2,0.8535962277103986,45496,0.8570363521575928,0.4540238706549052
default_pdb_1,0.8534615131341861,47747,0.8561099767684937,0.31755473717823995
default_pdb_2,0.8534152079980551,47623,0.8558101654052734,0.3225062214891125
avg_refine_3,0.8530068237886507,47161,0.8549448251724243,0.30684445728727117
default_comp_0,0.8522426940648098,47032,0.854800283908844,0.32776342593466723
def_uniref30_0,0.8520608706612595,46471,0.8563295602798462,0.3626536415951892
iter_2_4,0.8510647732932497,45881,0.8538144826889038,0.33362079283199686
spec_uniprot_sto_1,0.8503543057243879,46447,0.8526370525360107,0.3149365286764663
iter_2_5,0.8489582956904155,45111,0.8522292375564575,0.3370065719017981
def_uniclust30_0,0.8487557852599678,46431,0.8520249128341675,0.39090168766873296
Elo_multimer_3,0.8487160778091762,45210,0.852307140827179,0.3506142454357936
default_pdb70_1,0.8481022968720224,43623,0.8507453799247742,0.34790099601458074
unidist_uniref_1,0.847964936327074,44996,0.8495708107948303,0.3217846543297871
str_pdb70_1,0.8474375794355493,44004,0.8514349460601807,0.31268176850356466
iter_1_1,0.8474121314465058,44827,0.8509638905525208,0.3447832702634921
Elo_multimer_4,0.8474003035935668,44392,0.8519845008850098,0.3114974578504131
iter_2_6,0.8473282192098207,45658,0.8515194654464722,0.3488672847423856
default_comp_1,0.8468021974567955,43651,0.849647045135498,0.3800911504381782
default_pdb70_2,0.8466734716655024,43340,0.8489319682121277,0.36713665722961875
unidist_uniprot_0,0.8464345010135002,45162,0.850548267364502,0.3229419492072167
default_comp_2,0.8463571173075456,44104,0.8483933806419373,0.3143994884861234
avg_refine_4,0.8460747716804521,46344,0.849421501159668,0.3126007291978664
lewis_0,0.8459808380149487,42472,0.8498172760009766,0.32756640008466154
iter_1_2,0.8459503572314278,43712,0.8489119410514832,0.3079193981371925
def_uniclust30_1,0.8458540836802272,42428,0.8501067757606506,0.34567617584374155
str_pdb_0,0.8451906991786593,43753,0.8485015630722046,0.32391028259456955
oxmatch_a3m_3,0.8451357623624229,45396,0.8486799597740173,0.327175889398313
spec_comp_1,0.8450630268802206,42353,0.8455810546875,0.30440283674989005
iter_1_3,0.8446434122090385,42378,0.8485614061355591,0.3223549171464666
default_struct_0,0.8446373870767818,43592,0.8463464975357056,0.32893266273862914
spec_uniprot_sto_2,0.8441695125965947,42678,0.8477105498313904,0.34294188734206893
default_struct_1,0.8439181489808469,41837,0.84712815284729,0.34868143547875513
iter_2_7,0.8438336052806973,45419,0.8475006818771362,0.33092544565507515
spec_uniref_a3m_1,0.8436813876688337,43898,0.8472505211830139,0.3133861090447656
str_uniprot_sto_1,0.8435387445442581,44180,0.8472706079483032,0.3216245990169751
unidist_uniprot_1,0.8433868460092995,40813,0.8442590832710266,0.32403790295748214
str_pdb70_2,0.8429267195895305,40936,0.8425544500350952,0.3203364528069676
iter_1_4,0.8427717854356711,43993,0.8465668559074402,0.3234876409797147
str_uniprot_sto_2,0.842576382823436,43095,0.8462334871292114,0.3117692312267749
str_uniref_sto_1,0.8423507998356534,41613,0.8460212349891663,0.3084908934395969
unidist_uniprot_2,0.8422835131016716,44696,0.8460732102394104,0.30874966016716715
spec_pdb70_2,0.841647357382184,40108,0.8444953560829163,0.28222936543229793
str_pdb_1,0.8413398441548117,40481,0.8419103026390076,0.3179152490412009
iter_1_5,0.8413017764848625,41458,0.8411429524421692,0.3252516444658061
spec_uniprot_sto_3,0.8411622537183521,38644,0.8429880142211914,0.45785547948799105
unidist_uniref_2,0.8410560779009343,39900,0.8415337204933167,0.3118455621150892
lewis_1,0.8409221494310115,43811,0.8446013331413269,0.3343249434546946
str_struct_1,0.8408186832484408,40423,0.8439487814903259,0.32863978386889586
lewis_2,0.8398587789541331,43400,0.8433737754821777,0.34057752882174147
lewis_3,0.8393673181832767,43188,0.8431749939918518,0.3249566000660112
default_pdb70_3,0.8392114344055117,42969,0.8423914909362793,0.3394883873274803
spec_uniref_sto_0,0.8391582942988464,41237,0.8427088260650635,0.3320997341747049
lewis_4,0.8388142792858309,40022,0.8417783975601196,0.3351799090299165
default_struct_2,0.838666698871416,39064,0.8410329818725586,0.3377955085038121
def_uniclust30_2,0.8382174099866366,42760,0.8417836427688599,0.315719704580216
default_struct_3,0.8373165599271769,42032,0.8412227034568787,0.3300243659529939
unidist_uniprot_3,0.8366039093546683,41990,0.8402395248413086,0.31333199104988346
def_uniref30_1,0.8358806724785711,38281,0.8380610942840576,0.38188611958145685
str_uniprot_sto_3,0.8356099569909663,36201,0.8371298313140869,0.4030283742903277
str_struct_2,0.8353301513614635,38340,0.8374354839324951,0.2980408672882019
str_uniprot_sto_4,0.834710972304419,35890,0.8365717530250549,0.3731802935802885
default_pdb_3,0.8346092922057923,40870,0.8378151655197144,0.29733537855163006
str_uniref_sto_2,0.8337462977395221,37138,0.8359318971633911,0.2794202746927602
spec_pdb_1,0.8336914712796948,37461,0.8361725807189941,0.2953088667683827
spec_pdb_2,0.8334105524099473,35979,0.8355743288993835,0.27934567656159026
default_pdb_4,0.8332739434543528,40639,0.836448073387146,0.3395373787151737
default_struct_4,0.8332646678492326,39972,0.8361856937408447,0.33149117014914814
unidist_uniref_3,0.8332609768919748,41758,0.8359667062759399,0.2944942154932823
iter_1_6,0.8330698417500282,39841,0.8359946012496948,0.30071951309240424
oxmatch_a3m_4,0.832908769851707,41899,0.8349891901016235,0.29608247890427813
spec_struct_1,0.8328766791720039,39859,0.8358755111694336,0.2896534187526818
spec_comp_2,0.832825346856084,38016,0.8349246978759766,0.2840652329552548
spec_uniprot_sto_4,0.8324680553749509,34886,0.8331114053726196,0.4293002898872753
str_uniprot_sto_5,0.8308950860990331,35941,0.8328762054443359,0.3394974709936865
default_multimer_0,0.8308001812180668,35151,0.8307342529296875,0.43445218597711266
spec_uniprot_sto_5,0.8300746147883349,38651,0.8322062492370605,0.33470122720675793
def_uniref30_2,0.8294421985879858,39347,0.8316469192504883,0.30939946255015094
spec_struct_2,0.828184317419801,34927,0.8292795419692993,0.2911579373814878
default_comp_3,0.8267827195546698,37427,0.829424262046814,0.30435261673679276
default_pdb70_4,0.8266558152176608,37233,0.8291058540344238,0.32431941249998403
default_multimer_1,0.826538114737905,38146,0.8283047676086426,0.316254128959437
default_pdb_5,0.8263425334846178,33056,0.8277007341384888,0.32136594269464974
str_pdb_2,0.8244770267745645,31089,0.8250696659088135,0.3101704223620895
spec_uniref_a3m_2,0.8241459069575287,32865,0.8253004550933838,0.303636279622059
default_comp_4,0.823391474547153,35949,0.8250579833984375,0.3142297017805867
unidist_uniprot_4,0.8230290213970961,32831,0.8239132165908813,0.28862609997843175
def_uniref30_3,0.8229521834359055,32807,0.8235246539115906,0.4032079687395097
def_uniref30_4,0.8223445036296679,36062,0.8237292766571045,0.32014403394574725
spec_struct_3,0.8191090884538765,34443,0.8205499649047852,0.27548855730331834
spec_comp_3,0.818932478785472,32805,0.8195969462394714,0.2897932109705936
str_pdb70_3,0.818346003197134,32608,0.8190045356750488,0.309550476119666
spec_pdb70_3,0.8178783328957451,28008,0.8175889849662781,0.2967594574851088
spec_pdb_3,0.8172605197592812,33650,0.8176782131195068,0.2940466665283598
unidist_uniref_4,0.8172438703268969,31135,0.8176631927490234,0.27448003109925
default_multimer_2,0.8158142632210506,32344,0.815976619720459,0.2992244304932804
str_uniref_sto_3,0.8135376020220518,25233,0.8126070499420166,0.3527565863385808
spec_uniprot_sto_6,0.8125333724619872,32207,0.8125873804092407,0.32038146057031736
str_uniprot_sto_6,0.8110417722308615,30320,0.8111461400985718,0.28498057289044687
unidist_uniref_5,0.8094934691763481,30017,0.8091175556182861,0.28440637887741077
spec_uniref_sto_1,0.8051883928763512,26088,0.8039538860321045,0.316186603233737
str_struct_3,0.8037441266996801,25732,0.8030778765678406,0.28675101519395224
spec_pdb70_4,0.8028365693750882,26076,0.8018389940261841,0.26833524960177796
def_uniclust30_3,0.8025826123233915,26789,0.8023062944412231,0.2770373760496183
spec_pdb70_5,0.8009146707682478,26152,0.7995625734329224,0.28351099285379167
spec_uniref_sto_2,0.7979831363914502,25910,0.7968618273735046,0.3268518213475671
default_pdb_6,0.7964671772759984,19369,0.7933374047279358,0.38761174025350376
default_multimer_3,0.7952864646196028,17126,0.7936338186264038,0.2833336229624199
str_pdb70_4,0.7940027350355261,20336,0.791419267654419,0.2902882549181459
spec_pdb70_6,0.7928327515389922,20470,0.7905788421630859,0.27057501262443295
spec_uniref_sto_3,0.7916779208164826,22764,0.7897734642028809,0.3117024192390623
spec_pdb_4,0.789943496383263,21552,0.7873876094818115,0.26668301841575365
str_uniref_sto_4,0.7892823295285035,20768,0.7869572639465332,0.27604812894654956
iter_1_7,0.7852455911686052,15893,0.7824419140815735,0.2842312680414706
str_comp_0,0.7772368973101558,12140,0.7694084048271179,0.2760355408092594
spec_uniref_a3m_3,0.7769462958744826,13946,0.7726590633392334,0.25524615923977956
default_pdb70_5,0.7757038273121187,10636,0.7704636454582214,0.37468674998631707
default_multimer_4,0.7742648835832514,9225,0.769997239112854,0.27872838493198937
default_comp_5,0.774252611247594,7248,0.7699848413467407,0.3027031258474137
str_uniref_sto_5,0.7740401707519431,12659,0.7704852223396301,0.2786235775174897
str_pdb70_5,0.7727576317239808,7240,0.7673962116241455,0.2647100396125311
spec_pdb_5,0.7659616793687812,8375,0.7606245279312134,0.25799618887037545
spec_uniref_sto_4,0.7628701267237189,10542,0.754091739654541,0.28975500432032647
spec_uniprot_sto_7,0.7589945885109354,14656,0.7516027688980103,0.33239746036034884
str_comp_1,0.7586871492844822,4127,0.7524950504302979,0.24761506210738835
unidist_uniprot_5,0.756776363724929,7092,0.7513590455055237,0.26722572156768165
spec_comp_4,0.7565583113394274,4289,0.7497105598449707,0.24962773144020198
spec_struct_4,0.7505906815301534,4687,0.7437506318092346,0.2772268522168925
default_pdb_7,0.7502477652952699,3642,0.7418126463890076,0.35899838653110416
def_uniclust30_4,0.7470592302840173,5376,0.7393913269042969,0.22646667585262434
unidist_uniref_6,0.7450458211819839,5240,0.7380529642105103,0.2525814041409008
spec_struct_5,0.7444030626125162,3002,0.7357238531112671,0.240128165403348
unidist_uniprot_6,0.7368940028036979,3412,0.7291785478591919,0.27328115328939445
spec_uniref_sto_5,0.7334140823991534,3328,0.7219366431236267,0.33672216845567454
def_uniclust30_5,0.7244052449669207,2678,0.7134122848510742,0.26145721676622147
oxmatch_a3m_5,0.7221066116325408,2158,0.7109763026237488,0.23787514133500517
default_struct_5,0.7193399567986672,1213,0.7096030712127686,0.26185930547887354
spec_pdb_6,0.7181088508272545,1558,0.707353413105011,0.2497262146433173
spec_uniref_a3m_4,0.7139786906718243,984,0.702639639377594,0.253341693630093
spec_uniref_a3m_5,0.7125648868511532,2162,0.7008951306343079,0.2644531727625012
str_comp_2,0.711132593024785,767,0.699544370174408,0.25016479244900086
default_multimer_5,0.708377467260453,305,0.6956314444541931,0.24050903448384078
