jobs,iptm_ptm,num_inter_pae,iptm,mpDockQ/pDockQ
avg_refine_0,0.9420668633514422,183074,0.9425387978553772,1.048
iter_1_0,0.9367073882218886,172697,0.9370951652526855,1.048
iter_1_old_0,0.9355106299773417,170010,0.9359840154647827,1.048
iter_1_old_1,0.9351654631803867,170176,0.9353509545326233,1.048
avg_refine_1,0.9270349133412948,167586,0.9272967576980591,1.048
avg_refine_2,0.9269109578273811,152541,0.9273650646209717,1.048
iter_1_old_2,0.9267262570383649,164133,0.9270627498626709,1.048
iter_1_1,0.926575023478245,165977,0.9268587231636047,1.048
avg_refine_3,0.9265285309203484,149285,0.9270204305648804,1.0479999999999998
iter_1_old_3,0.9230104127710415,154386,0.9232334494590759,1.048
avg_refine_4,0.9210147249902315,140400,0.9212495684623718,1.0479999999999998
img_multimer_0,0.9202621426038062,147895,0.9205352067947388,1.0479999999999998
img_multimer_1,0.9148260969127431,130431,0.9149339199066162,1.0479999999999998
img_multimer_2,0.9072390272696772,133071,0.9072326421737671,1.0479999999999998
iter_1_2,0.906065014352361,125558,0.9059925675392151,1.0479999999999998
img_multimer_3,0.8962776746401133,109582,0.8962373733520508,1.0479999999999994
iter_1_3,0.8787407225029805,107762,0.8770047426223755,1.0479999999999992
img_multimer_4,0.838584484205896,62446,0.8380801677703857,1.0479999999999925
iter_1_4,0.8229190829700145,46514,0.8202623128890991,1.047999999999978
spec_struct_0,0.8141469929218871,45644,0.8134897947311401,1.0479999999999061
spec_struct_1,0.8118807098125995,46023,0.8113882541656494,1.0479999999997862
img_multimer_5,0.8009184632789063,53706,0.7983847856521606,1.0479999999999667
iter_1_old_4,0.7445076383576966,32329,0.7421281337738037,1.0479999999992538
img_multimer_6,0.7382074894249053,12230,0.7320516109466553,1.0479999999997727
spec_struct_2,0.7254194444861507,16351,0.7236735820770264,1.0479999999979994
spec_struct_3,0.7082733100804757,18841,0.7075124979019165,1.0479999999919756
img_multimer_7,0.7027404078350308,24715,0.6993021965026855,1.0479999999518543
iter_1_5,0.7021401275291093,17186,0.698326587677002,1.0479999999452527
iter_1_old_5,0.6929012245384241,21647,0.6897834539413452,1.0479999999986978
iter_1_6,0.6843313381734816,21045,0.6810258626937866,1.047999999942569
iter_1_old_6,0.6837066955013908,48554,0.6811351180076599,1.0479999997923322
iter_2_old_0,0.6793320108352916,25460,0.6762633919715881,1.0479999999997223
spec_struct_4,0.6784881464968626,21111,0.6775962114334106,1.0479999999990885
iter_1_7,0.6770757094002986,28677,0.6732547283172607,1.0479999999943925
iter_1_old_7,0.6726084600600274,25349,0.6688411235809326,1.0479999999984377
img_multimer_8,0.6534200791515412,16670,0.6487769484519958,1.047999999994128
iter_1_old_8,0.6511027546370569,12119,0.6457479000091553,1.0479999999989165
default_uniref30_22_0,0.648553466327195,19580,0.6429591178894043,1.047999999967816
iter_1_8,0.6462820637633166,36543,0.6436218023300171,1.0479999999578458
default_uniclust30_0,0.6422533989759243,34896,0.640357494354248,1.0479999999871579
iter_2_old_1,0.6413804491923796,28969,0.6369007229804993,1.0479999999945218
spec_af_0,0.6380846955542261,8407,0.632083535194397,1.0479999999982466
iter_1_9,0.6330219331109533,31000,0.6310060024261475,1.0479999999781455
iter_2_old_2,0.6316750749973229,28036,0.6281155347824097,1.0479999999950955
iter_1_old_9,0.6270330666695454,4729,0.6221592426300049,1.0479999999919911
spec_struct_5,0.6264390896814505,6172,0.6235132217407227,1.0479999999346152
default_comp_0,0.6248151753247406,15494,0.6218634843826294,1.047999999829799
spec_struct_6,0.6219308337918542,7713,0.6183785796165466,1.0479999998048815
spec_af_1,0.6206490987537516,2037,0.6132194995880127,1.0479999999977099
default_multimer_0,0.6197327054480375,4913,0.6141353845596313,1.047999989865666
default_pdb70_0,0.6195962813437105,16314,0.6174529790878296,1.0479999997236527
iter_2_old_3,0.6189183543397052,16553,0.6136437654495239,1.047999999964593
spec_pdb70_0,0.6110097009546697,16938,0.6094027161598206,1.047999999992809
default_struct_0,0.6106342291109887,2169,0.6037685871124268,1.0479999999494407
uniclust_oxmatch_a3m_0,0.6057309411202787,20968,0.6053018569946289,1.0479999999389613
default_mul_newest_0,0.6022937343478121,10035,0.5972666144371033,1.047999999982205
default_struct_1,0.6017857557690375,7001,0.5984289050102234,1.047999999122611
