,Elo_multimer_0,Elo_multimer_1,Elo_multimer_2,Elo_multimer_3,Elo_multimer_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,def_uniclust30_0,def_uniclust30_1,def_uniclust30_2,def_uniclust30_3,def_uniclust30_4,def_uniclust30_5,def_uniclust30_6,def_uniclust30_7,def_uniclust30_8,def_uniclust30_9,def_uniref30_0,def_uniref30_1,def_uniref30_2,def_uniref30_3,def_uniref30_4,def_uniref30_5,def_uniref30_6,def_uniref30_7,def_uniref30_8,def_uniref30_9,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,oxmatch_a3m_0,oxmatch_a3m_1,oxmatch_a3m_2,oxmatch_a3m_3,oxmatch_a3m_4,oxmatch_a3m_5,oxmatch_a3m_6,oxmatch_a3m_7,oxmatch_a3m_8,oxmatch_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,spec_uniprot_sto_0,spec_uniprot_sto_1,spec_uniprot_sto_2,spec_uniprot_sto_3,spec_uniprot_sto_4,spec_uniprot_sto_5,spec_uniprot_sto_6,spec_uniprot_sto_7,spec_uniprot_sto_8,spec_uniprot_sto_9,spec_uniref_a3m_0,spec_uniref_a3m_1,spec_uniref_a3m_2,spec_uniref_a3m_3,spec_uniref_a3m_4,spec_uniref_a3m_5,spec_uniref_a3m_6,spec_uniref_a3m_7,spec_uniref_a3m_8,spec_uniref_a3m_9,spec_uniref_sto_0,spec_uniref_sto_1,spec_uniref_sto_2,spec_uniref_sto_3,spec_uniref_sto_4,spec_uniref_sto_5,spec_uniref_sto_6,spec_uniref_sto_7,spec_uniref_sto_8,spec_uniref_sto_9,str_af_0,str_af_1,str_af_2,str_af_3,str_af_4,str_af_5,str_af_6,str_af_7,str_af_8,str_af_9,str_comp_0,str_comp_1,str_comp_2,str_comp_3,str_comp_4,str_comp_5,str_comp_6,str_comp_7,str_comp_8,str_comp_9,str_pdb70_0,str_pdb70_1,str_pdb70_2,str_pdb70_3,str_pdb70_4,str_pdb70_5,str_pdb70_6,str_pdb70_7,str_pdb70_8,str_pdb70_9,str_pdb_0,str_pdb_1,str_pdb_2,str_pdb_3,str_pdb_4,str_pdb_5,str_pdb_6,str_pdb_7,str_pdb_8,str_pdb_9,str_struct_0,str_struct_1,str_struct_2,str_struct_3,str_struct_4,str_struct_5,str_struct_6,str_struct_7,str_struct_8,str_struct_9,str_uniprot_sto_0,str_uniprot_sto_1,str_uniprot_sto_2,str_uniprot_sto_3,str_uniprot_sto_4,str_uniprot_sto_5,str_uniprot_sto_6,str_uniprot_sto_7,str_uniprot_sto_8,str_uniprot_sto_9,str_uniref_sto_0,str_uniref_sto_1,str_uniref_sto_2,str_uniref_sto_3,str_uniref_sto_4,str_uniref_sto_5,str_uniref_sto_6,str_uniref_sto_7,str_uniref_sto_8,str_uniref_sto_9,unidist_uniprot_0,unidist_uniprot_1,unidist_uniprot_2,unidist_uniprot_3,unidist_uniprot_4,unidist_uniprot_5,unidist_uniprot_6,unidist_uniprot_7,unidist_uniprot_8,unidist_uniprot_9,unidist_uniref_0,unidist_uniref_1,unidist_uniref_2,unidist_uniref_3,unidist_uniref_4,unidist_uniref_5,unidist_uniref_6,unidist_uniref_7,unidist_uniref_8,unidist_uniref_9
0,1.0,0.9107,0.91532,0.98284,0.96915,0.98656,0.98755,0.98451,0.99647,0.95969,0.97908,0.96375,0.96516,0.95124,0.95147,0.95507,0.97815,0.95018,0.95815,0.93719,0.97123,0.97121,0.9907,0.93786,0.95705,0.98862,0.95143,0.98352,0.93453,0.93023,0.94113,0.94331,0.94829,0.94249,0.94556,0.93383,0.57887,0.60573,0.57575,0.61752,0.99758,0.97996,0.99273,0.97751,0.95599,0.97313,0.95137,0.95747,0.93479,0.92808,0.92653,0.96607,0.95507,0.96895,0.95403,0.97021,0.983,0.98163,0.93251,0.95087,0.99679,0.98085,0.98452,0.98485,0.96932,0.92413,0.96015,0.95838,0.98826,0.94684,0.98039,0.99492,0.99719,0.97779,0.98622,0.97624,0.92681,0.92711,0.92966,0.93258,0.99753,0.97899,0.97783,0.97022,0.97611,0.95068,0.945,0.98312,0.93794,0.93412,0.99765,0.96964,0.97406,0.95634,0.97594,0.99741,0.9753,0.95803,0.55417,0.5539,0.98423,0.99494,0.95968,0.95134,0.97887,0.9791,0.96934,0.97968,0.96541,0.94684,0.98769,0.9831,0.98513,0.98537,0.9875,0.98803,0.98417,0.9668,0.97244,0.94821,0.96078,0.95701,0.95117,0.91716,0.91229,0.56218,0.56236,0.56197,0.56383,0.57031,0.5886,0.57615,0.57964,0.57993,0.5847,0.98912,0.99635,0.97229,0.96603,0.9761,0.96812,0.95908,0.94881,0.91245,0.558,0.98694,0.9915,0.97533,0.97775,0.97373,0.97467,0.94914,0.95722,0.91877,0.55012,0.98865,0.95424,0.95236,0.97127,0.96639,0.95502,0.95571,0.56312,0.55599,0.74681,0.98457,0.97686,0.97634,0.98213,0.96181,0.9763,0.95918,0.9952,0.91682,0.55183,0.90427,0.99492,0.97603,0.91982,0.92535,0.95387,0.95143,0.91001,0.95497,0.98635,0.98719,0.97323,0.97506,0.95901,0.957,0.96854,0.96873,0.97984,0.55138,0.87447,0.95481,0.97653,0.94856,0.97749,0.98224,0.93274,0.95744,0.78042,0.92347,0.71951,0.56239,0.56938,0.58571,0.6135,0.62776,0.57775,0.58257,0.57901,0.58287,0.58259,0.99314,0.95556,0.96162,0.97101,0.95737,0.96193,0.68061,0.56336,0.55176,0.55759,0.98892,0.97131,0.98873,0.96727,0.97222,0.97328,0.96166,0.95581,0.9145,0.55798,0.96139,0.998,0.97662,0.9559,0.96055,0.96134,0.95944,0.93027,0.56525,0.66366,0.98646,0.97931,0.97971,0.97021,0.97252,0.95526,0.94818,0.56137,0.55811,0.55056,0.98849,0.97284,0.96781,0.92929,0.92992,0.97806,0.96785,0.95668,0.94622,0.92546,0.98852,0.97316,0.96623,0.93077,0.97005,0.97049,0.9277,0.96379,0.55269,0.55449,0.95551,0.9988,0.95019,0.97473,0.9604,0.95511,0.95921,0.97742,0.9023,0.89805,0.97276,0.98382,0.99762,0.94878,0.95707,0.97029,0.9549,0.95721,0.9042,0.55249
1,0.9107,1.0,0.99251,0.91281,0.91478,0.91539,0.91324,0.91022,0.91311,0.90923,0.90955,0.91069,0.91307,0.91318,0.91508,0.92061,0.90216,0.91469,0.90145,0.90459,0.9108,0.91012,0.91423,0.96454,0.91591,0.90096,0.91265,0.90166,0.90459,0.90284,0.85993,0.87191,0.88556,0.859,0.8622,0.87003,0.56639,0.62189,0.55382,0.62493,0.90906,0.91296,0.91328,0.91062,0.91165,0.91128,0.91184,0.91323,0.90024,0.90021,0.98665,0.91346,0.91332,0.91292,0.93262,0.9065,0.89944,0.90373,0.90455,0.89057,0.91372,0.91134,0.91423,0.91259,0.9088,0.97222,0.9168,0.91898,0.90214,0.89039,0.91171,0.91266,0.91057,0.9116,0.91359,0.91086,0.9718,0.98024,0.90025,0.90456,0.90923,0.91472,0.91614,0.90892,0.90795,0.91535,0.91018,0.89373,0.90791,0.90533,0.91205,0.90877,0.91188,0.92005,0.91212,0.90922,0.90772,0.91901,0.52873,0.51052,0.91876,0.91933,0.92517,0.9163,0.91575,0.91151,0.91091,0.91471,0.90752,0.8979,0.91429,0.91226,0.913,0.9125,0.91234,0.91487,0.90999,0.91089,0.90895,0.91347,0.92028,0.92077,0.89806,0.8937,0.86856,0.50714,0.50765,0.50701,0.51048,0.54055,0.61104,0.54764,0.55345,0.55759,0.5948,0.91373,0.91314,0.91049,0.90708,0.90892,0.90272,0.91911,0.90581,0.87625,0.52,0.91332,0.91062,0.90906,0.9112,0.90634,0.90784,0.91575,0.91542,0.88429,0.5074,0.9112,0.91138,0.91362,0.90548,0.90679,0.92598,0.92072,0.5305,0.51588,0.7664,0.91187,0.90764,0.91066,0.90753,0.91977,0.90963,0.91844,0.9068,0.88098,0.50843,0.96453,0.91351,0.91298,0.97289,0.97694,0.91707,0.91199,0.97126,0.92025,0.89873,0.91565,0.91046,0.91073,0.92129,0.92083,0.90622,0.90361,0.90767,0.51019,0.85298,0.91197,0.90969,0.91245,0.91069,0.91306,0.97644,0.91226,0.76167,0.89934,0.75317,0.50775,0.53743,0.59882,0.63629,0.6446,0.57806,0.58663,0.5697,0.60256,0.58087,0.90804,0.90969,0.91912,0.90456,0.91827,0.89975,0.71205,0.53623,0.50972,0.51349,0.91283,0.91036,0.91009,0.90781,0.9078,0.90963,0.91828,0.90565,0.8858,0.5123,0.90681,0.91132,0.9072,0.91655,0.91871,0.90087,0.90675,0.88879,0.52392,0.68803,0.91387,0.90855,0.90907,0.90803,0.90805,0.90891,0.90468,0.51105,0.51688,0.50848,0.91152,0.91019,0.90497,0.9754,0.95929,0.9087,0.90642,0.92016,0.8978,0.90278,0.9124,0.90864,0.90839,0.97617,0.9083,0.90646,0.97079,0.89705,0.51024,0.51341,0.91095,0.91013,0.91306,0.91193,0.91173,0.91995,0.91918,0.8998,0.8825,0.89071,0.90907,0.91047,0.91077,0.91097,0.90305,0.90511,0.92153,0.91547,0.88072,0.52753
2,0.91532,0.99251,1.0,0.91665,0.91808,0.91942,0.91765,0.91369,0.91582,0.91341,0.91386,0.91455,0.91561,0.9149,0.91691,0.92337,0.90457,0.91731,0.90276,0.90536,0.91483,0.91435,0.91811,0.96532,0.9183,0.90353,0.91552,0.90356,0.90524,0.90236,0.86278,0.87366,0.88602,0.86199,0.86516,0.87041,0.56261,0.62145,0.54854,0.62271,0.91341,0.91731,0.91579,0.91341,0.91526,0.91474,0.91434,0.91587,0.90045,0.9002,0.99224,0.91692,0.91655,0.91582,0.93538,0.90968,0.90166,0.9052,0.90483,0.89153,0.9174,0.91631,0.91886,0.91584,0.91189,0.97916,0.91977,0.92223,0.90468,0.8918,0.9164,0.91575,0.91457,0.91445,0.91753,0.91334,0.97908,0.98484,0.90021,0.90479,0.91347,0.91871,0.91983,0.91158,0.9118,0.91743,0.91251,0.89708,0.90869,0.90626,0.916,0.91303,0.91572,0.92351,0.91581,0.91351,0.91177,0.92335,0.52652,0.51037,0.92216,0.92274,0.92859,0.91942,0.92007,0.91608,0.91466,0.91829,0.912,0.89932,0.91865,0.91602,0.91694,0.9164,0.91695,0.91892,0.91331,0.91481,0.91315,0.91612,0.92413,0.92418,0.89933,0.89353,0.86869,0.507,0.50745,0.50686,0.51005,0.53679,0.60706,0.54275,0.54937,0.55351,0.59077,0.91778,0.91624,0.91267,0.91081,0.91164,0.90599,0.92215,0.90676,0.87582,0.51913,0.91681,0.9141,0.91243,0.91336,0.90984,0.9113,0.91828,0.91833,0.88381,0.50724,0.91557,0.91495,0.91635,0.90932,0.91036,0.92911,0.92486,0.52878,0.51565,0.76177,0.91461,0.9116,0.91482,0.91135,0.92375,0.91326,0.92205,0.91103,0.88035,0.50804,0.96439,0.91692,0.91698,0.97837,0.98317,0.92024,0.91511,0.97184,0.9238,0.90161,0.91942,0.91435,0.91429,0.92516,0.92315,0.9099,0.90632,0.90862,0.50853,0.85096,0.91576,0.91409,0.91534,0.91457,0.91516,0.97979,0.91648,0.75715,0.89984,0.74535,0.50752,0.5344,0.59495,0.63429,0.64237,0.57412,0.58253,0.56579,0.59986,0.57793,0.91095,0.91307,0.92333,0.90869,0.92196,0.902,0.70511,0.53471,0.5094,0.51349,0.91707,0.91418,0.91479,0.9118,0.91117,0.9134,0.92246,0.90881,0.88467,0.51074,0.9111,0.91514,0.9114,0.92076,0.92205,0.90393,0.90835,0.88996,0.52266,0.6815,0.91696,0.91286,0.91326,0.9114,0.91166,0.91218,0.9072,0.50976,0.51662,0.50825,0.91553,0.91423,0.90857,0.97903,0.96212,0.91282,0.91023,0.92381,0.89828,0.90298,0.91693,0.91265,0.91239,0.97848,0.91145,0.90956,0.97661,0.89858,0.50995,0.51328,0.91498,0.91445,0.91614,0.91544,0.91396,0.92403,0.92337,0.90125,0.8813,0.8888,0.91339,0.91365,0.91474,0.91392,0.9075,0.90892,0.92466,0.91881,0.88076,0.52517
3,0.98284,0.91281,0.91665,1.0,0.98615,0.98303,0.98144,0.98167,0.98271,0.96687,0.99279,0.97074,0.96779,0.95555,0.95122,0.95715,0.9806,0.95257,0.95111,0.935,0.98356,0.98287,0.99136,0.9345,0.95974,0.97333,0.95046,0.97142,0.93215,0.93061,0.93107,0.93715,0.94334,0.93244,0.93536,0.9289,0.57376,0.60509,0.57056,0.6171,0.98497,0.99023,0.98761,0.98932,0.96062,0.99173,0.95639,0.95824,0.93291,0.92713,0.92363,0.96949,0.95827,0.97883,0.95212,0.97955,0.97333,0.96586,0.93141,0.95571,0.98532,0.98717,0.99046,0.99168,0.97345,0.92414,0.96082,0.96166,0.96962,0.95293,0.98903,0.98567,0.98449,0.98865,0.9921,0.99449,0.92421,0.92434,0.93012,0.93277,0.98513,0.98959,0.99139,0.97784,0.98841,0.95748,0.94858,0.97775,0.93907,0.93419,0.98346,0.98038,0.99028,0.95842,0.98524,0.982,0.98752,0.96062,0.564,0.56313,0.98161,0.98111,0.96037,0.95586,0.98673,0.98881,0.98215,0.98837,0.97746,0.9588,0.99085,0.98984,0.99077,0.99126,0.99182,0.98286,0.98876,0.97872,0.98919,0.95378,0.95814,0.95543,0.95686,0.91553,0.91856,0.55699,0.55643,0.55693,0.55545,0.56444,0.5837,0.57005,0.5737,0.57426,0.57947,0.98318,0.98481,0.98718,0.97723,0.99078,0.97743,0.95974,0.95331,0.91997,0.5685,0.9797,0.98291,0.99052,0.99438,0.98311,0.98486,0.95276,0.95953,0.92838,0.55861,0.981,0.96261,0.96185,0.98167,0.97616,0.95503,0.95607,0.56655,0.56467,0.75283,0.98544,0.98345,0.99029,0.98837,0.96033,0.9843,0.95916,0.98588,0.92391,0.55971,0.91225,0.98669,0.99385,0.9214,0.92349,0.95921,0.95609,0.9125,0.95967,0.97476,0.9875,0.98975,0.99428,0.95883,0.95966,0.97749,0.9771,0.96697,0.55844,0.88295,0.96533,0.99321,0.95377,0.98634,0.98824,0.92796,0.95851,0.77848,0.92353,0.7266,0.55663,0.56331,0.58266,0.61301,0.62804,0.5718,0.5781,0.57375,0.58168,0.57765,0.98613,0.96204,0.96049,0.98653,0.95791,0.97084,0.68246,0.56872,0.55989,0.56921,0.98466,0.98204,0.98287,0.97614,0.9793,0.98877,0.96154,0.94934,0.92531,0.56725,0.96996,0.98325,0.9941,0.95769,0.96062,0.96793,0.96853,0.94027,0.57076,0.66983,0.98537,0.9933,0.99386,0.98103,0.98437,0.95457,0.9458,0.56458,0.56879,0.55946,0.98461,0.9847,0.97484,0.92553,0.92902,0.99374,0.97615,0.95965,0.94365,0.92488,0.98415,0.99046,0.97747,0.92685,0.98185,0.98119,0.9266,0.9708,0.56073,0.56378,0.96395,0.98403,0.95535,0.98362,0.97137,0.95676,0.95977,0.96556,0.90095,0.89939,0.98786,0.98505,0.98404,0.95222,0.96482,0.97989,0.95568,0.95779,0.89767,0.56189
4,0.96915,0.91478,0.91808,0.98615,1.0,0.97499,0.97337,0.97624,0.97078,0.97321,0.9879,0.97638,0.96571,0.95739,0.94997,0.95707,0.97936,0.95323,0.94649,0.9344,0.99197,0.98982,0.97878,0.93532,0.95898,0.95892,0.94713,0.95639,0.93149,0.93126,0.91359,0.92146,0.93053,0.91525,0.91835,0.91574,0.56505,0.60781,0.56233,0.62158,0.97002,0.97797,0.97375,0.98986,0.96311,0.9891,0.95794,0.95663,0.9326,0.92754,0.92288,0.97083,0.95777,0.98419,0.94886,0.98849,0.9584,0.95442,0.93174,0.94987,0.97146,0.9765,0.98124,0.98051,0.97942,0.9234,0.95836,0.96071,0.95617,0.96435,0.97776,0.9719,0.9703,0.98718,0.98355,0.98837,0.92223,0.9236,0.93157,0.93336,0.9705,0.97996,0.9819,0.98656,0.99056,0.95981,0.94918,0.96293,0.93937,0.9346,0.97071,0.98801,0.98238,0.95592,0.98439,0.96794,0.99079,0.95966,0.57343,0.57313,0.97442,0.97145,0.95907,0.95805,0.97958,0.98014,0.99001,0.98055,0.98504,0.96993,0.97835,0.98302,0.981,0.98222,0.97871,0.97465,0.98158,0.98658,0.99185,0.95706,0.95586,0.95305,0.96684,0.91736,0.92646,0.54841,0.54793,0.54839,0.54814,0.55574,0.5869,0.56168,0.56564,0.56621,0.57851,0.97329,0.97166,0.98563,0.98553,0.98448,0.98358,0.95853,0.96177,0.93034,0.57695,0.97141,0.9709,0.9894,0.98738,0.98661,0.98575,0.95364,0.95916,0.94183,0.56745,0.97195,0.96955,0.97019,0.98582,0.98492,0.95648,0.95499,0.56076,0.572,0.76217,0.9764,0.97751,0.98222,0.98051,0.95739,0.97765,0.95697,0.97168,0.92632,0.56871,0.91354,0.97299,0.98616,0.92099,0.92261,0.96038,0.95848,0.91532,0.95887,0.95933,0.97868,0.98688,0.98842,0.95752,0.95813,0.98326,0.98223,0.95715,0.56595,0.89606,0.97241,0.98433,0.95737,0.9878,0.9815,0.92627,0.95566,0.77628,0.92514,0.73309,0.54815,0.55442,0.58508,0.61578,0.63065,0.56337,0.57006,0.56541,0.58437,0.56983,0.97319,0.96635,0.95763,0.99318,0.95586,0.97726,0.68988,0.56317,0.56764,0.57723,0.97439,0.99001,0.97277,0.98604,0.98427,0.98478,0.95912,0.94617,0.94029,0.56983,0.97527,0.97034,0.98618,0.95723,0.95939,0.97889,0.97707,0.95659,0.56288,0.67812,0.97602,0.98534,0.98416,0.99147,0.99099,0.95284,0.94462,0.56119,0.57746,0.56762,0.97487,0.98239,0.97893,0.92434,0.93027,0.98587,0.98398,0.95908,0.94155,0.9265,0.97513,0.99149,0.98494,0.92566,0.98785,0.9896,0.92577,0.9722,0.5676,0.57222,0.96948,0.97064,0.95826,0.98733,0.97924,0.95633,0.95795,0.95429,0.90322,0.90289,0.99175,0.97901,0.97141,0.95476,0.97023,0.9859,0.95685,0.95635,0.89841,0.57091
5,0.98656,0.91539,0.91942,0.98303,0.97499,1.0,0.99209,0.98737,0.98744,0.96271,0.97871,0.96388,0.96382,0.95111,0.94931,0.95382,0.97965,0.94822,0.95419,0.93951,0.97498,0.97149,0.98716,0.93859,0.9557,0.97755,0.9455,0.97294,0.93768,0.93513,0.92591,0.93004,0.93861,0.92818,0.93148,0.92365,0.57296,0.61155,0.56974,0.62377,0.98765,0.98069,0.98681,0.98147,0.95489,0.97715,0.949,0.95344,0.93812,0.93265,0.92872,0.96596,0.95383,0.96922,0.94989,0.97111,0.97525,0.97556,0.93653,0.95806,0.98874,0.97898,0.98483,0.98661,0.97293,0.92556,0.95498,0.95566,0.97922,0.95573,0.97873,0.98836,0.98789,0.98215,0.98595,0.97867,0.92839,0.92579,0.93536,0.93665,0.98843,0.98265,0.98216,0.97359,0.98065,0.94843,0.94234,0.98016,0.94069,0.93767,0.98833,0.97083,0.97751,0.95186,0.9817,0.9867,0.981,0.95342,0.55947,0.5595,0.98503,0.9867,0.95619,0.95123,0.97872,0.98328,0.9752,0.98382,0.97085,0.95599,0.97874,0.98374,0.98415,0.98443,0.97925,0.99053,0.98837,0.96864,0.97665,0.95135,0.95681,0.95398,0.9621,0.92581,0.92736,0.5552,0.5551,0.55509,0.55552,0.56351,0.58945,0.56966,0.57342,0.57384,0.58321,0.99831,0.98816,0.97774,0.97305,0.98097,0.97678,0.95562,0.95647,0.92764,0.56489,0.98877,0.99325,0.98122,0.98148,0.98069,0.98255,0.94994,0.95622,0.93416,0.55614,0.99127,0.95691,0.95589,0.97841,0.97419,0.95688,0.95185,0.57103,0.56195,0.76416,0.99489,0.98346,0.98051,0.98462,0.95713,0.98051,0.95503,0.98775,0.93187,0.55709,0.90718,0.98805,0.97793,0.92253,0.92595,0.95242,0.9506,0.91363,0.95272,0.97474,0.99459,0.97801,0.97874,0.95525,0.95408,0.97677,0.97744,0.97672,0.55631,0.89317,0.95563,0.97873,0.95037,0.98185,0.98844,0.93178,0.95287,0.78956,0.92881,0.72968,0.55532,0.56242,0.59024,0.62093,0.63619,0.57143,0.57717,0.57296,0.58843,0.57694,0.98788,0.95804,0.95691,0.97638,0.95384,0.97281,0.6923,0.56891,0.55719,0.56403,0.9974,0.97603,0.99334,0.97425,0.97959,0.97863,0.95732,0.95312,0.93049,0.56327,0.96234,0.9888,0.98007,0.95277,0.95658,0.96873,0.97174,0.94708,0.57167,0.67305,0.99521,0.98264,0.98337,0.97719,0.97881,0.95197,0.94749,0.56675,0.56507,0.5564,0.99495,0.97389,0.97242,0.92878,0.93174,0.98146,0.97413,0.95536,0.96143,0.93222,0.99391,0.97723,0.96729,0.93017,0.97646,0.9772,0.92836,0.9745,0.55809,0.5607,0.95716,0.98825,0.95172,0.98059,0.96097,0.95082,0.95416,0.97587,0.91208,0.90865,0.97596,0.98889,0.98851,0.95149,0.95898,0.9761,0.9523,0.95307,0.91219,0.55738
6,0.98755,0.91324,0.91765,0.98144,0.97337,0.99209,1.0,0.98335,0.98805,0.96527,0.9781,0.96701,0.96478,0.95287,0.94986,0.9544,0.98175,0.94968,0.95523,0.93958,0.97533,0.97308,0.98466,0.94091,0.95655,0.9777,0.94684,0.97264,0.9379,0.93466,0.92756,0.931,0.9387,0.9292,0.93248,0.92373,0.57209,0.61094,0.56934,0.62304,0.98726,0.98207,0.98467,0.9808,0.95609,0.97573,0.9511,0.95517,0.93819,0.93254,0.92711,0.96719,0.95461,0.97115,0.94988,0.97312,0.97394,0.97515,0.9361,0.95494,0.9883,0.98565,0.99031,0.98755,0.97553,0.92525,0.95637,0.95665,0.98023,0.95681,0.98302,0.98715,0.98768,0.97971,0.98309,0.97711,0.92803,0.92433,0.93518,0.93656,0.98797,0.98192,0.9806,0.97531,0.97881,0.95066,0.94411,0.97682,0.94137,0.93777,0.98909,0.97303,0.97655,0.95232,0.97873,0.98719,0.97972,0.95351,0.55872,0.55898,0.99387,0.98834,0.95602,0.95209,0.98519,0.98456,0.97377,0.9843,0.9698,0.95454,0.97718,0.98081,0.98108,0.98182,0.97734,0.99895,0.98587,0.97066,0.97556,0.95283,0.9565,0.95384,0.96266,0.92432,0.92636,0.55524,0.55536,0.55509,0.55741,0.56331,0.58872,0.56949,0.57314,0.57348,0.5836,0.99209,0.98748,0.97715,0.97317,0.98007,0.97548,0.95601,0.95637,0.92667,0.56367,0.99828,0.99509,0.97989,0.98037,0.98062,0.981,0.95088,0.95775,0.93297,0.55574,0.99935,0.95961,0.95852,0.97768,0.97388,0.95674,0.95169,0.56773,0.56136,0.76189,0.98871,0.985,0.97953,0.98178,0.95747,0.98386,0.9555,0.9865,0.93188,0.55682,0.90561,0.98638,0.97682,0.92262,0.92444,0.95325,0.95142,0.91076,0.95346,0.9744,0.99614,0.97664,0.97706,0.95501,0.95474,0.97346,0.97629,0.97611,0.55602,0.89093,0.95764,0.97734,0.95182,0.97922,0.98521,0.93037,0.95443,0.78897,0.92789,0.72784,0.55548,0.5622,0.59057,0.62042,0.63554,0.57113,0.57655,0.57243,0.58813,0.57643,0.9865,0.96121,0.95714,0.97534,0.95464,0.9708,0.69086,0.56628,0.55668,0.56262,0.99618,0.97715,0.99851,0.97487,0.98002,0.97753,0.95769,0.95348,0.9286,0.56067,0.96495,0.9892,0.97859,0.95369,0.95734,0.9692,0.96796,0.94455,0.56917,0.67288,0.99619,0.98123,0.9818,0.97674,0.97742,0.9532,0.94801,0.56477,0.56401,0.55592,0.99769,0.97592,0.97445,0.92638,0.93201,0.97945,0.97526,0.95574,0.96394,0.93125,0.99914,0.97606,0.96951,0.92814,0.97523,0.97607,0.928,0.97248,0.55745,0.56,0.96016,0.98871,0.95269,0.97889,0.96338,0.95147,0.95415,0.9744,0.91047,0.90619,0.97566,0.9839,0.9888,0.95287,0.96141,0.97635,0.95246,0.95397,0.9102,0.55654
