,model,icps,recall
0,Elo_full_0,0.010610000000000001,0.0
1,Elo_full_1,0.010610000000000001,0.0
2,Elo_full_2,0.010541379310344826,0.0
3,Elo_full_3,0.010934615384615385,0.0
4,Elo_full_4,0.010610000000000001,0.0
5,avg_refine_0,0.010196666666666668,0.0
6,avg_refine_1,0.00995625,0.0
7,avg_refine_2,0.010544827586206895,0.0
8,avg_refine_3,0.00995625,0.0
9,avg_refine_4,0.010544827586206895,0.0
10,def_uniclust30_0,0.010200000000000002,0.0
11,def_uniclust30_1,0.010544827586206895,0.0
12,def_uniclust30_2,0.010270967741935484,0.0
13,def_uniclust30_3,0.010270967741935484,0.0
14,def_uniclust30_4,0.010544827586206895,0.0
15,def_uniclust30_5,0.010610000000000001,0.0
16,def_uniclust30_6,0.010544827586206895,0.0
17,def_uniclust30_7,0.010270967741935484,0.0
18,def_uniclust30_8,0.00995625,0.0
19,def_uniclust30_9,0.010610000000000001,0.0
20,def_uniref30_22_0,0.010610000000000001,0.0
21,def_uniref30_22_1,0.010610000000000001,0.0
22,def_uniref30_22_10,0.010544827586206895,0.0
23,def_uniref30_22_11,0.010610000000000001,0.0
24,def_uniref30_22_12,0.010544827586206895,0.0
25,def_uniref30_22_13,0.011081481481481482,0.0
26,def_uniref30_22_14,0.010910714285714286,0.0
27,def_uniref30_22_15,0.009874193548387098,0.0
28,def_uniref30_22_16,0.00995625,0.0
29,def_uniref30_22_17,0.010965517241379312,0.0
30,def_uniref30_22_18,0.00995625,0.0
31,def_uniref30_22_19,0.009874193548387098,0.0
32,def_uniref30_22_2,0.010270967741935484,0.0
33,def_uniref30_22_20,0.010270967741935484,0.0
34,def_uniref30_22_21,0.011132142857142858,0.0
35,def_uniref30_22_22,0.010965517241379312,0.0
36,def_uniref30_22_23,0.011353571428571432,0.0
37,def_uniref30_22_24,0.008253333333333333,0.0
38,def_uniref30_22_3,0.010270967741935484,0.0
39,def_uniref30_22_4,0.010910714285714286,0.0
40,def_uniref30_22_5,0.010910714285714286,0.0
41,def_uniref30_22_6,0.010910714285714286,0.0
42,def_uniref30_22_7,0.010270967741935484,0.0
43,def_uniref30_22_8,0.010270967741935484,0.0
44,def_uniref30_22_9,0.010857692307692308,0.0
45,default_af_0,0.010310344827586209,0.0
46,default_af_1,0.010675000000000002,0.0
47,default_af_2,0.010675000000000002,0.0
48,default_af_3,0.01016896551724138,0.0
49,default_af_4,0.010243333333333335,0.0
50,default_af_5,0.010675,0.0
51,default_af_6,0.01016896551724138,0.0
52,default_af_7,0.010675000000000002,0.0
53,default_af_8,0.01025483870967742,0.0
54,default_af_9,0.00985483870967742,0.0
55,default_comp_0,0.010140625,0.0
56,default_comp_1,0.010270967741935484,0.0
57,default_comp_2,0.010200000000000002,0.0
58,default_comp_3,0.010200000000000002,0.0
59,default_comp_4,0.010544827586206895,0.0
60,default_comp_5,0.010544827586206895,0.0
61,default_comp_6,0.010274193548387097,0.0
62,default_comp_7,0.010274193548387097,0.0
63,default_comp_8,0.00995625,0.0
64,default_comp_9,0.00995625,0.0
65,default_mul_newest_0,0.010910714285714286,0.0
66,default_mul_newest_1,0.010270967741935484,0.0
67,default_mul_newest_10,0.010544827586206895,0.0
68,default_mul_newest_11,0.010544827586206895,0.0
69,default_mul_newest_12,0.010544827586206895,0.0
70,default_mul_newest_13,0.010544827586206895,0.0
71,default_mul_newest_14,0.010965517241379312,0.0
72,default_mul_newest_15,0.00995625,0.0
73,default_mul_newest_16,0.00995625,0.0
74,default_mul_newest_17,0.00995625,0.0
75,default_mul_newest_18,0.010965517241379312,0.0
76,default_mul_newest_19,0.00995625,0.0
77,default_mul_newest_2,0.010270967741935484,0.0
78,default_mul_newest_20,0.00995625,0.0
79,default_mul_newest_21,0.010965517241379312,0.0
80,default_mul_newest_22,0.010965517241379312,0.0
81,default_mul_newest_23,0.010965517241379312,0.0
82,default_mul_newest_24,0.008527586206896552,0.0
83,default_mul_newest_3,0.010544827586206895,0.0
84,default_mul_newest_4,0.00995625,0.0
