,model,icps,recall
0,Elo_0,0.088615,0.0
1,Elo_1,0.08622631578947368,0.0
2,Elo_2,0.0375875,3.5954409808362993e-05
3,Elo_3,0.08078571428571428,0.0
4,Elo_4,0.016715384615384615,0.0
5,avg_refine_0,0.08571904761904763,0.0
6,avg_refine_1,0.087845,0.0
7,avg_refine_2,0.08541428571428572,0.0
8,avg_refine_3,0.08571904761904763,0.0
9,avg_refine_4,0.08085238095238095,0.0
10,default_af_0,0.014405555555555553,0.0
11,default_af_1,0.03064,0.0
12,default_af_2,0.01432121212121212,0.0
13,default_af_3,0.034988888888888896,0.0
14,default_af_4,0.025903508771929828,0.0
15,default_af_5,0.015177142857142858,0.0
16,default_af_6,0.026386792452830186,0.0
17,default_af_7,0.007128571428571429,0.0
18,default_af_8,0.023937288135593215,0.0
19,default_af_9,0.022466071428571426,0.0
20,default_comp_0,0.08349545454545454,0.0
21,default_comp_1,0.082665,0.0
22,default_comp_2,0.08180434782608695,0.0
23,default_comp_3,0.08180434782608695,0.0
24,default_comp_4,0.0816,0.0
25,default_comp_5,0.08328181818181818,0.0
26,default_comp_6,0.07763043478260871,0.0
27,default_comp_7,0.08339615384615384,0.0
28,default_comp_8,0.005304444444444444,0.0
29,default_comp_9,0.006910204081632653,0.0
30,default_multimer_0,0.082665,0.0
31,default_multimer_1,0.01642692307692308,0.0
32,default_multimer_2,0.08571904761904763,0.0
33,default_multimer_3,0.08085238095238095,0.0
34,default_multimer_4,0.0881611111111111,0.0
35,default_multimer_5,0.011086363636363637,0.0
36,default_multimer_6,0.08361363636363638,0.0
37,default_multimer_7,0.058368965517241383,0.0
38,default_multimer_8,0.08241875,0.0
39,default_multimer_9,0.02457326732673267,0.0
40,default_pdb70_0,0.088935,0.0
41,default_pdb70_1,0.088935,0.0
42,default_pdb70_2,0.08571904761904763,0.0
43,default_pdb70_3,0.08571904761904763,0.0
44,default_pdb70_4,0.08571904761904763,0.0
45,default_pdb70_5,0.08571904761904763,0.0
46,default_pdb70_6,0.07863636363636364,0.0
47,default_pdb70_7,0.009782608695652175,0.0
48,default_pdb70_8,0.010942857142857141,0.0
49,default_pdb70_9,0.0650357142857143,0.0
50,default_pdb_0,0.08010833333333334,0.0
51,default_pdb_1,0.08326153846153847,0.0
52,default_pdb_2,0.08645238095238095,0.0
53,default_pdb_3,0.003458064516129033,0.0
54,default_pdb_4,0.016634426229508198,0.0
55,default_pdb_5,0.07930370370370371,0.0
56,default_pdb_6,0.07280322580645161,3.5954409808362993e-05
57,default_pdb_7,0.08271428571428571,0.0
58,default_pdb_8,0.006704081632653061,0.0
59,default_pdb_9,0.012819047619047619,0.0
60,default_struct_0,0.082665,0.0
61,default_struct_1,0.087845,0.0
62,default_struct_2,0.087845,0.0
63,default_struct_3,0.08571904761904763,0.0
64,default_struct_4,0.08571904761904763,0.0
65,default_struct_5,0.08078571428571428,0.0
66,default_struct_6,0.07863636363636364,0.0
67,default_struct_7,0.07863636363636364,0.0
68,default_struct_8,0.013464,0.0
69,default_struct_9,0.06434166666666667,0.0
70,default_uniclust30_0,0.082985,0.0
71,default_uniclust30_1,0.015628000000000003,0.0
72,default_uniclust30_2,0.08238,0.0
73,default_uniclust30_3,0.08085238095238095,0.0
74,default_uniclust30_4,0.076459375,0.0
75,default_uniclust30_5,0.08164285714285714,0.0
76,default_uniclust30_6,0.0104,0.0
77,default_uniclust30_7,0.07037142857142857,0.0
78,default_uniclust30_8,0.02025176470588235,0.0
79,default_uniclust30_9,0.059375757575757575,0.0
