,model,icps,recall
0,Elo_0,0.0001794642857142857,0.0
1,Elo_1,0.00018165137614678894,0.0
2,Elo_2,0.00017767857142857141,0.0
3,Elo_3,0.00018363636363636358,0.0
4,Elo_4,0.00018725490196078428,0.0
5,default_af_0,0.00026637168141592916,0.0
6,default_af_1,0.0002964285714285715,0.0
7,default_af_2,0.0010804878048780487,0.0
8,default_af_3,0.0010804878048780487,0.0
9,default_af_4,0.001092857142857143,0.0
10,default_af_5,0.0010804878048780487,0.0
11,default_af_6,0.0,0.0
12,default_af_7,0.0,0.0
13,default_af_8,0.0,0.0
14,default_af_9,0.0,0.0
15,default_comp_0,0.00022432432432432424,0.0
16,default_comp_1,0.0001794642857142857,0.0
17,default_comp_2,0.00021999999999999995,0.0
18,default_comp_3,0.0002203539823008849,0.0
19,default_comp_4,0.0002601694915254237,0.0
20,default_comp_5,0.00023365384615384616,0.0
21,default_comp_6,0.00018256880733944953,0.0
22,default_comp_7,0.00022545454545454542,0.0
23,default_comp_8,0.00026964285714285713,0.0
24,default_comp_9,0.0002482142857142857,0.0
25,default_mul_newest_0,0.00018090909090909087,0.0
26,default_mul_newest_1,0.0002221238938053097,0.0
27,default_mul_newest_10,0.00017999999999999996,0.0
28,default_mul_newest_11,0.00024310344827586203,0.0
29,default_mul_newest_12,0.0001780701754385965,0.0
30,default_mul_newest_13,0.00021999999999999995,0.0
31,default_mul_newest_14,0.00017876106194690265,0.0
32,default_mul_newest_15,0.0002232142857142857,0.0
33,default_mul_newest_16,0.00017837837837837833,0.0
34,default_mul_newest_17,0.00022545454545454542,0.0
35,default_mul_newest_18,0.00018055555555555552,0.0
36,default_mul_newest_19,0.00024909090909090904,0.0
37,default_mul_newest_2,0.00018090909090909087,0.0
38,default_mul_newest_20,0.0002243243243243243,0.0
39,default_mul_newest_21,0.00022545454545454542,0.0
40,default_mul_newest_22,0.00024247787610619467,0.0
41,default_mul_newest_23,0.0002210526315789473,0.0
42,default_mul_newest_24,0.00022212389380530975,0.0
43,default_mul_newest_3,0.0002210526315789473,0.0
44,default_mul_newest_4,0.0002221238938053097,0.0
45,default_mul_newest_5,0.0002198275862068965,0.0
46,default_mul_newest_6,0.0002201754385964912,0.0
47,default_mul_newest_7,0.00026153846153846154,0.0
48,default_mul_newest_8,0.00020353982300884952,0.0
49,default_mul_newest_9,0.00022142857142857142,0.0
50,default_multimer_0,0.00017876106194690265,0.0
51,default_multimer_1,0.00018090909090909087,0.0
52,default_multimer_2,0.00017876106194690265,0.0
53,default_multimer_3,0.0002008620689655172,0.0
54,default_multimer_4,0.00017699115044247785,0.0
55,default_multimer_5,0.0002201754385964912,0.0
56,default_multimer_6,0.00018130841121495324,0.0
57,default_multimer_7,0.00024122807017543855,0.0
58,default_multimer_8,0.00018130841121495324,0.0
59,default_multimer_9,0.00024247787610619467,0.0
60,default_pdb70_0,0.00021999999999999995,0.0
61,default_pdb70_1,0.00026260869565217384,0.0
62,default_pdb70_2,0.00017876106194690265,0.0
63,default_pdb70_3,0.00022232142857142855,0.0
64,default_pdb70_4,0.00017767857142857141,0.0
65,default_pdb70_5,0.00022252252252252246,0.0
66,default_pdb70_6,0.00024513274336283186,0.0
67,default_pdb70_7,0.0002243243243243243,0.0
68,default_pdb70_8,0.0002243243243243243,0.0
69,default_pdb70_9,0.00024909090909090904,0.0
70,default_pdb_0,0.0002221238938053097,0.0
71,default_pdb_1,0.0002643478260869565,0.0
72,default_pdb_2,0.00024188034188034183,0.0
73,default_pdb_3,0.0002219298245614035,0.0
74,default_pdb_4,0.00017699115044247785,0.0
75,default_pdb_5,0.00022522522522522517,0.0
76,default_pdb_6,0.00022545454545454542,0.0
77,default_pdb_7,0.00022477064220183482,0.0
78,default_pdb_8,0.0002477477477477477,0.0
79,default_pdb_9,0.00024909090909090904,0.0
80,default_struct_v2_0,0.00018018018018018013,0.0
81,default_struct_v2_1,0.00017739130434782607,0.0
82,default_struct_v2_2,0.00017767857142857141,0.0
83,default_struct_v2_3,0.0001780701754385965,0.0
84,default_struct_v2_4,0.00023706896551724133,0.0
85,default_struct_v2_5,0.00022232142857142855,0.0
86,default_struct_v2_6,0.00022432432432432424,0.0
87,default_struct_v2_7,0.00026120689655172413,0.0
88,default_struct_v2_8,0.0002232142857142857,0.0
89,default_struct_v2_9,0.0002407079646017699,0.0
90,default_uniclust30_0,0.0002210526315789473,0.0
91,default_uniclust30_1,0.0002221238938053097,0.0
92,default_uniclust30_2,0.0002584745762711864,0.0
93,default_uniclust30_3,0.0002245454545454545,0.0
94,default_uniclust30_4,0.0002017391304347826,0.0
95,default_uniclust30_5,0.0001780701754385965,0.0
96,default_uniclust30_6,0.00020740740740740737,0.0
97,default_uniclust30_7,0.00022363636363636357,0.0
98,default_uniclust30_8,0.0002232142857142857,0.0
99,default_uniclust30_9,0.00022252252252252246,0.0
100,default_uniref30_22_0,0.00018165137614678894,0.0
101,default_uniref30_22_1,0.00017876106194690265,0.0
102,default_uniref30_22_10,0.0002598290598290598,0.0
103,default_uniref30_22_11,0.00017927927927927922,0.0
104,default_uniref30_22_12,0.00022232142857142855,0.0
105,default_uniref30_22_13,0.00024188034188034183,0.0
106,default_uniref30_22_14,0.00026260869565217384,0.0
107,default_uniref30_22_15,0.00020450450450450446,0.0
108,default_uniref30_22_16,0.0002482142857142857,0.0
109,default_uniref30_22_17,0.0002232142857142857,0.0
110,default_uniref30_22_18,0.00022545454545454542,0.0
111,default_uniref30_22_19,0.0002684684684684684,0.0
112,default_uniref30_22_2,0.0001794642857142857,0.0
113,default_uniref30_22_20,0.0002254545454545454,0.0
114,default_uniref30_22_21,0.00024122807017543855,0.0
115,default_uniref30_22_22,0.00024375,0.0
116,default_uniref30_22_23,0.0002232142857142857,0.0
