,model,icps,recall
101,default_pdb_v2_1,0.025353061224489794,0.0
102,default_pdb_v2_2,0.02570588235294118,0.0
103,default_pdb_v2_3,0.025817391304347827,0.0
104,default_pdb_v2_4,0.02570588235294118,0.0
105,default_pdb_v2_5,0.02538695652173913,0.0
106,default_pdb_v2_6,0.025251063829787236,0.0
107,default_pdb_v2_7,0.024687234042553192,0.0
108,default_pdb_v2_8,0.024731914893617025,0.0
109,default_pdb_v2_9,0.025124444444444446,0.0
110,default_struct_v1_0,0.0251,0.0
111,default_struct_v1_1,0.027798076923076922,0.0
112,default_struct_v1_2,0.02811960784313726,0.0
113,default_struct_v1_3,0.0251,0.0
114,default_struct_v1_4,0.025158333333333335,0.0
115,default_struct_v1_5,0.025158333333333335,0.0
116,default_struct_v1_6,0.025413333333333336,0.0
117,default_struct_v1_7,0.025252173913043484,0.0
118,default_struct_v1_8,0.023002040816326532,0.0
119,default_struct_v1_9,0.027850000000000003,0.0
120,default_struct_v2_0,0.025353061224489794,0.0
121,default_struct_v2_1,0.025353061224489794,0.0
122,default_struct_v2_2,0.027617307692307694,0.0
123,default_struct_v2_3,0.02570588235294118,0.0
124,default_struct_v2_4,0.02538695652173913,0.0
125,default_struct_v2_5,0.02557555555555556,0.0
126,default_struct_v2_6,0.025688888888888893,0.0
127,default_struct_v2_7,0.025255319148936167,0.0
128,default_struct_v2_8,0.024878260869565218,0.0
129,default_struct_v2_9,0.02454042553191489,0.0
130,default_uniclust30_v2_0,0.025229787234042553,0.0
131,default_uniclust30_v2_1,0.02796923076923077,0.0
132,default_uniclust30_v2_2,0.028416981132075476,0.0
133,default_uniclust30_v2_3,0.025229787234042553,0.0
134,default_uniclust30_v2_4,0.025158333333333335,0.0
135,default_uniclust30_v2_5,0.025158333333333335,0.0
136,default_uniclust30_v2_6,0.024829166666666666,0.0
137,default_uniclust30_v2_7,0.025091111111111116,0.0
138,default_uniclust30_v2_8,0.02530666666666667,0.0
139,default_uniclust30_v2_9,0.02530666666666667,0.0
140,default_uniref30_v1_0,0.025158333333333335,0.0
141,default_uniref30_v1_1,0.025353061224489794,0.0
142,default_uniref30_v1_2,0.026811538461538463,0.0
143,default_uniref30_v1_3,0.0248625,0.0
144,default_uniref30_v1_4,0.026811538461538463,0.0
145,default_uniref30_v1_5,0.02492765957446809,0.0
146,default_uniref30_v1_6,0.025255319148936167,0.0
147,default_uniref30_v1_7,0.025255319148936167,0.0
148,default_uniref30_v1_8,0.025251063829787236,0.0
149,default_uniref30_v1_9,0.02560434782608696,0.0
150,iter_1_v1_0,0.02697872340425532,0.0
151,iter_1_v1_1,0.0259,0.0
152,iter_1_v1_2,0.025389795918367347,0.0
153,iter_1_v1_3,0.027384,0.0
154,iter_1_v1_4,0.02491754385964912,0.0
155,iter_1_v1_5,0.02620869565217392,0.0
156,iter_1_v1_6,0.025906666666666665,0.0
157,iter_1_v1_7,0.027443181818181818,0.0
158,iter_1_v1_8,0.024952173913043475,0.0
159,iter_1_v1_9,0.026229787234042557,0.0
160,iter_2_v1_0,0.02736956521739131,0.0
161,iter_2_v1_1,0.026215217391304346,0.0
162,iter_2_v1_2,0.025389795918367347,0.0
163,iter_2_v1_3,0.025195833333333334,0.0
164,iter_2_v1_4,0.024528301886792454,0.0
165,iter_2_v1_5,0.02717021276595745,0.0
166,iter_2_v1_6,0.027355555555555553,0.0
167,iter_2_v1_7,0.026461224489795914,0.0
168,iter_2_v1_8,0.026717391304347828,0.0
169,iter_2_v1_9,0.026717391304347828,0.0
170,iter_3_v1_0,0.024232,0.0
171,iter_3_v1_1,0.026215217391304346,0.0
172,iter_3_v1_2,0.025176000000000004,0.0
173,iter_3_v1_3,0.024465454545454544,0.0
174,iter_3_v1_4,0.025389795918367347,0.0
175,iter_3_v1_5,0.02573478260869565,0.0
176,iter_3_v1_6,0.02558085106382979,0.0
177,iter_3_v1_7,0.027233333333333335,0.0
178,iter_3_v1_8,0.026717391304347828,0.0
179,iter_3_v1_9,0.026229787234042557,0.0
180,iter_4_v1_0,0.026215217391304346,0.0
181,iter_4_v1_1,0.025591489361702125,0.0
182,iter_4_v1_2,0.025176000000000004,0.0
183,iter_4_v1_3,0.027384,0.0
184,iter_4_v1_4,0.024336363636363635,0.0
185,iter_4_v1_5,0.027233333333333335,0.0
186,iter_4_v1_6,0.02571111111111111,0.0
187,iter_4_v1_7,0.025876595744680854,0.0
188,iter_4_v1_8,0.025076086956521738,0.0
189,iter_4_v1_9,0.026229787234042557,0.0
190,iter_5_v1_0,0.026275555555555552,0.0
191,iter_5_v1_1,0.02697872340425532,0.0
192,iter_5_v1_2,0.025389795918367347,0.0
193,iter_5_v1_3,0.02602340425531915,0.0
194,iter_5_v1_4,0.02447169811320755,0.0
195,iter_5_v1_5,0.025456363636363635,0.0
196,iter_5_v1_6,0.026942222222222225,0.0
197,iter_5_v1_7,0.026229787234042557,0.0
198,iter_5_v1_8,0.026229787234042557,0.0
199,iter_5_v1_9,0.027233333333333335,0.0
200,spec_af_v1_0,0.02836046511627907,0.0
201,spec_af_v1_1,0.027059090909090918,0.0
202,spec_af_v1_2,0.028213333333333333,0.0
203,spec_af_v1_3,0.028825,0.0
204,spec_af_v1_4,0.028364285714285713,0.0
205,spec_af_v1_5,0.028061904761904764,0.0
206,spec_af_v1_6,0.02792857142857143,0.0
207,spec_af_v1_7,0.02792857142857143,0.0
208,spec_af_v1_8,0.02858409090909091,0.0
209,spec_af_v1_9,0.028370731707317073,0.0
210,spec_af_v2_0,0.028097777777777777,0.0
211,spec_af_v2_1,0.02815952380952381,0.0
212,spec_af_v2_2,0.028804545454545458,0.0
213,spec_af_v2_3,0.028804545454545458,0.0
214,spec_af_v2_4,0.02871276595744681,0.0
215,spec_af_v2_5,0.02792608695652174,0.0
216,spec_af_v2_6,0.028135416666666663,0.0
217,spec_af_v2_7,0.029551020408163264,0.0
218,spec_af_v2_8,0.030407499999999997,0.0
219,spec_af_v2_9,0.028687179487179488,0.0
220,spec_colab_iter_v1_0,0.0273734693877551,0.0
221,spec_colab_iter_v1_1,0.027468181818181822,0.0
222,spec_colab_iter_v1_2,0.027070588235294117,0.0
223,spec_colab_iter_v1_3,0.027468181818181822,0.0
224,spec_colab_iter_v1_4,0.026487234042553195,0.0
225,spec_colab_iter_v1_5,0.025413333333333336,0.0
226,spec_colab_iter_v1_6,0.02604545454545455,0.0
227,spec_colab_iter_v1_7,0.028183333333333338,0.0
228,spec_colab_iter_v1_8,0.024952173913043475,0.0
229,spec_colab_iter_v1_9,0.02530666666666667,0.0
230,spec_colab_iter_v2_0,0.025593333333333336,0.0
231,spec_colab_iter_v2_1,0.02511276595744681,0.0
232,spec_colab_iter_v2_2,0.026180000000000002,0.0
233,spec_colab_iter_v2_3,0.025110000000000007,0.0
234,spec_colab_iter_v2_4,0.027402272727272733,0.0
235,spec_colab_iter_v2_5,0.027402272727272733,0.0
236,spec_colab_iter_v2_6,0.024906382978723406,0.0
237,spec_colab_iter_v2_7,0.025056521739130436,0.0
238,spec_colab_iter_v2_8,0.0288531914893617,0.0
239,spec_colab_iter_v2_9,0.02638695652173913,0.0
240,spec_comp_v1_0,0.02598636363636364,0.0
241,spec_comp_v1_1,0.027384,0.0
242,spec_comp_v1_2,0.025389795918367347,0.0
243,spec_comp_v1_3,0.027468181818181822,0.0
244,spec_comp_v1_4,0.024975555555555553,0.0
245,spec_comp_v1_5,0.02532608695652174,0.0
246,spec_comp_v1_6,0.028492857142857146,0.0
247,spec_comp_v1_7,0.027876744186046513,0.0
248,spec_comp_v1_8,0.024480851063829783,0.0
249,spec_comp_v1_9,0.02619148936170213,0.0
250,spec_comp_v2_0,0.025410869565217393,0.0
251,spec_comp_v2_1,0.026902222222222223,0.0
252,spec_comp_v2_2,0.024721568627450983,0.0
253,spec_comp_v2_3,0.024721568627450983,0.0
254,spec_comp_v2_4,0.024943478260869564,0.0
255,spec_comp_v2_5,0.027876744186046513,0.0
256,spec_comp_v2_6,0.025056521739130436,0.0
257,spec_comp_v2_7,0.027876744186046513,0.0
258,spec_comp_v2_8,0.02594468085106383,0.0
259,spec_comp_v2_9,0.027448936170212768,0.0
260,spec_iter_uniprot_sto_v1_0,0.025353061224489794,0.0
261,spec_iter_uniprot_sto_v1_1,0.0253,0.0
262,spec_iter_uniprot_sto_v1_2,0.029178846153846156,0.0
263,spec_iter_uniprot_sto_v1_3,0.029178846153846156,0.0
264,spec_iter_uniprot_sto_v1_4,0.024722448979591836,0.0
265,spec_iter_uniprot_sto_v1_5,0.02554468085106383,0.0
266,spec_iter_uniprot_sto_v1_6,0.025110000000000007,0.0
267,spec_iter_uniprot_sto_v1_7,0.025182978723404255,0.0
268,spec_iter_uniprot_sto_v1_8,0.024777083333333328,0.0
269,spec_iter_uniprot_sto_v1_9,0.025267391304347825,0.0
270,spec_iter_uniprot_sto_v2_0,0.025353061224489794,0.0
271,spec_iter_uniprot_sto_v2_1,0.025353061224489794,0.0
272,spec_iter_uniprot_sto_v2_2,0.026811538461538463,0.0
273,spec_iter_uniprot_sto_v2_3,0.025079591836734697,0.0
274,spec_iter_uniprot_sto_v2_4,0.024722448979591836,0.0
275,spec_iter_uniprot_sto_v2_5,0.02494489795918367,0.0
276,spec_iter_uniprot_sto_v2_6,0.025718750000000002,0.0
277,spec_iter_uniprot_sto_v2_7,0.025527659574468085,0.0
278,spec_iter_uniprot_sto_v2_8,0.024952173913043475,0.0
279,spec_iter_uniprot_sto_v2_9,0.024952173913043475,0.0
280,spec_iter_uniref_a3m_v1_0,0.027384,0.0
281,spec_iter_uniref_a3m_v1_1,0.027070588235294117,0.0
282,spec_iter_uniref_a3m_v1_2,0.025453333333333338,0.0
283,spec_iter_uniref_a3m_v1_3,0.025931111111111113,0.0
284,spec_iter_uniref_a3m_v1_4,0.024704347826086957,0.0
285,spec_iter_uniref_a3m_v1_5,0.024628260869565214,0.0
286,spec_iter_uniref_a3m_v1_6,0.027402272727272733,0.0
287,spec_iter_uniref_a3m_v1_7,0.027402272727272733,0.0
288,spec_iter_uniref_a3m_v1_8,0.023952173913043474,0.0
289,spec_iter_uniref_a3m_v1_9,0.024952173913043475,0.0
290,spec_iter_uniref_a3m_v2_0,0.025410869565217393,0.0
291,spec_iter_uniref_a3m_v2_1,0.025410869565217393,0.0
292,spec_iter_uniref_a3m_v2_2,0.024922,0.0
293,spec_iter_uniref_a3m_v2_3,0.025389795918367347,0.0
294,spec_iter_uniref_a3m_v2_4,0.027120000000000002,0.0
295,spec_iter_uniref_a3m_v2_5,0.025522448979591834,0.0
296,spec_iter_uniref_a3m_v2_6,0.025622727272727276,0.0
297,spec_iter_uniref_a3m_v2_7,0.025056521739130436,0.0
298,spec_iter_uniref_a3m_v2_8,0.024565217391304347,0.0
299,spec_iter_uniref_a3m_v2_9,0.02594468085106383,0.0
300,spec_iter_uniref_sto_v1_0,0.025735416666666667,0.0
301,spec_iter_uniref_sto_v1_1,0.02552291666666667,0.0
302,spec_iter_uniref_sto_v1_2,0.027135294117647063,0.0
303,spec_iter_uniref_sto_v1_3,0.02811960784313726,0.0
304,spec_iter_uniref_sto_v1_4,0.025718750000000002,0.0
305,spec_iter_uniref_sto_v1_5,0.02554468085106383,0.0
306,spec_iter_uniref_sto_v1_6,0.02554468085106383,0.0
307,spec_iter_uniref_sto_v1_7,0.024628260869565214,0.0
308,spec_iter_uniref_sto_v1_8,0.025267391304347825,0.0
309,spec_iter_uniref_sto_v1_9,0.024952173913043475,0.0
310,spec_iter_uniref_sto_v2_0,0.0251,0.0
311,spec_iter_uniref_sto_v2_1,0.0253,0.0
312,spec_iter_uniref_sto_v2_2,0.025662000000000008,0.0
313,spec_iter_uniref_sto_v2_3,0.026180000000000002,0.0
314,spec_iter_uniref_sto_v2_4,0.025718750000000002,0.0
315,spec_iter_uniref_sto_v2_5,0.02515957446808511,0.0
316,spec_iter_uniref_sto_v2_6,0.02585777777777778,0.0
317,spec_iter_uniref_sto_v2_7,0.025608695652173913,0.0
318,spec_iter_uniref_sto_v2_8,0.027448936170212768,0.0
319,spec_iter_uniref_sto_v2_9,0.02699375,0.0
320,spec_pdb70_v1_0,0.027468181818181822,0.0
321,spec_pdb70_v1_1,0.027384,0.0
322,spec_pdb70_v1_2,0.027384,0.0
323,spec_pdb70_v1_3,0.027468181818181822,0.0
324,spec_pdb70_v1_4,0.02576458333333333,0.0
325,spec_pdb70_v1_5,0.024975555555555553,0.0
326,spec_pdb70_v1_6,0.027402272727272733,0.0
327,spec_pdb70_v1_7,0.026993333333333334,0.0
328,spec_pdb70_v1_8,0.023708510638297875,0.0
329,spec_pdb70_v1_9,0.02619148936170213,0.0
330,spec_pdb70_v2_0,0.026902222222222223,0.0
331,spec_pdb70_v2_1,0.02598636363636364,0.0
332,spec_pdb70_v2_2,0.025353061224489794,0.0
333,spec_pdb70_v2_3,0.024922,0.0
334,spec_pdb70_v2_4,0.027876744186046513,0.0
335,spec_pdb70_v2_5,0.027402272727272733,0.0
336,spec_pdb70_v2_6,0.025056521739130436,0.0
337,spec_pdb70_v2_7,0.024906382978723406,0.0
338,spec_pdb70_v2_8,0.024565217391304347,0.0
339,spec_pdb70_v2_9,0.02878085106382979,0.0
340,spec_pdb_v1_0,0.027384,0.0
341,spec_pdb_v1_1,0.027384,0.0
342,spec_pdb_v1_2,0.025410869565217393,0.0
343,spec_pdb_v1_3,0.024238297872340425,0.0
344,spec_pdb_v1_4,0.027468181818181822,0.0
345,spec_pdb_v1_5,0.024704347826086957,0.0
346,spec_pdb_v1_6,0.027402272727272733,0.0
347,spec_pdb_v1_7,0.027876744186046513,0.0
348,spec_pdb_v1_8,0.024952173913043475,0.0
349,spec_pdb_v1_9,0.02619148936170213,0.0
350,spec_pdb_v2_0,0.025453333333333338,0.0
351,spec_pdb_v2_1,0.026902222222222223,0.0
352,spec_pdb_v2_2,0.025176000000000004,0.0
353,spec_pdb_v2_3,0.024922,0.0
354,spec_pdb_v2_4,0.027402272727272733,0.0
355,spec_pdb_v2_5,0.026902222222222223,0.0
356,spec_pdb_v2_6,0.025413333333333336,0.0
357,spec_pdb_v2_7,0.025456818181818188,0.0
358,spec_pdb_v2_8,0.02638695652173913,0.0
359,spec_pdb_v2_9,0.025048888888888888,0.0
360,spec_struct_v1_0,0.027070588235294117,0.0
361,spec_struct_v1_1,0.027384,0.0
362,spec_struct_v1_2,0.027468181818181822,0.0
363,spec_struct_v1_3,0.027458139534883724,0.0
364,spec_struct_v1_4,0.025456818181818188,0.0
365,spec_struct_v1_5,0.025456818181818188,0.0
366,spec_struct_v1_6,0.028172093023255816,0.0
367,spec_struct_v1_7,0.027876744186046513,0.0
368,spec_struct_v1_8,0.02530666666666667,0.0
369,spec_struct_v1_9,0.02619148936170213,0.0
370,spec_struct_v2_0,0.02511276595744681,0.0
371,spec_struct_v2_1,0.025110000000000007,0.0
372,spec_struct_v2_2,0.025110000000000007,0.0
373,spec_struct_v2_3,0.025147826086956523,0.0
374,spec_struct_v2_4,0.027120000000000002,0.0
375,spec_struct_v2_5,0.027402272727272733,0.0
376,spec_struct_v2_6,0.025413333333333336,0.0
377,spec_struct_v2_7,0.025056521739130436,0.0
378,spec_struct_v2_8,0.02853958333333333,0.0
379,spec_struct_v2_9,0.024699999999999996,0.0
380,str_af_v1_0,0.02836046511627907,0.0
381,str_af_v1_1,0.02815952380952381,0.0
382,str_af_v1_2,0.028491304347826086,0.0
383,str_af_v1_3,0.027751162790697673,0.0
384,str_af_v1_4,0.027676086956521743,0.0
385,str_af_v1_5,0.028825,0.0
386,str_af_v1_6,0.028759574468085105,0.0
387,str_af_v1_7,0.028509090909090908,0.0
388,str_af_v1_8,0.02746739130434783,0.0
389,str_af_v1_9,0.028033333333333334,0.0
390,str_af_v2_0,0.02815952380952381,0.0
391,str_af_v2_1,0.02815952380952381,0.0
392,str_af_v2_2,0.02820888888888889,0.0
393,str_af_v2_3,0.02714888888888889,0.0
394,str_af_v2_4,0.027874468085106383,0.0
395,str_af_v2_5,0.029045652173913045,0.0
396,str_af_v2_6,0.03052448979591837,0.0
397,str_af_v2_7,0.029833333333333333,0.0
398,str_af_v2_8,0.028144444444444448,0.0
399,str_af_v2_9,0.027138095238095242,0.0
400,str_comp_v1_0,0.027135294117647063,0.0
401,str_comp_v1_1,0.025593333333333336,0.0
402,str_comp_v1_2,0.026865999999999998,0.0
403,str_comp_v1_3,0.02518297872340426,0.0
404,str_comp_v1_4,0.025688888888888893,0.0
405,str_comp_v1_5,0.025608695652173913,0.0
406,str_comp_v1_6,0.025393617021276602,0.0
407,str_comp_v1_7,0.025410869565217393,0.0
408,str_comp_v1_8,0.02530666666666667,0.0
409,str_comp_v1_9,0.024817391304347826,0.0
410,str_comp_v2_0,0.025327659574468087,0.0
411,str_comp_v2_1,0.025327659574468087,0.0
412,str_comp_v2_2,0.025494230769230776,0.0
413,str_comp_v2_3,0.024721568627450983,0.0
414,str_comp_v2_4,0.025219565217391306,0.0
415,str_comp_v2_5,0.025622727272727276,0.0
416,str_comp_v2_6,0.025252173913043484,0.0
417,str_comp_v2_7,0.025252173913043484,0.0
418,str_comp_v2_8,0.024952173913043475,0.0
419,str_comp_v2_9,0.02530666666666667,0.0
420,str_iter_uniprot_sto_v1_0,0.02847843137254902,0.0
421,str_iter_uniprot_sto_v1_1,0.02554468085106383,0.0
422,str_iter_uniprot_sto_v1_2,0.025158333333333335,0.0
423,str_iter_uniprot_sto_v1_3,0.02849,0.0
424,str_iter_uniprot_sto_v1_4,0.02554468085106383,0.0
425,str_iter_uniprot_sto_v1_5,0.0247375,0.0
426,str_iter_uniprot_sto_v1_6,0.025074999999999997,0.0
427,str_iter_uniprot_sto_v1_7,0.02599347826086957,0.0
428,str_iter_uniprot_sto_v1_8,0.025410869565217393,0.0
429,str_iter_uniprot_sto_v1_9,0.02530666666666667,0.0
430,str_iter_uniprot_sto_v2_0,0.025158333333333335,0.0
431,str_iter_uniprot_sto_v2_1,0.025158333333333335,0.0
432,str_iter_uniprot_sto_v2_2,0.026180000000000002,0.0
433,str_iter_uniprot_sto_v2_3,0.024922,0.0
434,str_iter_uniprot_sto_v2_4,0.025089583333333332,0.0
435,str_iter_uniprot_sto_v2_5,0.025010416666666663,0.0
436,str_iter_uniprot_sto_v2_6,0.025527659574468085,0.0
437,str_iter_uniprot_sto_v2_7,0.025688888888888893,0.0
438,str_iter_uniprot_sto_v2_8,0.025124444444444446,0.0
439,str_iter_uniprot_sto_v2_9,0.024952173913043475,0.0
440,str_iter_uniref_sto_v1_0,0.025229787234042553,0.0
441,str_iter_uniref_sto_v1_1,0.02811960784313726,0.0
442,str_iter_uniref_sto_v1_2,0.027384,0.0
443,str_iter_uniref_sto_v1_3,0.025410869565217393,0.0
444,str_iter_uniref_sto_v1_4,0.025252173913043484,0.0
445,str_iter_uniref_sto_v1_5,0.025413333333333336,0.0
446,str_iter_uniref_sto_v1_6,0.025229787234042553,0.0
447,str_iter_uniref_sto_v1_7,0.026360465116279073,0.0
448,str_iter_uniref_sto_v1_8,0.023402083333333334,0.0
449,str_iter_uniref_sto_v1_9,0.02530666666666667,0.0
450,str_iter_uniref_sto_v2_0,0.025327659574468087,0.0
451,str_iter_uniref_sto_v2_1,0.025327659574468087,0.0
452,str_iter_uniref_sto_v2_2,0.025494230769230776,0.0
453,str_iter_uniref_sto_v2_3,0.02595490196078432,0.0
454,str_iter_uniref_sto_v2_4,0.025688888888888893,0.0
455,str_iter_uniref_sto_v2_5,0.025845454545454546,0.0
456,str_iter_uniref_sto_v2_6,0.025845454545454546,0.0
457,str_iter_uniref_sto_v2_7,0.025252173913043484,0.0
458,str_iter_uniref_sto_v2_8,0.024952173913043475,0.0
459,str_iter_uniref_sto_v2_9,0.027448936170212768,0.0
460,str_pdb70_v1_0,0.025229787234042553,0.0
461,str_pdb70_v1_1,0.02517173913043478,0.0
462,str_pdb70_v1_2,0.027135294117647063,0.0
463,str_pdb70_v1_3,0.027120000000000002,0.0
464,str_pdb70_v1_4,0.025456818181818188,0.0
465,str_pdb70_v1_5,0.025456818181818188,0.0
466,str_pdb70_v1_6,0.027876744186046513,0.0
467,str_pdb70_v1_7,0.026104651162790704,0.0
468,str_pdb70_v1_8,0.02530666666666667,0.0
469,str_pdb70_v1_9,0.023402083333333334,0.0
470,str_pdb70_v2_0,0.025404347826086953,0.0
471,str_pdb70_v2_1,0.025327659574468087,0.0
472,str_pdb70_v2_2,0.027135294117647063,0.0
473,str_pdb70_v2_3,0.025494230769230776,0.0
474,str_pdb70_v2_4,0.025380000000000003,0.0
475,str_pdb70_v2_5,0.027120000000000002,0.0
476,str_pdb70_v2_6,0.026597872340425533,0.0
477,str_pdb70_v2_7,0.025688888888888893,0.0
478,str_pdb70_v2_8,0.024952173913043475,0.0
479,str_pdb70_v2_9,0.02594468085106383,0.0
480,str_pdb_v1_0,0.025593333333333336,0.0
481,str_pdb_v1_1,0.027135294117647063,0.0
482,str_pdb_v1_2,0.02688627450980392,0.0
483,str_pdb_v1_3,0.025229787234042553,0.0
484,str_pdb_v1_4,0.025456818181818188,0.0
485,str_pdb_v1_5,0.025339130434782607,0.0
486,str_pdb_v1_6,0.025410869565217393,0.0
487,str_pdb_v1_7,0.025229787234042553,0.0
488,str_pdb_v1_8,0.024163043478260874,0.0
489,str_pdb_v1_9,0.024952173913043475,0.0
490,str_pdb_v2_0,0.025327659574468087,0.0
491,str_pdb_v2_1,0.025327659574468087,0.0
492,str_pdb_v2_2,0.025494230769230776,0.0
493,str_pdb_v2_3,0.025494230769230776,0.0
494,str_pdb_v2_4,0.025219565217391306,0.0
495,str_pdb_v2_5,0.025252173913043484,0.0
496,str_pdb_v2_6,0.025219565217391306,0.0
497,str_pdb_v2_7,0.025688888888888893,0.0
498,str_pdb_v2_8,0.02530666666666667,0.0
499,str_pdb_v2_9,0.02454042553191489,0.0
500,str_struct_v1_0,0.027384,0.0
501,str_struct_v1_1,0.025639534883720932,0.0
502,str_struct_v1_2,0.027384,0.0
503,str_struct_v1_3,0.027458139534883724,0.0
504,str_struct_v1_4,0.025413333333333336,0.0
505,str_struct_v1_5,0.025456818181818188,0.0
506,str_struct_v1_6,0.027876744186046513,0.0
507,str_struct_v1_7,0.02603777777777778,0.0
508,str_struct_v1_8,0.024952173913043475,0.0
509,str_struct_v1_9,0.02530666666666667,0.0
510,str_struct_v2_0,0.02528478260869565,0.0
511,str_struct_v2_1,0.024721568627450983,0.0
512,str_struct_v2_2,0.025839583333333332,0.0
513,str_struct_v2_3,0.025229787234042553,0.0
514,str_struct_v2_4,0.025845454545454546,0.0
515,str_struct_v2_5,0.027876744186046513,0.0
516,str_struct_v2_6,0.025480000000000003,0.0
