,model,icps,recall
94,default_uniref30_22_21,0.047599999999999996,0.0
95,default_uniref30_22_22,0.03066363636363636,0.0
96,default_uniref30_22_23,0.046327272727272724,0.0
97,default_uniref30_22_24,0.05536111111111111,0.0
98,default_uniref30_22_3,0.029571999999999998,0.0
99,default_uniref30_22_4,0.03020416666666667,0.0
100,default_uniref30_22_5,0.0402,0.0
101,default_uniref30_22_6,0.035695833333333336,0.0
102,default_uniref30_22_7,0.027286666666666664,0.0
103,default_uniref30_22_8,0.027466666666666667,0.0
104,default_uniref30_22_9,0.019457894736842105,0.0
105,iter_1_0,0.05266153846153847,0.0
106,iter_1_1,0.035369696969696975,0.0
107,iter_1_2,0.03591923076923077,0.0
108,iter_1_3,0.009478571428571432,0.0
109,iter_1_4,0.037724,0.0
110,iter_1_5,0.052735,0.0
111,iter_1_6,0.0007555555555555556,0.0
112,iter_1_7,0.034133333333333335,0.0
113,iter_1_8,0.057175000000000004,0.0
114,iter_1_9,0.028854545454545456,0.0
115,iter_1_ori_0,0.062,0.0
116,iter_1_ori_1,0.04302380952380952,0.0
117,iter_1_ori_2,0.03874117647058824,0.0
118,iter_1_ori_3,0.0448,0.0
119,iter_1_ori_4,0.01248571428571429,0.0
120,iter_1_ori_5,0.0002999999999999999,0.0
121,iter_1_ori_6,0.0469875,0.0
122,iter_1_ori_7,0.04961304347826087,0.0
123,iter_1_ori_8,0.04489310344827586,0.0
124,iter_1_ori_9,0.00018,0.0
125,iter_2_0,0.04784583333333334,0.0
126,iter_2_1,0.0539,3.4592500345925e-05
127,iter_2_2,0.01515,0.0
128,iter_2_3,0.013214285714285715,0.0
129,iter_2_4,0.035912,0.0
130,iter_2_5,0.03412,0.0
131,iter_2_6,0.03127142857142857,0.0
132,iter_2_7,0.0003714285714285713,0.0
133,iter_2_8,0.0004375,0.0
134,iter_2_9,0.024484615384615386,0.0
135,iter_2_ori_0,0.02216,0.0
136,iter_2_ori_1,0.04218421052631578,0.0
137,iter_2_ori_2,0.037267999999999996,0.0
138,iter_2_ori_3,0.03967368421052632,0.0
139,iter_2_ori_4,0.038568421052631585,0.0
140,iter_2_ori_5,0.00024000000000000003,0.0
141,iter_2_ori_6,0.06270800000000001,0.0
142,iter_2_ori_7,0.021725,0.0
143,iter_2_ori_8,0.029025000000000002,0.0
144,iter_2_ori_9,0.04694285714285714,0.0
145,lewis_0,0.00484,0.0
146,lewis_1,0.009362500000000001,0.0
147,lewis_2,0.028058823529411765,0.0
148,lewis_3,0.03025,0.0
149,lewis_4,0.0074,0.0
150,spec_af_0,0.003543478260869565,0.0
151,spec_af_1,0.0038699999999999997,0.0
152,spec_af_2,0.005652941176470588,0.0
153,spec_af_3,0.00535,0.0
154,spec_af_4,0.00022857142857142862,0.0
155,spec_af_5,0.00019375000000000002,0.0
156,spec_af_6,0.012228571428571427,0.0
157,spec_af_7,0.00037499999999999995,0.0
158,spec_af_8,0.00042500000000000003,0.0
159,spec_af_9,0.0035499999999999998,0.0
160,spec_colab_iter_0,0.04104615384615384,0.0
161,spec_colab_iter_1,0.036296,0.0
162,spec_colab_iter_2,0.04313461538461538,3.4592500345925e-05
163,spec_colab_iter_3,0.045812,0.0
164,spec_colab_iter_4,0.0348,0.0
165,spec_colab_iter_5,0.041585,0.0
166,spec_colab_iter_6,0.03619130434782609,0.0
167,spec_colab_iter_7,0.05758823529411765,0.0
168,spec_colab_iter_8,0.03924999999999999,0.0
169,spec_colab_iter_9,0.0156,0.0
170,spec_comp_0,0.033740909090909085,0.0
171,spec_comp_1,0.028511111111111116,0.0
172,spec_comp_2,0.05546428571428571,0.0
173,spec_comp_3,0.05113076923076923,0.0
174,spec_comp_4,0.02133888888888889,0.0
175,spec_comp_5,0.035887499999999996,0.0
176,spec_comp_6,0.053823076923076925,0.0
177,spec_comp_7,0.06225714285714286,0.0
178,spec_comp_8,0.06464666666666666,0.0
179,spec_comp_9,0.05374999999999999,0.0
180,spec_iter_uniprot_sto_0,0.04481538461538462,3.4592500345925e-05
181,spec_iter_uniprot_sto_1,0.060063414634146335,0.0
182,spec_iter_uniprot_sto_2,0.009808333333333334,0.0
183,spec_iter_uniprot_sto_3,0.031369999999999995,0.0
184,spec_iter_uniprot_sto_4,0.037256,0.0
185,spec_iter_uniprot_sto_5,0.04444210526315789,0.0
186,spec_iter_uniprot_sto_6,0.04548235294117647,0.0
187,spec_iter_uniprot_sto_7,0.03495769230769231,0.0
188,spec_iter_uniprot_sto_8,0.03816818181818182,0.0
189,spec_iter_uniprot_sto_9,0.019853333333333334,0.0
190,spec_iter_uniref_a3m_0,0.03957692307692308,0.0
191,spec_iter_uniref_a3m_1,0.033057894736842106,0.0
192,spec_iter_uniref_a3m_2,0.03678695652173913,0.0
193,spec_iter_uniref_a3m_3,0.05851851851851852,0.0
194,spec_iter_uniref_a3m_4,0.034313636363636366,0.0
195,spec_iter_uniref_a3m_5,0.03546666666666667,0.0
196,spec_iter_uniref_a3m_6,0.05541764705882353,0.0
197,spec_iter_uniref_a3m_7,0.05758947368421053,0.0
198,spec_iter_uniref_a3m_8,0.038642857142857145,0.0
199,spec_iter_uniref_a3m_9,0.041744444444444445,0.0
200,spec_iter_uniref_sto_0,0.036034374999999993,0.0
201,spec_iter_uniref_sto_1,0.045572,0.0
202,spec_iter_uniref_sto_2,0.03157058823529412,0.0
203,spec_iter_uniref_sto_3,0.03640434782608695,0.0
204,spec_iter_uniref_sto_4,0.03429499999999999,0.0
205,spec_iter_uniref_sto_5,0.031716666666666664,0.0
206,spec_iter_uniref_sto_6,0.00038571428571428556,0.0
207,spec_iter_uniref_sto_7,0.05290769230769231,0.0
208,spec_iter_uniref_sto_8,0.0418578947368421,0.0
209,spec_iter_uniref_sto_9,0.019000000000000003,0.0
210,spec_pdb70_0,0.008104761904761905,0.0
211,spec_pdb70_1,0.019499999999999997,0.0
212,spec_pdb70_2,0.05464500000000001,0.0
213,spec_pdb70_3,0.040415000000000006,0.0
214,spec_pdb70_4,0.05656666666666667,0.0
215,spec_pdb70_5,0.05274444444444445,0.0
216,spec_pdb70_6,0.04794583333333333,0.0
217,spec_pdb70_7,0.04587647058823529,0.0
218,spec_pdb70_8,0.019020000000000002,0.0
219,spec_pdb70_9,0.05574999999999999,0.0
220,spec_pdb_0,0.05532592592592594,0.0
221,spec_pdb_1,0.042128571428571425,0.0
222,spec_pdb_2,0.008958333333333334,0.0
223,spec_pdb_3,0.010946153846153845,0.0
224,spec_pdb_4,0.05185,0.0
225,spec_pdb_5,0.047313043478260874,0.0
226,spec_pdb_6,0.056207692307692306,0.0
227,spec_pdb_7,0.0477,0.0
228,spec_pdb_8,0.04584800000000001,0.0
229,spec_pdb_9,0.03312941176470588,0.0
230,spec_struct_0,0.010342857142857143,0.0
231,spec_struct_1,0.01021,0.0
232,spec_struct_2,0.05134444444444445,0.0
233,spec_struct_3,0.03247391304347826,0.0
234,spec_struct_4,0.04,0.0
235,spec_struct_5,0.03088,0.0
236,spec_struct_6,0.027360000000000002,0.0
237,spec_struct_7,0.04458461538461538,0.0
238,spec_struct_8,0.043623076923076924,0.0
239,spec_struct_9,0.03996923076923077,0.0
240,uniclust_oxmatch_a3m_0,0.036645833333333336,0.0
241,uniclust_oxmatch_a3m_1,0.009380000000000003,0.0
242,uniclust_oxmatch_a3m_2,0.0354,0.0
243,uniclust_oxmatch_a3m_3,0.010569230769230773,0.0
244,uniclust_oxmatch_a3m_4,0.0582037037037037,0.0
245,uniclust_oxmatch_a3m_5,0.03355,0.0
246,uniclust_oxmatch_a3m_6,0.060546666666666665,0.0
247,uniclust_oxmatch_a3m_7,0.05699166666666666,0.0
248,uniclust_oxmatch_a3m_8,0.04490555555555556,0.0
249,uniclust_oxmatch_a3m_9,0.03842941176470588,0.0
250,unidist_uniprot_sto_0,0.027061904761904763,0.0
251,unidist_uniprot_sto_1,0.03849166666666667,0.0
252,unidist_uniprot_sto_2,0.030034999999999996,0.0
253,unidist_uniprot_sto_3,0.018637499999999998,0.0
254,unidist_uniprot_sto_4,0.036954545454545455,0.0
255,unidist_uniprot_sto_5,0.0194625,0.0
256,unidist_uniprot_sto_6,0.05299199999999999,0.0
257,unidist_uniprot_sto_7,0.05502272727272726,0.0
258,unidist_uniprot_sto_8,0.053870588235294115,0.0
259,unidist_uniprot_sto_9,0.04003529411764706,0.0
260,unidist_uniref_sto_0,0.04501578947368422,0.0
261,unidist_uniref_sto_1,0.006175,0.0
262,unidist_uniref_sto_2,0.038412499999999995,0.0
263,unidist_uniref_sto_3,0.029060000000000002,0.0
264,unidist_uniref_sto_4,0.023855555555555557,0.0
265,unidist_uniref_sto_5,0.056606666666666666,0.0
266,unidist_uniref_sto_6,0.04924,0.0
267,unidist_uniref_sto_7,0.034885714285714284,0.0
268,unidist_uniref_sto_8,0.028716666666666668,0.0
269,unidist_uniref_sto_9,0.018645454545454545,0.0
