,model,icps,recall
0,Elo_0,0.11968613053613057,0.00034918639569802364
1,Elo_1,0.11550555555555557,0.00033521893987010267
2,Elo_2,0.11675722610722612,0.00033521893987010267
3,Elo_3,0.11737549603174603,0.00034918639569802364
4,Elo_4,0.11800431542142069,0.00033521893987010267
5,avg_refine_0,0.11640332367149758,0.00032823521195614216
6,avg_refine_1,0.11779847640282426,0.00034220266778406313
7,avg_refine_2,0.11587083882301275,0.00033521893987010267
8,avg_refine_3,0.11883122334455666,0.00035617012361198404
9,avg_refine_4,0.11827274247491638,0.00034918639569802364
10,default_af_0,0.11831333986928104,0.0003003003003003003
11,default_af_1,0.1131826717883056,0.0003003003003003003
12,default_af_2,0.1142137323943662,0.0003003003003003003
13,default_af_3,0.1133930751173709,0.0003003003003003003
14,default_af_4,0.10892852125043906,0.0003003003003003003
15,default_af_5,0.11112546405228757,0.00030728402821426074
16,default_af_6,0.11077775438596489,0.00030728402821426074
17,default_af_7,0.10941066666666667,0.0003003003003003003
18,default_af_8,0.10916371938563718,0.0003003003003003003
19,default_af_9,0.11375511111111113,0.0003003003003003003
20,default_comp_0,0.1163667448038756,0.00034220266778406313
21,default_comp_1,0.11611427566807314,0.00034220266778406313
22,default_comp_2,0.1168481684981685,0.00034220266778406313
23,default_comp_3,0.1168481684981685,0.00034220266778406313
24,default_comp_4,0.11763147008547009,0.00034220266778406313
25,default_comp_5,0.11731147008547009,0.00034220266778406313
26,default_comp_6,0.11639343434343435,0.00033521893987010267
27,default_comp_7,0.11639343434343435,0.00033521893987010267
28,default_comp_8,0.11415813131313131,0.00034220266778406313
29,default_comp_9,0.11407229468599034,0.00034220266778406313
30,default_mul_newest_0,0.11588901098901101,0.00033521893987010267
31,default_mul_newest_1,0.11680274170274173,0.00033521893987010267
32,default_mul_newest_10,0.1128455614344503,0.00034220266778406313
33,default_mul_newest_11,0.11257175191064078,0.00034220266778406313
34,default_mul_newest_12,0.11374626016260164,0.00034918639569802364
35,default_mul_newest_13,0.1139407995296884,0.00034220266778406313
36,default_mul_newest_14,0.11291460905349793,0.00034220266778406313
37,default_mul_newest_15,0.11487460317460318,0.00036315385152594455
38,default_mul_newest_16,0.11377258297258298,0.00036315385152594455
39,default_mul_newest_17,0.1139407995296884,0.00034220266778406313
40,default_mul_newest_18,0.11460251028806584,0.00034918639569802364
41,default_mul_newest_19,0.11526765873015875,0.00036315385152594455
42,default_mul_newest_2,0.11703400673400675,0.00033521893987010267
43,default_mul_newest_20,0.11447578397212545,0.00034918639569802364
44,default_mul_newest_21,0.11713251028806583,0.00034918639569802364
45,default_mul_newest_22,0.1161241769547325,0.00034918639569802364
46,default_mul_newest_23,0.11241584362139917,0.00034918639569802364
47,default_mul_newest_24,0.11506584362139917,0.00034918639569802364
48,default_mul_newest_3,0.11468259743403536,0.00034918639569802364
49,default_mul_newest_4,0.11487573392790784,0.00033521893987010267
50,default_mul_newest_5,0.11650230303030305,0.00033521893987010267
51,default_mul_newest_6,0.1145928888888889,0.00034220266778406313
52,default_mul_newest_7,0.11679105809802014,0.00034220266778406313
53,default_mul_newest_8,0.11550555555555557,0.00033521893987010267
54,default_mul_newest_9,0.11581035724331927,0.00034220266778406313
55,default_multimer_0,0.11641919191919194,0.00033521893987010267
56,default_multimer_1,0.11612740447957841,0.00033521893987010267
57,default_multimer_2,0.11612740447957841,0.00033521893987010267
58,default_multimer_3,0.11641919191919194,0.00033521893987010267
59,default_multimer_4,0.11540358974358976,0.00034220266778406313
60,default_multimer_5,0.11645146835443038,0.00034220266778406313
61,default_multimer_6,0.11485375118708453,0.00034918639569802364
62,default_multimer_7,0.1148666301569916,0.00035617012361198404
63,default_multimer_8,0.11324270929873341,0.00035617012361198404
64,default_multimer_9,0.11652139917695471,0.00034918639569802364
65,default_pdb70_0,0.11538482051282052,0.00033521893987010267
66,default_pdb70_1,0.11520170940170943,0.00033521893987010267
67,default_pdb70_2,0.11506076146076148,0.00033521893987010267
68,default_pdb70_3,0.11464560994560996,0.00033521893987010267
69,default_pdb70_4,0.11461815384615386,0.00033521893987010267
70,default_pdb70_5,0.1146355477855478,0.00033521893987010267
71,default_pdb70_6,0.11345377606555374,0.00033521893987010267
72,default_pdb70_7,0.11220836385836386,0.00034220266778406313
73,default_pdb70_8,0.11147333333333333,0.00034220266778406313
74,default_pdb70_9,0.11089,0.00034220266778406313
75,default_pdb_0,0.11410771464646464,0.00034220266778406313
76,default_pdb_1,0.11410771464646464,0.00034220266778406313
77,default_pdb_2,0.11313032921810699,0.00034220266778406313
78,default_pdb_3,0.11333391896169674,0.00034220266778406313
79,default_pdb_4,0.11373359544815242,0.00033521893987010267
80,default_pdb_5,0.11236229797979798,0.00033521893987010267
81,default_pdb_6,0.1115654810298103,0.00034220266778406313
82,default_pdb_7,0.1114550012318305,0.00034220266778406313
83,default_pdb_8,0.1149635294117647,0.00034918639569802364
84,default_pdb_9,0.11574829317269077,0.00034918639569802364
85,default_struct_0,0.11666680028129396,0.00034220266778406313
86,default_struct_1,0.11751030679465463,0.00033521893987010267
87,default_struct_2,0.11512855477855478,0.00033521893987010267
88,default_struct_3,0.11579350079744817,0.0003212514840421817
89,default_struct_4,0.11610606060606062,0.00032823521195614216
90,default_struct_5,0.11512855477855478,0.00033521893987010267
91,default_struct_6,0.11494066304066307,0.00033521893987010267
92,default_struct_7,0.11595372775372775,0.00033521893987010267
93,default_struct_8,0.11599304849739635,0.00033521893987010267
94,default_struct_9,0.11595458301550977,0.00032823521195614216
95,default_uniclust30_0,0.11703400673400675,0.00033521893987010267
96,default_uniclust30_1,0.11641919191919194,0.00033521893987010267
97,default_uniclust30_2,0.11550555555555557,0.00033521893987010267
98,default_uniclust30_3,0.11552510489510491,0.00034220266778406313
99,default_uniclust30_4,0.11427868116412422,0.00033521893987010267
100,default_uniclust30_5,0.11380905349794239,0.00034220266778406313
101,default_uniclust30_6,0.11482015873015876,0.00036315385152594455
102,default_uniclust30_7,0.11690333333333335,0.00034918639569802364
103,default_uniclust30_8,0.11083102409638555,0.00035617012361198404
104,default_uniclust30_9,0.1185075,0.00034918639569802364
105,default_uniref30_22_0,0.11722289562289563,0.00033521893987010267
106,default_uniref30_22_1,0.11578233618233619,0.00033521893987010267
107,default_uniref30_22_10,0.115234,0.00034220266778406313
108,default_uniref30_22_11,0.11711297435897439,0.00034220266778406313
109,default_uniref30_22_12,0.1130314814814815,0.00034220266778406313
110,default_uniref30_22_13,0.11267794238683126,0.00034220266778406313
111,default_uniref30_22_14,0.11288279087167974,0.00034220266778406313
112,default_uniref30_22_15,0.11498756613756615,0.00036315385152594455
113,default_uniref30_22_16,0.11139244008714598,0.00036315385152594455
114,default_uniref30_22_17,0.11443709349593496,0.00034918639569802364
115,default_uniref30_22_18,0.11463682539682542,0.00036315385152594455
116,default_uniref30_22_19,0.11517089947089948,0.00036315385152594455
117,default_uniref30_22_2,0.11588901098901101,0.00033521893987010267
118,default_uniref30_22_20,0.11511251028806584,0.00034918639569802364
119,default_uniref30_22_21,0.11511251028806584,0.00034918639569802364
120,default_uniref30_22_22,0.11511251028806584,0.00034918639569802364
121,default_uniref30_22_23,0.11474584362139917,0.00034918639569802364
122,default_uniref30_22_24,0.11474584362139917,0.00034918639569802364
