,model,icps,recall
0,Elo_0,0.06665652173913043,0.0
1,Elo_1,0.05982000000000001,0.0
2,Elo_2,0.05245,0.0
3,Elo_3,0.057641379310344826,0.0
4,Elo_4,0.05625000000000001,0.0
5,avg_refine_0,0.09030740740740739,0.0
6,avg_refine_1,0.09030740740740739,0.0
7,avg_refine_2,0.09030740740740739,0.0
8,avg_refine_3,0.09030740740740739,0.0
9,avg_refine_4,0.09198076923076923,0.0
10,default_af_0,0.05391621621621622,0.0
11,default_af_1,0.056374285714285724,0.0
12,default_af_2,0.05137083333333334,0.0
13,default_af_3,0.0539578947368421,0.0
14,default_af_4,0.025821874999999998,0.0
15,default_af_5,0.07951176470588235,0.0
16,default_af_6,0.0701625,0.0
17,default_af_7,0.06438181818181818,0.0
18,default_af_8,0.09860000000000001,3.567351598173516e-05
19,default_af_9,0.10246363636363637,3.567351598173516e-05
20,default_comp_0,0.054997142857142856,0.0
21,default_comp_1,0.06781923076923077,0.0
22,default_comp_2,0.05760588235294118,0.0
23,default_comp_3,0.04237727272727273,0.0
24,default_comp_4,0.05804782608695653,0.0
25,default_comp_5,0.05789999999999999,0.0
26,default_comp_6,0.055281250000000004,0.0
27,default_comp_7,0.056845161290322584,0.0
28,default_comp_8,0.0773346153846154,3.567351598173516e-05
29,default_comp_9,0.08012692307692307,3.567351598173516e-05
30,default_mul_newest_0,0.06071071428571429,0.0
31,default_mul_newest_1,0.054719354838709676,0.0
32,default_mul_newest_10,0.08681666666666667,0.0
33,default_mul_newest_11,0.07865833333333334,0.0
34,default_mul_newest_12,0.00275,0.0
35,default_mul_newest_13,0.041964705882352946,0.0
36,default_mul_newest_14,0.06120000000000001,0.0
37,default_mul_newest_15,0.06302222222222223,0.0
38,default_mul_newest_16,0.06593181818181819,0.0
39,default_mul_newest_17,0.08977272727272728,0.0
40,default_mul_newest_18,0.0803047619047619,3.567351598173516e-05
41,default_mul_newest_19,0.07778,3.567351598173516e-05
42,default_mul_newest_2,0.057991666666666664,0.0
43,default_mul_newest_20,0.044552941176470594,0.0
44,default_mul_newest_21,0.020157894736842104,0.0
45,default_mul_newest_22,0.08385217391304348,3.567351598173516e-05
46,default_mul_newest_23,0.07981363636363636,3.567351598173516e-05
47,default_mul_newest_24,0.083836,3.567351598173516e-05
48,default_mul_newest_3,0.059508823529411774,0.0
49,default_mul_newest_4,0.07166000000000002,0.0
50,default_mul_newest_5,0.06483529411764706,0.0
51,default_mul_newest_6,0.06058571428571429,0.0
52,default_mul_newest_7,0.053038888888888885,0.0
53,default_mul_newest_8,0.05122941176470589,0.0
54,default_mul_newest_9,0.06366428571428571,0.0
55,default_multimer_0,0.0589,0.0
56,default_multimer_1,0.056344000000000005,0.0
57,default_multimer_2,0.04487272727272728,0.0
58,default_multimer_3,0.04433125,0.0
59,default_multimer_4,0.07602307692307693,0.0
60,default_multimer_5,0.043886666666666664,0.0
61,default_multimer_6,0.0816764705882353,3.567351598173516e-05
62,default_multimer_7,0.001764,0.0
63,default_multimer_8,0.008550909090909092,0.0
64,default_multimer_9,0.068825,0.0
65,default_pdb70_0,0.046129032258064515,0.0
66,default_pdb70_1,0.06149411764705882,0.0
67,default_pdb70_2,0.06364285714285714,0.0
68,default_pdb70_3,0.052680952380952384,0.0
69,default_pdb70_4,0.06380499999999999,0.0
70,default_pdb70_5,0.0877735294117647,3.567351598173516e-05
71,default_pdb70_6,0.06925555555555557,0.0
72,default_pdb70_7,0.08148823529411764,0.0
73,default_pdb70_8,0.07225909090909091,0.0
74,default_pdb70_9,0.07403846153846154,3.567351598173516e-05
75,default_pdb_0,0.058600000000000006,0.0
76,default_pdb_1,0.05196470588235295,0.0
77,default_pdb_2,0.05939375,0.0
78,default_pdb_3,0.08140666666666667,3.567351598173516e-05
79,default_pdb_4,0.05412083333333333,0.0
80,default_pdb_5,0.07907333333333334,3.567351598173516e-05
81,default_pdb_6,0.053592592592592594,0.0
82,default_pdb_7,0.00533125,0.0
83,default_pdb_8,0.0025913043478260865,0.0
84,default_pdb_9,0.06577037037037037,0.0
85,default_struct_0,0.06521764705882353,0.0
86,default_struct_1,0.057356,0.0
87,default_struct_2,0.06339677419354839,0.0
88,default_struct_3,0.05861538461538462,0.0
89,default_struct_4,0.08888333333333334,3.567351598173516e-05
90,default_struct_5,0.021876190476190476,0.0
91,default_struct_6,0.03834166666666667,0.0
92,default_struct_7,0.04909999999999999,0.0
93,default_struct_8,0.001975,0.0
94,default_struct_9,0.027012500000000002,0.0
95,default_uniclust30_0,0.05312758620689655,0.0
96,default_uniclust30_1,0.04654545454545455,0.0
97,default_uniclust30_2,0.05530454545454546,0.0
98,default_uniclust30_3,0.0772225806451613,3.567351598173516e-05
99,default_uniclust30_4,0.08144583333333333,3.567351598173516e-05
100,default_uniclust30_5,0.0609,0.0
101,default_uniclust30_6,0.07940416666666666,3.567351598173516e-05
102,default_uniclust30_7,0.07558148148148149,3.567351598173516e-05
103,default_uniclust30_8,0.07662916666666666,3.567351598173516e-05
104,default_uniclust30_9,0.00203125,0.0
105,default_uniref30_22_0,0.057285714285714294,0.0
106,default_uniref30_22_1,0.05458076923076923,0.0
107,default_uniref30_22_10,0.05188,0.0
108,default_uniref30_22_11,0.07998999999999999,0.0
109,default_uniref30_22_12,0.08199500000000001,3.567351598173516e-05
110,default_uniref30_22_13,0.06180526315789473,0.0
111,default_uniref30_22_14,0.06087857142857143,3.567351598173516e-05
112,default_uniref30_22_15,0.057289999999999994,0.0
113,default_uniref30_22_16,0.012702325581395347,0.0
114,default_uniref30_22_17,0.0475,0.0
115,default_uniref30_22_18,0.058354545454545444,0.0
116,default_uniref30_22_19,0.0461421052631579,0.0
117,default_uniref30_22_2,0.05528064516129032,0.0
118,default_uniref30_22_20,0.07546470588235295,0.0
119,default_uniref30_22_21,0.04377777777777778,0.0
120,default_uniref30_22_22,0.07937000000000001,0.0
121,default_uniref30_22_23,0.004905633802816902,0.0
122,default_uniref30_22_24,0.0018642857142857144,0.0
123,default_uniref30_22_3,0.06430769230769232,0.0
124,default_uniref30_22_4,0.0023136363636363636,0.0
125,default_uniref30_22_5,0.05555999999999999,0.0
126,default_uniref30_22_6,0.05827894736842105,0.0
127,default_uniref30_22_7,0.06560714285714286,0.0
128,default_uniref30_22_8,0.07036923076923077,0.0
129,default_uniref30_22_9,0.07239130434782609,0.0
130,iter_1_0,0.06273939393939393,0.0
131,iter_1_1,0.056641935483870975,0.0
132,iter_1_2,0.059746153846153845,0.0
133,iter_1_3,0.06136315789473684,0.0
134,iter_1_4,0.05869285714285714,0.0
135,iter_1_5,0.06555384615384616,0.0
136,iter_1_6,0.05010833333333334,0.0
