,model,icps,recall
0,Elo_0,0.0065105263157894736,0.0
1,Elo_1,0.045562000000000005,7.485590238790328e-05
2,Elo_2,0.005336842105263159,0.0
3,Elo_3,0.055227906976744186,0.00011228385358185493
4,Elo_4,0.006635714285714287,0.0
5,avg_refine_0,0.04678409090909091,7.485590238790328e-05
6,avg_refine_1,0.05070217391304348,0.00011228385358185493
7,avg_refine_2,0.01426,0.0
8,avg_refine_3,0.003566666666666667,0.0
9,avg_refine_4,0.01213125,0.0
10,default_af_0,0.007780645161290323,0.0
11,default_af_1,0.009241666666666667,0.0
12,default_af_2,0.003271428571428572,0.0
13,default_af_3,0.012075,0.0
14,default_af_4,0.012193548387096777,0.0
15,default_af_5,0.008675,0.0
16,default_af_6,0.0045722222222222214,0.0
17,default_af_7,0.013270833333333334,0.0
18,default_af_8,0.03390270270270271,0.0
19,default_af_9,0.031825,0.0
20,default_comp_0,0.009086666666666665,0.0
21,default_comp_1,0.006942857142857145,0.0
22,default_comp_2,0.0063437499999999996,0.0
23,default_comp_3,0.009086666666666665,0.0
24,default_comp_4,0.0063375,0.0
25,default_comp_5,0.008227777777777778,0.0
26,default_comp_6,0.0028478260869565218,0.0
27,default_comp_7,0.007615789473684209,0.0
28,default_comp_8,0.001873333333333333,0.0
29,default_comp_9,0.003385714285714286,0.0
30,default_mul_newest_0,0.0057235294117647054,0.0
31,default_mul_newest_1,0.005541176470588236,0.0
32,default_mul_newest_10,0.0016320000000000002,0.0
33,default_mul_newest_11,0.0013968750000000001,0.0
34,default_mul_newest_12,0.0017586206896551724,0.0
35,default_mul_newest_13,0.001472,0.0
36,default_mul_newest_14,0.06172,7.485590238790328e-05
37,default_mul_newest_15,0.007330000000000001,0.0
38,default_mul_newest_16,0.07366923076923076,0.00011228385358185493
39,default_mul_newest_17,0.059316393442622954,0.00011228385358185493
40,default_mul_newest_18,0.08071923076923077,0.00014971180477580656
41,default_mul_newest_19,0.21489999999999998,0.0001871397559697582
42,default_mul_newest_2,0.00613125,0.0
43,default_mul_newest_20,0.06769534883720932,7.485590238790328e-05
44,default_mul_newest_21,0.06802325581395348,7.485590238790328e-05
45,default_mul_newest_22,0.07106981132075472,0.00011228385358185493
46,default_mul_newest_23,0.09020196078431371,0.00014971180477580656
47,default_mul_newest_24,0.07191224489795918,7.485590238790328e-05
48,default_mul_newest_3,0.04905744680851064,0.00011228385358185493
49,default_mul_newest_4,0.0064333333333333334,0.0
50,default_mul_newest_5,0.0073750000000000005,0.0
51,default_mul_newest_6,0.00584375,0.0
52,default_mul_newest_7,0.007826666666666668,0.0
53,default_mul_newest_8,0.009538461538461539,0.0
54,default_mul_newest_9,0.0014999999999999998,0.0
55,default_multimer_0,0.006222222222222223,0.0
56,default_multimer_1,0.05929393939393939,0.00011228385358185493
57,default_multimer_2,0.010454545454545454,0.0
58,default_multimer_3,0.0031105263157894737,0.0
59,default_multimer_4,0.003696296296296297,0.0
60,default_multimer_5,0.006,0.0
61,default_multimer_6,0.12599565217391304,0.00014971180477580656
62,default_multimer_7,0.124016,0.0001871397559697582
63,default_multimer_8,0.07749285714285714,7.485590238790328e-05
64,default_multimer_9,0.08547058823529412,0.00011228385358185493
65,default_pdb70_0,0.004646153846153847,0.0
66,default_pdb70_1,0.007588888888888889,0.0
67,default_pdb70_2,0.003142857142857143,0.0
68,default_pdb70_3,0.0016368421052631577,0.0
69,default_pdb70_4,0.01254347826086957,0.0
70,default_pdb70_5,0.010229166666666666,0.0
71,default_pdb70_6,0.015615384615384613,0.0
72,default_pdb70_7,0.010545454545454545,0.0
73,default_pdb70_8,0.010562222222222223,0.0
74,default_pdb70_9,0.005404761904761905,0.0
75,default_pdb_0,0.007039999999999999,0.0
76,default_pdb_1,0.006713333333333334,0.0
77,default_pdb_2,0.00798235294117647,0.0
78,default_pdb_3,0.006333333333333334,0.0
79,default_pdb_4,0.004192307692307692,0.0
80,default_pdb_5,0.0027956521739130433,0.0
81,default_pdb_6,0.0034055555555555558,0.0
82,default_pdb_7,0.004017391304347827,0.0
83,default_pdb_8,0.004444,0.0
84,default_pdb_9,0.006962162162162162,0.0
85,default_struct_0,0.006811764705882354,0.0
86,default_struct_1,0.003644444444444445,0.0
87,default_struct_2,0.012079999999999999,0.0
88,default_struct_3,0.008121428571428571,0.0
89,default_struct_4,0.005723333333333335,0.0
90,default_struct_5,0.001663888888888889,0.0
91,default_struct_6,0.008247222222222222,0.0
92,default_struct_7,0.009835135135135138,0.0
93,default_struct_8,0.00529090909090909,0.0
94,default_struct_9,0.06891764705882353,0.00014971180477580656
95,default_uniclust30_0,0.0062066666666666685,0.0
96,default_uniclust30_1,0.006573684210526316,0.0
97,default_uniclust30_2,0.0034157894736842106,0.0
98,default_uniclust30_3,0.004776666666666667,0.0
99,default_uniclust30_4,0.0016479999999999997,0.0
100,default_uniclust30_5,0.006225641025641026,0.0
101,default_uniclust30_6,0.01046666666666667,0.0
102,default_uniclust30_7,0.11935789473684212,0.00011228385358185493
103,default_uniclust30_8,0.07374893617021276,0.00011228385358185493
104,default_uniclust30_9,0.06666440677966103,0.00011228385358185493
105,default_uniref30_22_0,0.0061625000000000004,0.0
106,default_uniref30_22_1,0.005837500000000001,0.0
107,default_uniref30_22_10,0.0014125000000000001,0.0
108,default_uniref30_22_11,0.005970588235294118,0.0
109,default_uniref30_22_12,0.00837,0.0
110,default_uniref30_22_13,0.022246153846153846,3.742795119395164e-05
111,default_uniref30_22_14,0.010776470588235294,0.0
112,default_uniref30_22_15,0.155951724137931,0.0002619956583576615
113,default_uniref30_22_16,0.04852857142857143,0.00014971180477580656
114,default_uniref30_22_17,0.034962037037037035,0.0001871397559697582
115,default_uniref30_22_18,0.03155108695652174,0.00011228385358185493
116,default_uniref30_22_19,0.022747619047619048,0.0
117,default_uniref30_22_2,0.006635714285714287,0.0
118,default_uniref30_22_20,0.13476923076923078,0.00011228385358185493
119,default_uniref30_22_21,0.052707692307692296,0.0
120,default_uniref30_22_22,0.015889743589743585,0.0
121,default_uniref30_22_23,0.07373023255813954,0.00011228385358185493
122,default_uniref30_22_24,0.095025,0.00011228385358185493
123,default_uniref30_22_3,0.004745454545454547,0.0
124,default_uniref30_22_4,0.009566666666666668,0.0
125,default_uniref30_22_5,0.0025363636363636365,0.0
